This run aims to check if discrepancy is less than 0.0341
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.067712877681,     	0.0,                	0.99770484924,      	0.0,                	1.503031597754,     	1.0,                	0.008631515798,     	0.019048231664,     	0.019048231664,     	Normal,             	
1,     	0.065033659621,     	0.018858868474,     	0.99770484924,      	0.282244758413,     	1.503031597754,     	1.0,                	0.008071037597,     	0.023029763444,     	0.023029763444,     	Normal,             	
2,     	0.054951653227,     	0.039564499384,     	0.99770484924,      	0.624014772109,     	1.503031597754,     	1.0,                	0.008687062866,     	0.018939936158,     	0.018939936158,     	Normal,             	
3,     	0.041844210619,     	0.053236226778,     	0.99770484924,      	0.904644230019,     	1.503031597754,     	1.0,                	0.008033574442,     	0.023468858687,     	0.023468858687,     	Normal,             	
4,     	0.021158729704,     	0.064322173169,     	0.99770484924,      	1.252996636012,     	1.503031597754,     	1.0,                	0.008701623726,     	0.019408336932,     	0.019408336932,     	Normal,             	
5,     	0.002043425538,     	0.067682037617,     	0.99770484924,      	1.540613946534,     	1.503031597754,     	1.0,                	0.008207547951,     	0.022902017638,     	0.022902017638,     	Normal,             	
6,     	-0.020635331362,    	0.064491991003,     	0.99770484924,      	1.880469652511,     	1.503031597754,     	1.0,                	0.008683061824,     	0.019859124606,     	0.019859124606,     	Normal,             	
7,     	-0.038457866282,    	0.055731735348,     	0.99770484924,      	2.174815393249,     	1.503031597754,     	1.0,                	0.008415392651,     	0.022390170939,     	0.022390170939,     	Normal,             	
8,     	-0.054530241253,    	0.040143325632,     	0.99770484924,      	2.507004062719,     	1.503031597754,     	1.0,                	0.008643834155,     	0.019340443323,     	0.019340443323,     	Normal,             	
9,     	-0.063654300449,    	0.023090340799,     	0.99770484924,      	2.793608283102,     	1.503031597754,     	1.0,                	0.008316380361,     	0.022245962709,     	0.022245962709,     	Normal,             	
10,    	-0.067701963358,    	0.001215714361,     	0.99770484924,      	3.123637727954,     	1.503031597754,     	1.0,                	0.008477163463,     	0.021940902469,     	0.021940902469,     	Normal,             	
11,    	-0.064536519145,    	-0.020495645893,    	0.99770484924,      	3.449100792504,     	1.503031597754,     	1.0,                	0.008635445031,     	0.018844851085,     	0.018844851085,     	Normal,             	
12,    	0.106370949081,     	0.0,                	0.994326516388,     	0.0,                	1.464223755467,     	1.0,                	0.010080082911,     	0.030034303056,     	0.030034303056,     	Normal,             	
13,    	0.102130790617,     	0.02973348981,      	0.994326516388,     	0.283300824549,     	1.464223755467,     	1.0,                	0.00917992233,      	0.030314976831,     	0.030314976831,     	Normal,             	
14,    	0.089595843568,     	0.057335535436,     	0.994326516388,     	0.569267230055,     	1.464223755467,     	1.0,                	0.0099153732,       	0.029921163804,     	0.029921163804,     	Normal,             	
15,    	0.070083586721,     	0.080019183205,     	0.994326516388,     	0.851493705735,     	1.464223755467,     	1.0,                	0.00991164331,      	0.030680370398,     	0.030680370398,     	Normal,             	
16,    	0.044329916442,     	0.09669352262,      	0.994326516388,     	1.140931049974,     	1.464223755467,     	1.0,                	0.009767256806,     	0.029924958653,     	0.029924958653,     	Normal,             	
17,    	0.01564369796,      	0.105214321851,     	0.994326516388,     	1.423193559488,     	1.464223755467,     	1.0,                	0.009790979756,     	0.03003524477,      	0.03003524477,      	Normal,             	
