Point's Coordinates for twisted_polar_coordinates_116

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.027077795733,     	0.000293347352,     	-0.999633286223,    	0.010833078116,     	-1.543713631505,    	1.0,                	
2,     	0.008088509141,     	0.025843163396,     	-0.999633286223,    	1.267470139552,     	-1.543713631505,    	1.0,                	
3,     	-0.022078822166,    	0.015678606004,     	-0.999633286223,    	2.524107200988,     	-1.543713631505,    	1.0,                	
4,     	-0.021733971671,    	-0.016153251989,    	-0.999633286223,    	3.780744262424,     	-1.543713631505,    	1.0,                	
5,     	0.008646488962,     	-0.025661864762,    	-0.999633286223,    	5.037381323859,     	-1.543713631505,    	1.0,                	
6,     	0.054136283192,     	0.000533165041,     	-0.998533413851,    	0.009848252833,     	-1.516630936216,    	1.0,                	
7,     	0.045254088706,     	0.029716811374,     	-0.998533413851,    	0.581046917122,     	-1.516630936216,    	1.0,                	
8,     	0.022004040806,     	0.049465580064,     	-0.998533413851,    	1.152245581411,     	-1.516630936216,    	1.0,                	
9,     	-0.008232134577,    	0.053509376591,     	-0.998533413851,    	1.7234442457,       	-1.516630936216,    	1.0,                	
10,    	-0.035854665397,    	0.040564324129,     	-0.998533413851,    	2.294642909989,     	-1.516630936216,    	1.0,                	
11,    	-0.052093593291,    	0.014740385371,     	-0.998533413851,    	2.865841574278,     	-1.516630936216,    	1.0,                	
12,    	-0.05179317339,     	-0.015763521593,    	-0.998533413851,    	3.437040238567,     	-1.516630936216,    	1.0,                	
13,    	-0.035048786891,    	-0.04126262183,     	-0.998533413851,    	4.008238902856,     	-1.516630936216,    	1.0,                	
14,    	-0.007176658197,    	-0.053661131184,    	-0.998533413851,    	4.579437567145,     	-1.516630936216,    	1.0,                	
15,    	0.022974008766,     	-0.049022610539,    	-0.998533413851,    	5.150636231434,     	-1.516630936216,    	1.0,                	
16,    	0.045830590273,     	-0.028819757424,    	-0.998533413851,    	5.721834895723,     	-1.516630936216,    	1.0,                	
17,    	0.081154540023,     	0.000824234718,     	-0.99670118956,     	0.010156010734,     	-1.489548240926,    	1.0,                	
18,    	0.074661597527,     	0.031817991514,     	-0.99670118956,     	0.402855092432,     	-1.489548240926,    	1.0,                	
19,    	0.056802103616,     	0.057967747533,     	-0.99670118956,     	0.795554174131,     	-1.489548240926,    	1.0,                	
20,    	0.030295004342,     	0.075292439469,     	-0.99670118956,     	1.18825325583,      	-1.489548240926,    	1.0,                	
21,    	-0.000824234718,    	0.081154540023,     	-0.99670118956,     	1.580952337528,     	-1.489548240926,    	1.0,                	
22,    	-0.031817991514,    	0.074661597527,     	-0.99670118956,     	1.973651419227,     	-1.489548240926,    	1.0,                	
23,    	-0.057967747533,    	0.056802103616,     	-0.99670118956,     	2.366350500926,     	-1.489548240926,    	1.0,                	
24,    	-0.075292439469,    	0.030295004342,     	-0.99670118956,     	2.759049582625,     	-1.489548240926,    	1.0,                	
25,    	-0.081154540023,    	-0.000824234718,    	-0.99670118956,     	3.151748664323,     	-1.489548240926,    	1.0,                	
26,    	-0.074661597527,    	-0.031817991514,    	-0.99670118956,     	3.544447746022,     	-1.489548240926,    	1.0,                	
27,    	-0.056802103616,    	-0.057967747533,    	-0.99670118956,     	3.937146827721,     	-1.489548240926,    	1.0,                	
28,    	-0.030295004342,    	-0.075292439469,    	-0.99670118956,     	4.32984590942,      	-1.489548240926,    	1.0,                	
29,    	0.000824234718,     	-0.081154540023,    	-0.99670118956,     	4.722544991118,     	-1.489548240926,    	1.0,                	
30,    	0.031817991514,     	-0.074661597527,    	-0.99670118956,     	5.115244072817,     	-1.489548240926,    	1.0,                	
31,    	0.057967747533,     	-0.056802103616,    	-0.99670118956,     	5.507943154516,     	-1.489548240926,    	1.0,                	
32,    	0.075292439469,     	-0.030295004342,    	-0.99670118956,     	5.900642236214,     	-1.489548240926,    	1.0,                	
33,    	0.108113775338,     	0.001064766218,     	-0.994137957154,    	0.009848252833,     	-1.462465545637,    	1.0,                	
34,    	0.103434428479,     	0.03148080606,      	-0.994137957154,    	0.295447584977,     	-1.462465545637,    	1.0,                	
35,    	0.090375439373,     	0.059346458219,     	-0.994137957154,    	0.581046917122,     	-1.462465545637,    	1.0,                	
36,    	0.069994769652,     	0.08240421328,      	-0.994137957154,    	0.866646249266,     	-1.462465545637,    	1.0,                	
37,    	0.043943539969,     	0.098786069058,     	-0.994137957154,    	1.152245581411,     	-1.462465545637,    	1.0,                	
38,    	0.01433226602,      	0.107164865024,     	-0.994137957154,    	1.437844913555,     	-1.462465545637,    	1.0,                	
39,    	-0.016440122885,    	0.10686180096,      	-0.994137957154,    	1.7234442457,       	-1.462465545637,    	1.0,                	
40,    	-0.045880630807,    	0.097901429314,     	-0.994137957154,    	2.009043577844,     	-1.462465545637,    	1.0,                	
41,    	-0.071604162883,    	0.081009666107,     	-0.994137957154,    	2.294642909989,     	-1.462465545637,    	1.0,                	
42,    	-0.091526751529,    	0.057554981535,     	-0.994137957154,    	2.580242242133,     	-1.462465545637,    	1.0,                	
43,    	-0.104034387097,    	0.029437534651,     	-0.994137957154,    	2.865841574278,     	-1.462465545637,    	1.0,                	
44,    	-0.108113775338,    	-0.001064766218,    	-0.994137957154,    	3.151440906422,     	-1.462465545637,    	1.0,                	
45,    	-0.103434428479,    	-0.03148080606,     	-0.994137957154,    	3.437040238567,     	-1.462465545637,    	1.0,                	
46,    	-0.090375439373,    	-0.059346458219,    	-0.994137957154,    	3.722639570711,     	-1.462465545637,    	1.0,                	
47,    	-0.069994769652,    	-0.08240421328,     	-0.994137957154,    	4.008238902856,     	-1.462465545637,    	1.0,                	
48,    	-0.043943539969,    	-0.098786069058,    	-0.994137957154,    	4.293838235,        	-1.462465545637,    	1.0,                	
49,    	-0.01433226602,     	-0.107164865024,    	-0.994137957154,    	4.579437567145,     	-1.462465545637,    	1.0,                	
50,    	0.016440122885,     	-0.10686180096,     	-0.994137957154,    	4.86503689929,      	-1.462465545637,    	1.0,                	
