number	direction_ind	# of covercap	
0	14	4	
1	16	4	
2	23	2	
3	112	2	
4	123	2	
5	206	2	
6	211	2	
7	215	2	
8	216	2	
9	227	2	
10	241	2	
11	242	2	
12	249	2	
13	368	2	
14	414	2	
15	420	2	
16	425	2	
17	518	2	
18	537	2	
19	649	2	
20	653	2	
21	657	2	
22	666	2	
23	670	2	
24	671	2	
25	675	2	
26	679	2	
27	680	2	
28	684	2	
29	685	2	
30	689	2	
31	695	2	
32	696	2	
33	704	2	
34	709	2	
35	726	2	
36	789	2	
37	790	2	
38	947	2	
39	960	2	
40	965	2	
41	1165	2	
42	1191	2	
43	1208	2	
44	1221	2	
45	1222	2	
46	1226	2	
47	1232	2	
48	1233	2	
49	1249	2	
50	1256	2	
51	1284	2	
52	1308	2	
53	1314	2	
54	1317	2	
55	1325	2	
56	1338	2	
57	1345	2	
58	1346	2	
59	1351	2	
60	1354	2	
61	1366	2	
62	1381	2	
63	1382	2	
64	1391	2	
65	1396	2	
66	1473	2	
67	1558	2	
68	1590	2	
69	1632	2	
70	1680	2	
71	1688	2	
72	1689	2	
73	1817	2	
74	1826	2	
75	1948	2	
76	2021	2	
77	2045	2	
78	2048	2	
79	2285	2	
80	2438	2	
81	2442	2	
82	2588	2	
83	2757	2	
84	2758	2	
85	2759	2	
86	2760	2	
87	2762	2	
88	2768	2	
89	2774	2	
90	2775	2	
91	2782	2	
92	2799	2	
93	2829	2	
94	2883	2	
95	2893	2	
96	2902	2	
97	2903	2	
98	2914	2	
99	2918	2	
100	2919	2	
101	2926	2	
102	2932	2	
103	2990	2	
104	3059	2	
105	3088	2	
106	3094	2	
107	3167	2	
108	3177	2	
109	3256	2	
110	3257	2	
111	3259	2	
112	3260	2	
113	3261	2	
114	3262	2	
115	3423	2	
116	3424	2	
117	3425	2	
118	3429	2	
119	3430	2	
120	3431	2	
121	3432	2	
122	3433	2	
123	3457	2	
124	3468	2	
125	3482	2	
126	3485	2	
127	3501	2	
128	3510	2	
129	3527	2	
130	3536	2	
131	3537	2	
132	3538	2	
133	3540	2	
134	3541	2	
135	3543	2	
136	3580	2	
137	3582	2	
138	3586	2	
139	3587	2	
140	3588	2	
141	3589	2	
142	3590	2	
143	3591	2	
144	3592	2	
145	3601	2	
146	3608	2	
147	3644	2	
148	3662	2	
149	3663	2	
