This run aims to check if discrepancy is less than 0.0063
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.558045573399,     	0.003941459971,     	0.320690965363,     	1.554743553678,     	0,     	10,    	11,    	
2,     	1.547069690725,     	0.008682402379,     	0.372925500739,     	1.539944472484,     	11,    	20,    	10,    	
3,     	1.533332419836,     	0.007535310034,     	0.204746447014,     	1.526966554108,     	21,    	37,    	17,    	
4,     	1.520270084408,     	0.007572753441,     	0.152019022833,     	1.513837118419,     	38,    	59,    	22,    	
5,     	1.507391399415,     	0.007453761418,     	0.117704818218,     	1.501045131078,     	60,    	87,    	28,    	
6,     	1.494566836351,     	0.007668370266,     	0.101933380309,     	1.488022101116,     	88,    	119,   	32,    	
7,     	1.481629957323,     	0.007467935691,     	0.089455466373,     	1.475118380777,     	120,   	157,   	38,    	
8,     	1.468602230194,     	0.007608424944,     	0.075528947979,     	1.462057064632,     	158,   	200,   	43,    	
9,     	1.455658624236,     	0.007388039672,     	0.066187491027,     	1.449253116719,     	201,   	249,   	49,    	
10,    	1.442874365139,     	0.007381487841,     	0.060686412128,     	1.436534742509,     	250,   	303,   	54,    	
11,    	1.429985155742,     	0.007562822498,     	0.053975309002,     	1.423454840387,     	304,   	361,   	58,    	
12,    	1.416918743487,     	0.007565671674,     	0.052862401508,     	1.410361984625,     	362,   	424,   	63,    	
13,    	1.404011771775,     	0.007583271574,     	0.047506506939,     	1.397487138991,     	425,   	493,   	69,    	
14,    	1.391165721668,     	0.007301569465,     	0.040869959429,     	1.384879052272,     	494,   	566,   	73,    	
15,    	1.378074403985,     	0.007911930203,     	0.042172303435,     	1.37126253815,      	567,   	642,   	76,    	
16,    	1.363976896634,     	0.008469520117,     	0.04431207685,      	1.356684772834,     	643,   	717,   	75,    	
17,    	1.348731112717,     	0.009256798891,     	0.043421886118,     	1.340748104376,     	718,   	790,   	73,    	
18,    	1.332773898228,     	0.009209678696,     	0.040058680708,     	1.324841729544,     	791,   	869,   	79,    	
19,    	1.317668136961,     	0.008251876324,     	0.032951835716,     	1.310554668997,     	870,   	963,   	94,    	
20,    	1.304004684059,     	0.007586619921,     	0.032875458195,     	1.297290465282,     	964,   	1065,  	102,   	
21,    	1.290359294078,     	0.007978163056,     	0.029744959671,     	1.283477591021,     	1066,  	1172,  	107,   	
22,    	1.276136715099,     	0.008512015469,     	0.030116453305,     	1.268783615288,     	1173,  	1276,  	104,   	
23,    	1.260706647258,     	0.009302955953,     	0.032605187878,     	1.252565011446,     	1277,  	1376,  	100,   	
24,    	1.244498940921,     	0.009307185863,     	0.029037160242,     	1.236470623516,     	1377,  	1484,  	108,   	
25,    	1.229212348866,     	0.008405091413,     	0.027321563947,     	1.221958123359,     	1485,  	1606,  	122,   	
26,    	1.214690654966,     	0.008411026486,     	0.026215349425,     	1.20741113921,      	1607,  	1734,  	128,   	
27,    	1.199404400587,     	0.009229339811,     	0.026960772998,     	1.19134046035,      	1735,  	1854,  	120,   	
28,    	1.183003110036,     	0.009624944472,     	0.026186277913,     	1.174695949729,     	1855,  	1975,  	121,   	
29,    	1.16762022832,      	0.008232464148,     	0.023840501544,     	1.160273362956,     	1976,  	2114,  	139,   	
30,    	1.153327401619,     	0.008067097845,     	0.0215671618,       	1.146359393186,     	2115,  	2267,  	153,   	
31,    	1.139174975627,     	0.008293723446,     	0.021191123294,     	1.132011027945,     	2268,  	2421,  	154,   	
32,    	1.124295518897,     	0.008900267649,     	0.021594943075,     	1.1165623049,       	2422,  	2567,  	146,   	
33,    	1.108497891107,     	0.009298252781,     	0.021898029022,     	1.100363976896,     	2568,  	2710,  	143,   	
34,    	1.09292535914,      	0.008678361997,     	0.020683409151,     	1.085427807957,     	2711,  	2869,  	159,   	
35,    	1.078956519529,     	0.007487670774,     	0.018351766101,     	1.072099756403,     	2870,  	3040,  	171,   	
36,    	1.064872844571,     	0.008347753444,     	0.017225733911,     	1.057659159136,     	3041,  	3219,  	179,   	
