Point's Coordinates for twisted_polar_coordinates_125

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.025128825571,     	0.000252631019,     	-0.999684189283,    	0.010053096491,     	-1.545663585566,    	1.0,                	
2,     	0.007524967773,     	0.023977000584,     	-0.999684189283,    	1.266690157927,     	-1.545663585566,    	1.0,                	
3,     	-0.020478139723,    	0.01456597029,      	-0.999684189283,    	2.523327219363,     	-1.545663585566,    	1.0,                	
4,     	-0.020181154148,    	-0.014974735865,    	-0.999684189283,    	3.779964280799,     	-1.545663585566,    	1.0,                	
5,     	0.008005500527,     	-0.023820866028,    	-0.999684189283,    	5.036601342235,     	-1.545663585566,    	1.0,                	
6,     	0.050242219876,     	0.000459185407,     	-0.998736956606,    	0.009139178629,     	-1.520530844337,    	1.0,                	
7,     	0.042018190595,     	0.02754928617,      	-0.998736956606,    	0.580337842918,     	-1.520530844337,    	1.0,                	
8,     	0.020453682686,     	0.045892683229,     	-0.998736956606,    	1.151536507207,     	-1.520530844337,    	1.0,                	
9,     	-0.007604724958,    	0.049665477625,     	-0.998736956606,    	1.722735171496,     	-1.520530844337,    	1.0,                	
10,    	-0.033248686159,    	0.037669833794,     	-0.998736956606,    	2.293933835785,     	-1.520530844337,    	1.0,                	
11,    	-0.048336424429,    	0.013714283896,     	-0.998736956606,    	2.865132500074,     	-1.520530844337,    	1.0,                	
12,    	-0.048077689472,    	-0.014595454238,    	-0.998736956606,    	3.436331164363,     	-1.520530844337,    	1.0,                	
13,    	-0.032554627808,    	-0.038271238779,    	-0.998736956606,    	4.007529828652,     	-1.520530844337,    	1.0,                	
14,    	-0.006695701835,    	-0.049796175418,    	-0.998736956606,    	4.578728492941,     	-1.520530844337,    	1.0,                	
15,    	0.021289062161,     	-0.045511178206,    	-0.998736956606,    	5.14992715723,      	-1.520530844337,    	1.0,                	
16,    	0.042514699342,     	-0.026776703479,    	-0.998736956606,    	5.721125821519,     	-1.520530844337,    	1.0,                	
17,    	0.075323460047,     	0.000709927906,     	-0.997158900261,    	0.009424777961,     	-1.495398103109,    	1.0,                	
18,    	0.069318125407,     	0.029480928091,     	-0.997158900261,    	0.402123859659,     	-1.495398103109,    	1.0,                	
19,    	0.052759734545,     	0.053763724218,     	-0.997158900261,    	0.794822941358,     	-1.495398103109,    	1.0,                	
20,    	0.028169152366,     	0.069861480703,     	-0.997158900261,    	1.187522023057,     	-1.495398103109,    	1.0,                	
21,    	-0.000709927906,    	0.075323460047,     	-0.997158900261,    	1.580221104756,     	-1.495398103109,    	1.0,                	
22,    	-0.029480928091,    	0.069318125407,     	-0.997158900261,    	1.972920186454,     	-1.495398103109,    	1.0,                	
23,    	-0.053763724218,    	0.052759734545,     	-0.997158900261,    	2.365619268153,     	-1.495398103109,    	1.0,                	
24,    	-0.069861480703,    	0.028169152366,     	-0.997158900261,    	2.758318349852,     	-1.495398103109,    	1.0,                	
25,    	-0.075323460047,    	-0.000709927906,    	-0.997158900261,    	3.151017431551,     	-1.495398103109,    	1.0,                	
26,    	-0.069318125407,    	-0.029480928091,    	-0.997158900261,    	3.543716513249,     	-1.495398103109,    	1.0,                	
27,    	-0.052759734545,    	-0.053763724218,    	-0.997158900261,    	3.936415594948,     	-1.495398103109,    	1.0,                	
28,    	-0.028169152366,    	-0.069861480703,    	-0.997158900261,    	4.329114676647,     	-1.495398103109,    	1.0,                	
29,    	0.000709927906,     	-0.075323460047,    	-0.997158900261,    	4.721813758345,     	-1.495398103109,    	1.0,                	
30,    	0.029480928091,     	-0.069318125407,    	-0.997158900261,    	5.114512840044,     	-1.495398103109,    	1.0,                	
31,    	0.053763724218,     	-0.052759734545,    	-0.997158900261,    	5.507211921743,     	-1.495398103109,    	1.0,                	
32,    	0.069861480703,     	-0.028169152366,    	-0.997158900261,    	5.899911003442,     	-1.495398103109,    	1.0,                	
33,    	0.100357523545,     	0.000917210871,     	-0.994951016981,    	0.009139178629,     	-1.47026536188,     	1.0,                	
34,    	0.096033930527,     	0.029154039093,     	-0.994951016981,    	0.294738510773,     	-1.47026536188,     	1.0,                	
35,    	0.083930239593,     	0.055028980453,     	-0.994951016981,    	0.580337842918,     	-1.47026536188,     	1.0,                	
36,    	0.0650270198,       	0.076445801087,     	-0.994951016981,    	0.865937175062,     	-1.47026536188,     	1.0,                	
