Point's Coordinates for twisted_polar_coordinates_30

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.104436774046,     	0.004377197733,     	-0.994521895368,    	0.041887902048,     	-1.466076571675,    	1.0,                	
2,     	0.028109775591,     	0.100677902984,     	-0.994521895368,    	1.298524963484,     	-1.466076571675,    	1.0,                	
3,     	-0.087063977314,    	0.057845168228,     	-0.994521895368,    	2.55516202492,      	-1.466076571675,    	1.0,                	
4,     	-0.081918272767,    	-0.064927622935,    	-0.994521895368,    	3.811799086356,     	-1.466076571675,    	1.0,                	
5,     	0.036435700445,     	-0.09797264601,     	-0.994521895368,    	5.068436147792,     	-1.466076571675,    	1.0,                	
6,     	0.20776096478,      	0.007915345369,     	-0.978147600734,    	0.038079910953,     	-1.361356816556,    	1.0,                	
7,     	0.170500286815,     	0.118982870089,     	-0.978147600734,    	0.609278575242,     	-1.361356816556,    	1.0,                	
8,     	0.079106972484,     	0.192274174249,     	-0.978147600734,    	1.180477239531,     	-1.361356816556,    	1.0,                	
9,     	-0.037402246668,    	0.204519786629,     	-0.978147600734,    	1.75167590382,      	-1.361356816556,    	1.0,                	
10,    	-0.142036516774,    	0.151831811823,     	-0.978147600734,    	2.322874568109,     	-1.361356816556,    	1.0,                	
11,    	-0.201575196387,    	0.050938309555,     	-0.978147600734,    	2.894073232398,     	-1.361356816556,    	1.0,                	
12,    	-0.197115175409,    	-0.066127746084,    	-0.978147600734,    	3.465271896687,     	-1.361356816556,    	1.0,                	
13,    	-0.130072478988,    	-0.162198709578,    	-0.978147600734,    	4.036470560976,     	-1.361356816556,    	1.0,                	
14,    	-0.021732689537,    	-0.206772728821,    	-0.978147600734,    	4.607669225265,     	-1.361356816556,    	1.0,                	
15,    	0.093507075287,     	-0.185697867651,    	-0.978147600734,    	5.178867889554,     	-1.361356816556,    	1.0,                	
16,    	0.179059004396,     	-0.105665245579,    	-0.978147600734,    	5.750066553843,     	-1.361356816556,    	1.0,                	
17,    	0.308778753471,     	0.012131950266,     	-0.951056516295,    	0.03926990817,      	-1.256637061436,    	1.0,                	
18,    	0.280631674038,     	0.12937297376,      	-0.951056516295,    	0.431968989869,     	-1.256637061436,    	1.0,                	
19,    	0.209760966164,     	0.226918134768,     	-0.951056516295,    	0.824668071567,     	-1.256637061436,    	1.0,                	
20,    	0.10695605268,      	0.289917066775,     	-0.951056516295,    	1.217367153266,     	-1.256637061436,    	1.0,                	
21,    	-0.012131950266,    	0.308778753471,     	-0.951056516295,    	1.610066234965,     	-1.256637061436,    	1.0,                	
22,    	-0.12937297376,     	0.280631674038,     	-0.951056516295,    	2.002765316663,     	-1.256637061436,    	1.0,                	
23,    	-0.226918134768,    	0.209760966164,     	-0.951056516295,    	2.395464398362,     	-1.256637061436,    	1.0,                	
24,    	-0.289917066775,    	0.10695605268,      	-0.951056516295,    	2.788163480061,     	-1.256637061436,    	1.0,                	
25,    	-0.308778753471,    	-0.012131950266,    	-0.951056516295,    	3.18086256176,      	-1.256637061436,    	1.0,                	
26,    	-0.280631674038,    	-0.12937297376,     	-0.951056516295,    	3.573561643458,     	-1.256637061436,    	1.0,                	
27,    	-0.209760966164,    	-0.226918134768,    	-0.951056516295,    	3.966260725157,     	-1.256637061436,    	1.0,                	
28,    	-0.10695605268,     	-0.289917066775,    	-0.951056516295,    	4.358959806856,     	-1.256637061436,    	1.0,                	
29,    	0.012131950266,     	-0.308778753471,    	-0.951056516295,    	4.751658888555,     	-1.256637061436,    	1.0,                	
30,    	0.12937297376,      	-0.280631674038,    	-0.951056516295,    	5.144357970253,     	-1.256637061436,    	1.0,                	
31,    	0.226918134768,     	-0.209760966164,    	-0.951056516295,    	5.537057051952,     	-1.256637061436,    	1.0,                	
32,    	0.289917066775,     	-0.10695605268,     	-0.951056516295,    	5.929756133651,     	-1.256637061436,    	1.0,                	
33,    	0.406413031292,     	0.016221739002,     	-0.913545457643,    	0.039893240046,     	-1.151917306316,    	1.0,                	
34,    	0.383575799111,     	0.135293396574,     	-0.913545457643,    	0.339092540387,     	-1.151917306316,    	1.0,                	
35,    	0.326656173885,     	0.242343642136,     	-0.913545457643,    	0.638291840729,     	-1.151917306316,    	1.0,                	
36,    	0.240711714101,     	0.327860591586,     	-0.913545457643,    	0.937491141071,     	-1.151917306316,    	1.0,                	
37,    	0.133378962174,     	0.384245688681,     	-0.913545457643,    	1.236690441413,     	-1.151917306316,    	1.0,                	
38,    	0.014194904134,     	0.406488870102,     	-0.913545457643,    	1.535889741755,     	-1.151917306316,    	1.0,                	
39,    	-0.106250433432,    	0.392613731568,     	-0.913545457643,    	1.835089042097,     	-1.151917306316,    	1.0,                	
40,    	-0.217254953715,    	0.343853140027,     	-0.913545457643,    	2.134288342439,     	-1.151917306316,    	1.0,                	
41,    	-0.308955417953,    	0.26453968802,      	-0.913545457643,    	2.433487642781,     	-1.151917306316,    	1.0,                	
42,    	-0.373203837477,    	0.161720723819,     	-0.913545457643,    	2.732686943123,     	-1.151917306316,    	1.0,                	
43,    	-0.404291458264,    	0.044532163607,     	-0.913545457643,    	3.031886243464,     	-1.151917306316,    	1.0,                	
44,    	-0.399456008779,    	-0.076613274767,    	-0.913545457643,    	3.331085543806,     	-1.151917306316,    	1.0,                	
45,    	-0.359127139931,    	-0.190951287467,    	-0.913545457643,    	3.630284844148,     	-1.151917306316,    	1.0,                	
46,    	-0.286888248697,    	-0.2883224403,      	-0.913545457643,    	3.92948414449,      	-1.151917306316,    	1.0,                	
47,    	-0.189158077577,    	-0.360074879029,    	-0.913545457643,    	4.228683444832,     	-1.151917306316,    	1.0,                	
48,    	-0.074620381158,    	-0.399833084595,    	-0.913545457643,    	4.527882745174,     	-1.151917306316,    	1.0,                	
49,    	0.046547663593,     	-0.404064365955,    	-0.913545457643,    	4.827082045516,     	-1.151917306316,    	1.0,                	
50,    	0.163579744162,     	-0.372392755193,    	-0.913545457643,    	5.126281345858,     	-1.151917306316,    	1.0,                	
51,    	0.266077046605,     	-0.307632413914,    	-0.913545457643,    	5.4254806462,       	-1.151917306316,    	1.0,                	
52,    	0.344932235797,     	-0.215537582635,    	-0.913545457643,    	5.724679946541,     	-1.151917306316,    	1.0,                	
53,    	0.393138682129,     	-0.104291291269,    	-0.913545457643,    	6.023879246883,     	-1.151917306316,    	1.0,                	
54,    	0.499594499086,     	0.020132970055,     	-0.866025403784,    	0.040276828892,     	-1.047197551197,    	1.0,                	
55,    	0.480259055816,     	0.139108731958,     	-0.866025403784,    	0.281937802245,     	-1.047197551197,    	1.0,                	
56,    	0.433012701892,     	0.25,               	-0.866025403784,    	0.523598775598,     	-1.047197551197,    	1.0,                	
57,    	0.360601223672,     	0.346362176755,     	-0.866025403784,    	0.765259748951,     	-1.047197551197,    	1.0,                	
58,    	0.267232913064,     	0.422595042772,     	-0.866025403784,    	1.006920722304,     	-1.047197551197,    	1.0,                	
59,    	0.158333996901,     	0.474268220974,     	-0.866025403784,    	1.248581695657,     	-1.047197551197,    	1.0,                	
60,    	0.040233284358,     	0.498378654067,     	-0.866025403784,    	1.490242669011,     	-1.047197551197,    	1.0,                	
61,    	-0.080205640429,    	0.493525131319,     	-0.866025403784,    	1.731903642364,     	-1.047197551197,    	1.0,                	
62,    	-0.19598330493,     	0.459989721829,     	-0.866025403784,    	1.973564615717,     	-1.047197551197,    	1.0,                	
63,    	-0.300371132119,    	0.399721381702,     	-0.866025403784,    	2.21522558907,      	-1.047197551197,    	1.0,                	
64,    	-0.387302480914,    	0.316222687798,     	-0.866025403784,    	2.456886562423,     	-1.047197551197,    	1.0,                	
65,    	-0.451725217305,    	0.214346280702,     	-0.866025403784,    	2.698547535776,     	-1.047197551197,    	1.0,                	
66,    	-0.489895326021,    	0.100012846888,     	-0.866025403784,    	2.940208509129,     	-1.047197551197,    	1.0,                	
67,    	-0.499594499086,    	-0.020132970055,    	-0.866025403784,    	3.181869482482,     	-1.047197551197,    	1.0,                	
68,    	-0.480259055816,    	-0.139108731958,    	-0.866025403784,    	3.423530455835,     	-1.047197551197,    	1.0,                	
69,    	-0.433012701892,    	-0.25,              	-0.866025403784,    	3.665191429188,     	-1.047197551197,    	1.0,                	
70,    	-0.360601223672,    	-0.346362176755,    	-0.866025403784,    	3.906852402541,     	-1.047197551197,    	1.0,                	
71,    	-0.267232913064,    	-0.422595042772,    	-0.866025403784,    	4.148513375894,     	-1.047197551197,    	1.0,                	
72,    	-0.158333996901,    	-0.474268220974,    	-0.866025403784,    	4.390174349247,     	-1.047197551197,    	1.0,                	
73,    	-0.040233284358,    	-0.498378654067,    	-0.866025403784,    	4.6318353226,       	-1.047197551197,    	1.0,                	
74,    	0.080205640429,     	-0.493525131319,    	-0.866025403784,    	4.873496295953,     	-1.047197551197,    	1.0,                	
75,    	0.19598330493,      	-0.459989721829,    	-0.866025403784,    	5.115157269306,     	-1.047197551197,    	1.0,                	
76,    	0.300371132119,     	-0.399721381702,    	-0.866025403784,    	5.35681824266,      	-1.047197551197,    	1.0,                	
77,    	0.387302480914,     	-0.316222687798,    	-0.866025403784,    	5.598479216013,     	-1.047197551197,    	1.0,                	
78,    	0.451725217305,     	-0.214346280702,    	-0.866025403784,    	5.840140189366,     	-1.047197551197,    	1.0,                	
79,    	0.489895326021,     	-0.100012846888,    	-0.866025403784,    	6.081801162719,     	-1.047197551197,    	1.0,                	
80,    	0.587302387479,     	0.023820337393,     	-0.809016994375,    	0.040536679401,     	-0.942477796077,    	1.0,                	
81,    	0.57048527444,      	0.141555835131,     	-0.809016994375,    	0.243220076407,     	-0.942477796077,    	1.0,                	
82,    	0.530312427236,     	0.253496020347,     	-0.809016994375,    	0.445903473413,     	-0.942477796077,    	1.0,                	
83,    	0.468428526952,     	0.355058048706,     	-0.809016994375,    	0.648586870419,     	-0.942477796077,    	1.0,                	
84,    	0.387367107736,     	0.442083958832,     	-0.809016994375,    	0.851270267424,     	-0.942477796077,    	1.0,                	
85,    	0.290446833616,     	0.511010899742,     	-0.809016994375,    	1.05395366443,      	-0.942477796077,    	1.0,                	
86,    	0.181635632001,     	0.559016994375,     	-0.809016994375,    	1.256637061436,     	-0.942477796077,    	1.0,                	
87,    	0.065388246272,     	0.584136867576,     	-0.809016994375,    	1.459320458442,     	-0.942477796077,    	1.0,                	
88,    	-0.053536141943,    	0.585342108786,     	-0.809016994375,    	1.662003855448,     	-0.942477796077,    	1.0,                	
89,    	-0.170268754217,    	0.562583375288,     	-0.809016994375,    	1.864687252453,     	-0.942477796077,    	1.0,                	
90,    	-0.280030543687,    	0.516792412304,     	-0.809016994375,    	2.067370649459,     	-0.942477796077,    	1.0,                	
91,    	-0.378327849797,    	0.44984390724,      	-0.809016994375,    	2.270054046465,     	-0.942477796077,    	1.0,                	
92,    	-0.461136369284,    	0.364478739759,     	-0.809016994375,    	2.472737443471,     	-0.942477796077,    	1.0,                	
93,    	-0.525065911631,    	0.264191769848,     	-0.809016994375,    	2.675420840476,     	-0.942477796077,    	1.0,                	
94,    	-0.567499193864,    	0.153088757838,     	-0.809016994375,    	2.878104237482,     	-0.942477796077,    	1.0,                	
95,    	-0.586698992421,    	0.035718274096,     	-0.809016994375,    	3.080787634488,     	-0.942477796077,    	1.0,                	
96,    	-0.581879265295,    	-0.083114519985,    	-0.809016994375,    	3.283471031494,     	-0.942477796077,    	1.0,                	
97,    	-0.553237332679,    	-0.198544595853,    	-0.809016994375,    	3.4861544285,       	-0.942477796077,    	1.0,                	
98,    	-0.501945798661,    	-0.305846232638,    	-0.809016994375,    	3.688837825505,     	-0.942477796077,    	1.0,                	
99,    	-0.43010454467,     	-0.400626488723,    	-0.809016994375,    	3.891521222511,     	-0.942477796077,    	1.0,                	
100,   	-0.340654760085,    	-0.479005049289,    	-0.809016994375,    	4.094204619517,     	-0.942477796077,    	1.0,                	
101,   	-0.237258529596,    	-0.537773086856,    	-0.809016994375,    	4.296888016523,     	-0.942477796077,    	1.0,                	
102,   	-0.12414890703,     	-0.574524631061,    	-0.809016994375,    	4.499571413529,     	-0.942477796077,    	1.0,                	
103,   	-0.005956613622,    	-0.587755069367,    	-0.809016994375,    	4.702254810534,     	-0.942477796077,    	1.0,                	
104,   	0.112479544247,     	-0.576922746075,    	-0.809016994375,    	4.90493820754,      	-0.942477796077,    	1.0,                	
105,   	0.226310776358,     	-0.542471137773,    	-0.809016994375,    	5.107621604546,     	-0.942477796077,    	1.0,                	
106,   	0.330876818696,     	-0.485810697353,    	-0.809016994375,    	5.310305001552,     	-0.942477796077,    	1.0,                	
107,   	0.421896725199,     	-0.409261109903,    	-0.809016994375,    	5.512988398558,     	-0.942477796077,    	1.0,                	
108,   	0.495644130202,     	-0.315956324527,    	-0.809016994375,    	5.715671795563,     	-0.942477796077,    	1.0,                	
109,   	0.549099806279,     	-0.209716250102,    	-0.809016994375,    	5.918355192569,     	-0.942477796077,    	1.0,                	
110,   	0.58007527177,      	-0.094890367757,    	-0.809016994375,    	6.121038589575,     	-0.942477796077,    	1.0,                	
111,   	0.668543665131,     	0.028020281571,     	-0.743144825477,    	0.041887902048,     	-0.837758040957,    	1.0,                	
112,   	0.652796678924,     	0.146943065002,     	-0.743144825477,    	0.221407482253,     	-0.837758040957,    	1.0,                	
113,   	0.616068270333,     	0.261142977418,     	-0.743144825477,    	0.400927062458,     	-0.837758040957,    	1.0,                	
114,   	0.559538920631,     	0.366949539671,     	-0.743144825477,    	0.580446642663,     	-0.837758040957,    	1.0,                	
115,   	0.48502552963,      	0.460962041792,     	-0.743144825477,    	0.759966222868,     	-0.837758040957,    	1.0,                	
116,   	0.394923019026,     	0.540158844609,     	-0.743144825477,    	0.939485803074,     	-0.837758040957,    	1.0,                	
117,   	0.292127357647,     	0.601994497716,     	-0.743144825477,    	1.119005383279,     	-0.837758040957,    	1.0,                	
118,   	0.17994248263,      	0.644481552343,     	-0.743144825477,    	1.298524963484,     	-0.837758040957,    	1.0,                	
119,   	0.061974108164,     	0.666254439598,     	-0.743144825477,    	1.478044543689,     	-0.837758040957,    	1.0,                	
120,   	-0.05798616513,     	0.666613360967,     	-0.743144825477,    	1.657564123894,     	-0.837758040957,    	1.0,                	
121,   	-0.176082715367,    	0.645546780424,     	-0.743144825477,    	1.837083704099,     	-0.837758040957,    	1.0,                	
122,   	-0.28851982225,     	0.6037317952,       	-0.743144825477,    	2.016603284304,     	-0.837758040957,    	1.0,                	
123,   	-0.391683664651,    	0.542512373326,     	-0.743144825477,    	2.196122864509,     	-0.837758040957,    	1.0,                	
124,   	-0.482258471792,    	0.463856157393,     	-0.743144825477,    	2.375642444715,     	-0.837758040957,    	1.0,                	
125,   	-0.557333094846,    	0.370291222899,     	-0.743144825477,    	2.55516202492,      	-0.837758040957,    	1.0,                	
126,   	-0.614494573656,    	0.264824823825,     	-0.743144825477,    	2.734681605125,     	-0.837758040957,    	1.0,                	
127,   	-0.651905691261,    	0.150846737014,     	-0.743144825477,    	2.91420118533,      	-0.837758040957,    	1.0,                	
128,   	-0.668364023559,    	0.032020311958,     	-0.743144825477,    	3.093720765535,     	-0.837758040957,    	1.0,                	
129,   	-0.663340586209,    	-0.08783527227,     	-0.743144825477,    	3.27324034574,      	-0.837758040957,    	1.0,                	
130,   	-0.636996836619,    	-0.204867758576,    	-0.743144825477,    	3.452759925945,     	-0.837758040957,    	1.0,                	
131,   	-0.590179484577,    	-0.315315626556,    	-0.743144825477,    	3.63227950615,      	-0.837758040957,    	1.0,                	
132,   	-0.5243932783,      	-0.415628990856,    	-0.743144825477,    	3.811799086356,     	-0.837758040957,    	1.0,                	
133,   	-0.441752640586,    	-0.502583697409,    	-0.743144825477,    	3.991318666561,     	-0.837758040957,    	1.0,                	
134,   	-0.344913709528,    	-0.5733849504,      	-0.743144825477,    	4.170838246766,     	-0.837758040957,    	1.0,                	
135,   	-0.23698896805,     	-0.625757139303,    	-0.743144825477,    	4.350357826971,     	-0.837758040957,    	1.0,                	
136,   	-0.121447206144,    	-0.658016978874,    	-0.743144825477,    	4.529877407176,     	-0.837758040957,    	1.0,                	
137,   	-0.002002031106,    	-0.669127611325,    	-0.743144825477,    	4.709396987381,     	-0.837758040957,    	1.0,                	
138,   	0.11750749086,      	-0.658731931789,    	-0.743144825477,    	4.888916567586,     	-0.837758040957,    	1.0,                	
139,   	0.233240225384,     	-0.627164065958,    	-0.743144825477,    	5.068436147792,     	-0.837758040957,    	1.0,                	
140,   	0.341476427154,     	-0.575438631015,    	-0.743144825477,    	5.247955727997,     	-0.837758040957,    	1.0,                	
141,   	0.438737295587,     	-0.505218124999,    	-0.743144825477,    	5.427475308202,     	-0.837758040957,    	1.0,                	
142,   	0.521896786345,     	-0.41875949275,     	-0.743144825477,    	5.606994888407,     	-0.837758040957,    	1.0,                	
143,   	0.588282084973,     	-0.318841585849,    	-0.743144825477,    	5.786514468612,     	-0.837758040957,    	1.0,                	
144,   	0.635759513349,     	-0.208675848034,    	-0.743144825477,    	5.966034048817,     	-0.837758040957,    	1.0,                	
145,   	0.662803107861,     	-0.091803096764,    	-0.743144825477,    	6.145553629022,     	-0.837758040957,    	1.0,                	
146,   	0.742459108899,     	0.031917130932,     	-0.669130606359,    	0.042961950818,     	-0.733038285838,    	1.0,                	
147,   	0.727724590583,     	0.150602629112,     	-0.669130606359,    	0.204069266387,     	-0.733038285838,    	1.0,                	
148,   	0.694142387626,     	0.265387598306,     	-0.669130606359,    	0.365176581956,     	-0.733038285838,    	1.0,                	
149,   	0.642582261447,     	0.373299168105,     	-0.669130606359,    	0.526283897524,     	-0.733038285838,    	1.0,                	
150,   	0.574379592228,     	0.471542485536,     	-0.669130606359,    	0.687391213093,     	-0.733038285838,    	1.0,                	
151,   	0.491300793279,     	0.557573100281,     	-0.669130606359,    	0.848498528662,     	-0.733038285838,    	1.0,                	
152,   	0.395497561853,     	0.629162864609,     	-0.669130606359,    	1.009605844231,     	-0.733038285838,    	1.0,                	
153,   	0.289451151319,     	0.684457641227,     	-0.669130606359,    	1.170713159799,     	-0.733038285838,    	1.0,                	
154,   	0.175908108008,     	0.722025324466,     	-0.669130606359,    	1.331820475368,     	-0.733038285838,    	1.0,                	
155,   	0.057809137101,     	0.740892931065,     	-0.669130606359,    	1.492927790937,     	-0.733038285838,    	1.0,                	
156,   	-0.061787060093,    	0.740571799921,     	-0.669130606359,    	1.654035106505,     	-0.733038285838,    	1.0,                	
157,   	-0.179783004885,    	0.721070248165,     	-0.669130606359,    	1.815142422074,     	-0.733038285838,    	1.0,                	
158,   	-0.293122664286,    	0.682893355741,     	-0.669130606359,    	1.976249737643,     	-0.733038285838,    	1.0,                	
159,   	-0.398870600652,    	0.627029884112,     	-0.669130606359,    	2.137357053212,     	-0.733038285838,    	1.0,                	
160,   	-0.494287997979,    	0.554926667847,     	-0.669130606359,    	2.29846436878,      	-0.733038285838,    	1.0,                	
161,   	-0.576903595795,    	0.468451142375,     	-0.669130606359,    	2.459571684349,     	-0.733038285838,    	1.0,                	
162,   	-0.644577693514,    	0.369842978381,     	-0.669130606359,    	2.620678999918,     	-0.733038285838,    	1.0,                	
163,   	-0.695557567552,    	0.261656075517,     	-0.669130606359,    	2.781786315486,     	-0.733038285838,    	1.0,                	
164,   	-0.72852286595,     	0.146692417739,     	-0.669130606359,    	2.942893631055,     	-0.733038285838,    	1.0,                	
165,   	-0.742619804795,    	0.027929503395,     	-0.669130606359,    	3.104000946624,     	-0.733038285838,    	1.0,                	
166,   	-0.737483280776,    	-0.091556770416,    	-0.669130606359,    	3.265108262192,     	-0.733038285838,    	1.0,                	
167,   	-0.713246327168,    	-0.208671771966,    	-0.669130606359,    	3.426215577761,     	-0.733038285838,    	1.0,                	
168,   	-0.670536668337,    	-0.320382284232,    	-0.669130606359,    	3.58732289333,      	-0.733038285838,    	1.0,                	
169,   	-0.610460462012,    	-0.423795063626,    	-0.669130606359,    	3.748430208899,     	-0.733038285838,    	1.0,                	
170,   	-0.534573650382,    	-0.516231773481,    	-0.669130606359,    	3.909537524467,     	-0.733038285838,    	1.0,                	
