This run aims to check if discrepancy is less than 0.0262
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.518326157811,     	0.014974746801,     	0.307770565255,     	1.505461277423,     	0,     	11,    	12,    	
2,     	1.475573014238,     	0.032924099627,     	0.382054822212,     	1.447980793479,     	12,    	21,    	10,    	
3,     	1.419503268507,     	0.032119823327,     	0.227439190698,     	1.392238089541,     	22,    	37,    	16,    	
4,     	1.367099906303,     	0.028783899623,     	0.151168373235,     	1.342062050638,     	38,    	59,    	22,    	
5,     	1.316001814942,     	0.029728914071,     	0.12261360542,      	1.290197561014,     	60,    	85,    	26,    	
6,     	1.263980238358,     	0.02995659884,      	0.112078321696,     	1.236849829668,     	86,    	115,   	30,    	
7,     	1.210215187439,     	0.030890713029,     	0.087582217886,     	1.183777442509,     	116,   	151,   	36,    	
8,     	1.159874563472,     	0.027522094599,     	0.082851684131,     	1.134667837691,     	152,   	191,   	40,    	
9,     	1.113946495298,     	0.023782524857,     	0.068433600102,     	1.092141691767,     	192,   	238,   	47,    	
10,    	1.076456547186,     	0.018066460643,     	0.054477613424,     	1.059130757711,     	239,   	300,   	62,    	
11,    	1.04416819006,      	0.017401803299,     	0.048891599461,     	1.029162520115,     	301,   	371,   	71,    	
12,    	1.009586556504,     	0.022591257401,     	0.042451137982,     	0.98922354625,      	372,   	432,   	61,    	
13,    	0.972782185985,     	0.01896521398,      	0.046995355164,     	0.956014219454,     	433,   	507,   	75,    	
14,    	0.940725501036,     	0.0176596076,       	0.04469725377,      	0.924425419153,     	508,   	590,   	83,    	
15,    	0.909034773504,     	0.017735242258,     	0.048426571645,     	0.89254393477,      	591,   	668,   	78,    	
16,    	0.87884671507,      	0.015780714596,     	0.035765119112,     	0.864597737884,     	669,   	765,   	97,    	
17,    	0.85146791539,      	0.01576629902,      	0.036949003479,     	0.841430514433,     	766,   	852,   	87,    	
18,    	0.830173545654,     	0.013672358069,     	0.033933663384,     	0.818358311828,     	853,   	964,   	112,   	
19,    	0.805329392598,     	0.015076826576,     	0.034433643904,     	0.791814894868,     	965,   	1061,  	97,    	
20,    	0.782056353297,     	0.011267898462,     	0.038094621005,     	0.772970724756,     	1062,  	1173,  	112,   	
