This run aims to check if discrepancy is less than 0.0218
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.043814410834,     	0.0,                	0.999039687602,     	0.0,                	1.526967885397,     	1.0,                	0.005557370283,     	0.012912982312,     	0.012912982312,     	Normal,             	
1,     	0.041911553886,     	0.01277201032,      	0.999039687602,     	0.295797179376,     	1.526967885397,     	1.0,                	0.005545131289,     	0.013165304975,     	0.013165304975,     	Normal,             	
2,     	0.036225348182,     	0.024646029008,     	0.999039687602,     	0.597418091115,     	1.526967885397,     	1.0,                	0.005417331083,     	0.0132779612,       	0.0132779612,       	Normal,             	
3,     	0.027179151689,     	0.034365626871,     	0.999039687602,     	0.901639993808,     	1.526967885397,     	1.0,                	0.005392995896,     	0.01326872309,      	0.01326872309,      	Normal,             	
4,     	0.015645569494,     	0.040925771245,     	0.999039687602,     	1.205648588885,     	1.526967885397,     	1.0,                	0.005521871153,     	0.013269497509,     	0.013269497509,     	Normal,             	
5,     	0.00267632497,      	0.043732595183,     	0.999039687602,     	1.509675065131,     	1.526967885397,     	1.0,                	0.005654505898,     	0.013269432706,     	0.013269432706,     	Normal,             	
6,     	-0.010538334639,    	0.042528180067,     	0.999039687602,     	1.813700045082,     	1.526967885397,     	1.0,                	0.005520976139,     	0.013269438129,     	0.013269438129,     	Normal,             	
7,     	-0.022786407937,    	0.037423017116,     	0.999039687602,     	2.117725150262,     	1.526967885397,     	1.0,                	0.005458071982,     	0.013269437676,     	0.013269437676,     	Normal,             	
8,     	-0.032944477577,    	0.028885359509,     	0.999039687602,     	2.421750244961,     	1.526967885397,     	1.0,                	0.005525593306,     	0.013269437714,     	0.013269437714,     	Normal,             	
9,     	-0.04008083077,     	0.017698293748,     	0.999039687602,     	2.725775340538,     	1.526967885397,     	1.0,                	0.005592696701,     	0.013181972053,     	0.013181972053,     	Normal,             	
10,    	-0.043530951082,    	0.004975831053,     	0.999039687602,     	3.027781026897,     	1.526967885397,     	1.0,                	0.005669341945,     	0.013303031009,     	0.013303031009,     	Normal,             	
11,    	-0.043017730953,    	-0.008317296462,    	0.999039687602,     	3.332581808173,     	1.526967885397,     	1.0,                	0.005543941816,     	0.013327867391,     	0.013327867391,     	Normal,             	
12,    	0.080380622294,     	0.0,                	0.996764242717,     	0.0,                	1.490328894737,     	1.0,                	0.003070142807,     	0.028814797308,     	0.028814797308,     	Normal,             	
13,    	0.075215866659,     	0.02834815414,      	0.996764242717,     	0.3604271634,       	1.490328894737,     	1.0,                	0.003190948329,     	0.028706599271,     	0.028706599271,     	Normal,             	
14,    	0.060457837579,     	0.052970692988,     	0.996764242717,     	0.719486182916,     	1.490328894737,     	1.0,                	0.003159218753,     	0.028834117709,     	0.028834117709,     	Normal,             	
15,    	0.037874489361,     	0.070898289796,     	0.996764242717,     	1.080157667087,     	1.490328894737,     	1.0,                	0.003084555784,     	0.028776496827,     	0.028776496827,     	Normal,             	
16,    	0.010475528879,     	0.07969509229,      	0.996764242717,     	1.440100508628,     	1.490328894737,     	1.0,                	0.002831935635,     	0.030633178054,     	0.030633178054,     	Normal,             	
17,    	-0.020100622746,    	0.077826791053,     	0.996764242717,     	1.82354682925,      	1.490328894737,     	1.0,                	0.003153462976,     	0.029113516799,     	0.029113516799,     	Normal,             	
18,    	-0.046504600289,    	0.065561929443,     	0.996764242717,     	2.187752132076,     	1.490328894737,     	1.0,                	0.002798266433,     	0.030562810848,     	0.030562810848,     	Normal,             	
19,    	-0.067616690047,    	0.043462945914,     	0.996764242717,     	2.570306726764,     	1.490328894737,     	1.0,                	0.002979174421,     	0.028868013763,     	0.028868013763,     	Normal,             	
20,    	-0.078611619089,    	0.016770741921,     	0.996764242717,     	2.931406864782,     	1.490328894737,     	1.0,                	0.0030980632,       	0.028755842421,     	0.028755842421,     	Normal,             	
21,    	-0.079484079906,    	-0.011971862092,    	0.996764242717,     	3.291088533595,     	1.490328894737,     	1.0,                	0.003229022103,     	0.028325578199,     	0.028587691581,     	cover cap,          	
22,    	0.125964581719,     	0.0,                	0.992034739388,     	0.0,                	1.444496228935,     	1.0,                	0.003544992752,     	0.025729622784,     	0.025729622784,     	Normal,             	
23,    	0.123336805405,     	0.025595083127,     	0.992034739388,     	0.204617544045,     	1.444496228935,     	1.0,                	0.003503557613,     	0.025572077641,     	0.025572077641,     	Normal,             	
24,    	0.115626038327,     	0.04997694577,      	0.992034739388,     	0.407977844419,     	1.444496228935,     	1.0,                	0.00356972671,      	0.025911258921,     	0.025911258921,     	Normal,             	
25,    	0.102953885727,     	0.072578049446,     	0.992034739388,     	0.614044984124,     	1.444496228935,     	1.0,                	0.003568204018,     	0.026282600965,     	0.026282600965,     	Normal,             	
26,    	0.08565200272,      	0.092362385622,     	0.992034739388,     	0.823076057061,     	1.444496228935,     	1.0,                	0.003492507797,     	0.026019377325,     	0.026019377325,     	Normal,             	
27,    	0.064848279996,     	0.1079897052,       	0.992034739388,     	1.030006116071,     	1.444496228935,     	1.0,                	0.00339613279,      	0.025530546971,     	0.025530546971,     	Normal,             	
28,    	0.041741605556,     	0.11884744092,      	0.992034739388,     	1.233035006335,     	1.444496228935,     	1.0,                	0.003317776882,     	0.027105148998,     	0.027105148998,     	Normal,             	
29,    	0.01534999991,      	0.125025810737,     	0.992034739388,     	1.448633044798,     	1.444496228935,     	1.0,                	0.003069694998,     	0.02702270449,      	0.02702270449,      	Normal,             	
30,    	-0.011669787577,    	0.125422852406,     	0.992034739388,     	1.663572768121,     	1.444496228935,     	1.0,                	0.003246522087,     	0.026616656013,     	0.026616656013,     	Normal,             	
31,    	-0.037763127011,    	0.120170803801,     	0.992034739388,     	1.875270554992,     	1.444496228935,     	1.0,                	0.003368802538,     	0.026443663156,     	0.026443663156,     	Normal,             	
32,    	-0.062019032035,    	0.109639023678,     	0.992034739388,     	2.085587317631,     	1.444496228935,     	1.0,                	0.003276595993,     	0.026543746204,     	0.026543746204,     	Normal,             	
33,    	-0.083617033594,    	0.094208638355,     	0.992034739388,     	2.296703043805,     	1.444496228935,     	1.0,                	0.003229110214,     	0.026687340625,     	0.026687340625,     	Normal,             	
34,    	-0.101587504899,    	0.074478551921,     	0.992034739388,     	2.508965144142,     	1.444496228935,     	1.0,                	0.003388759891,     	0.026164434516,     	0.026164434516,     	Normal,             	
35,    	-0.114782510187,    	0.051884980513,     	0.992034739388,     	2.717053000669,     	1.444496228935,     	1.0,                	0.00344139457,      	0.025691092771,     	0.025691092771,     	Normal,             	
36,    	-0.122922199409,    	0.027517426119,     	0.992034739388,     	2.921363059557,     	1.444496228935,     	1.0,                	0.003398531879,     	0.026074601927,     	0.026074601927,     	Normal,             	
37,    	-0.125954167887,    	0.001619703578,     	0.992034739388,     	3.128733894467,     	1.444496228935,     	1.0,                	0.003433035649,     	0.025131274039,     	0.025381834903,     	cover cap,          	
38,    	-0.123721871552,    	-0.023663777118,    	0.992034739388,     	3.330576124838,     	1.444496228935,     	1.0,                	0.003327435648,     	0.027022665107,     	0.027022665107,     	Normal,             	
39,    	0.169734300238,     	0.0,                	0.985489861603,     	0.0,                	1.400236275797,     	1.0,                	0.003726573624,     	0.025791409927,     	0.025791409927,     	Normal,             	
40,    	0.167774776367,     	0.025716863966,     	0.985489861603,     	0.152098234177,     	1.400236275797,     	1.0,                	0.003756770648,     	0.024591026785,     	0.025781056122,     	cover cap,          	
41,    	0.16194455873,      	0.050830036148,     	0.985489861603,     	0.304135291523,     	1.400236275797,     	1.0,                	0.003793488017,     	0.025240479002,     	0.025781056122,     	cover cap,          	
42,    	0.152378154649,     	0.074770520013,     	0.985489861603,     	0.456172348869,     	1.400236275797,     	1.0,                	0.003755129659,     	0.024731990003,     	0.025781056122,     	cover cap,          	
43,    	0.139296268476,     	0.096985990049,     	0.985489861603,     	0.608209406216,     	1.400236275797,     	1.0,                	0.003673772323,     	0.025550442224,     	0.025781056122,     	cover cap,          	
44,    	0.123000709462,     	0.11696391815,      	0.985489861603,     	0.760246463562,     	1.400236275797,     	1.0,                	0.003753488484,     	0.025268273923,     	0.025781056122,     	cover cap,          	
45,    	0.10386742878,      	0.134243398034,     	0.985489861603,     	0.912283520909,     	1.400236275797,     	1.0,                	0.003433944023,     	0.02810995819,      	0.02810995819,      	Normal,             	
46,    	0.080287130162,     	0.149545007966,     	0.985489861603,     	1.0780849041,       	1.400236275797,     	1.0,                	0.003520155575,     	0.027352649092,     	0.027352649092,     	Normal,             	
47,    	0.055223839921,     	0.160499408664,     	0.985489861603,     	1.239409591328,     	1.400236275797,     	1.0,                	0.003208463166,     	0.028492289304,     	0.028492289304,     	Normal,             	
48,    	0.027598764498,     	0.167475493358,     	0.985489861603,     	1.40747137076,      	1.400236275797,     	1.0,                	0.0032916055,       	0.02801953892,      	0.02801953892,      	Normal,             	
49,    	-0.000329604563,    	0.16973398021,      	0.985489861603,     	1.572738213438,     	1.400236275797,     	1.0,                	0.003613520488,     	0.027985934145,     	0.027985934145,     	Normal,             	
50,    	-0.028215741596,    	0.167372651898,     	0.985489861603,     	1.737806394476,     	1.400236275797,     	1.0,                	0.003328153713,     	0.028184062415,     	0.028184062415,     	Normal,             	
51,    	-0.0555227244,      	0.160396258536,     	0.985489861603,     	1.904045875774,     	1.400236275797,     	1.0,                	0.003743077171,     	0.025822344295,     	0.025822344295,     	Normal,             	
52,    	-0.079211207808,    	0.150117677956,     	0.985489861603,     	2.0563268906,       	1.400236275797,     	1.0,                	0.003194656076,     	0.027321007923,     	0.027321007923,     	Normal,             	
53,    	-0.102270123638,    	0.135464218479,     	0.985489861603,     	2.217464554557,     	1.400236275797,     	1.0,                	0.003113693917,     	0.028683882196,     	0.028683882196,     	Normal,             	
54,    	-0.123620393913,    	0.1163087739,       	0.985489861603,     	2.386659139325,     	1.400236275797,     	1.0,                	0.00337024455,      	0.027088369131,     	0.027088369131,     	Normal,             	
55,    	-0.140548946927,    	0.095161579405,     	0.985489861603,     	2.546421775086,     	1.400236275797,     	1.0,                	0.003262710647,     	0.028869561299,     	0.028869561299,     	Normal,             	
56,    	-0.154643030708,    	0.069966175619,     	0.985489861603,     	2.716714251448,     	1.400236275797,     	1.0,                	0.003484047669,     	0.02830254173,      	0.02830254173,      	Normal,             	
57,    	-0.164119133987,    	0.043297142359,     	0.985489861603,     	2.883654189364,     	1.400236275797,     	1.0,                	0.003605395785,     	0.027193708893,     	0.027193708893,     	Normal,             	
58,    	-0.168927291219,    	0.016531877044,     	0.985489861603,     	3.044039433897,     	1.400236275797,     	1.0,                	0.003366435491,     	0.027759341798,     	0.027759341798,     	Normal,             	
59,    	-0.169362786388,    	-0.011224048468,    	0.985489861603,     	3.207768109474,     	1.400236275797,     	1.0,                	0.003186272803,     	0.028851729894,     	0.028851729894,     	Normal,             	
60,    	0.212254302788,     	0.0,                	0.977214465175,     	0.0,                	1.356915076679,     	1.0,                	0.003665974137,     	0.024761328501,     	0.024761328501,     	Normal,             	
61,    	0.210809989572,     	0.024719169655,     	0.977214465175,     	0.116725035494,     	1.356915076679,     	1.0,                	0.003384905018,     	0.026225910295,     	0.026225910295,     	Normal,             	
62,    	0.206152352689,     	0.050528175631,     	0.977214465175,     	0.240362678698,     	1.356915076679,     	1.0,                	0.003319323535,     	0.027368925291,     	0.027368925291,     	Normal,             	
63,    	0.197936798525,     	0.076634932254,     	0.977214465175,     	0.369396205698,     	1.356915076679,     	1.0,                	0.003039384998,     	0.027420687241,     	0.027420687241,     	Normal,             	
