This run aims to check if discrepancy is less than 0.0218
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.526967885397,     	0.012912982312,     	0.30537429526,      	1.516118756321,     	0,     	11,    	12,    	
2,     	1.490328894737,     	0.028587691581,     	0.35755564994,      	1.466813624215,     	12,    	21,    	10,    	
3,     	1.444496228935,     	0.025381834903,     	0.21493940886,      	1.422992019442,     	22,    	38,    	17,    	
4,     	1.400236275797,     	0.025781056122,     	0.17018703982,      	1.378391112376,     	39,    	59,    	21,    	
5,     	1.356915076679,     	0.024761328501,     	0.122256573896,     	1.335223055991,     	60,    	86,    	27,    	
6,     	1.31323130279,      	0.02548695614,      	0.100097885503,     	1.291466225101,     	87,    	118,   	32,    	
7,     	1.269119421254,     	0.025708891009,     	0.092215933151,     	1.246842485662,     	119,   	154,   	36,    	
8,     	1.225419721355,     	0.025055201857,     	0.085460106733,     	1.203776763839,     	155,   	195,   	41,    	
9,     	1.182797854889,     	0.024157061592,     	0.073439148552,     	1.161317954945,     	196,   	240,   	45,    	
10,    	1.140628746144,     	0.024772958078,     	0.06388565243,      	1.118872538548,     	241,   	290,   	50,    	
11,    	1.101490424971,     	0.02004888779,      	0.055311249451,     	1.082612580946,     	291,   	345,   	55,    	
12,    	1.06279627104,      	0.022965988979,     	0.049271100559,     	1.043024712836,     	346,   	408,   	63,    	
13,    	1.02810094764,      	0.017184432773,     	0.044416887522,     	1.012882767422,     	409,   	485,   	77,    	
14,    	1.001342380762,     	0.013383645923,     	0.045164695491,     	0.989898904685,     	486,   	568,   	83,    	
15,    	0.97155133451,      	0.021115763101,     	0.041138394688,     	0.953345478336,     	569,   	642,   	74,    	
16,    	0.939436525676,     	0.01603704496,      	0.03800271178,      	0.924354719546,     	643,   	729,   	87,    	
17,    	0.911824412794,     	0.014439951379,     	0.032083846334,     	0.898371093971,     	730,   	831,   	102,   	
18,    	0.883182309299,     	0.01753729891,      	0.033247991526,     	0.867756464142,     	832,   	923,   	92,    	
19,    	0.856066232079,     	0.013493766086,     	0.038024572057,     	0.844284438648,     	924,   	1032,  	109,   	
20,    	0.833143945911,     	0.012882959954,     	0.028063671511,     	0.821713386675,     	1033,  	1139,  	107,   	
21,    	0.808214262768,     	0.015618077247,     	0.033099899297,     	0.794720252791,     	1140,  	1250,  	111,   	
22,    	0.784768359233,     	0.011502415193,     	0.025482957231,     	0.774736547656,     	1251,  	1367,  	117,   	
23,    	0.763450893193,     	0.013029828318,     	0.031862454359,     	0.751982070763,     	1368,  	1482,  	115,   	
24,    	0.739887656693,     	0.013946607528,     	0.029213307938,     	0.727831540926,     	1483,  	1603,  	121,   	
25,    	0.713603927639,     	0.016421995632,     	0.027223089858,     	0.699410931272,     	1604,  	1720,  	117,   	
26,    	0.688997030438,     	0.012079820149,     	0.028451227383,     	0.678478268094,     	1721,  	1853,  	133,   	
27,    	0.667931198941,     	0.012189089849,     	0.028436726416,     	0.656699724149,     	1854,  	1974,  	121,   	
28,    	0.644608850996,     	0.01395066286,      	0.030578021147,     	0.635002950802,     	1975,  	2106,  	132,   	
29,    	0.618932042474,     	0.018553655709,     	0.022779730805,     	0.602894296671,     	2107,  	2228,  	122,   	
30,    	0.592289422034,     	0.012313970046,     	0.022058536969,     	0.582608188446,     	2229,  	2359,  	131,   	
31,    	0.566938502068,     	0.018083967903,     	0.025007408307,     	0.551302927209,     	2360,  	2489,  	130,   	
32,    	0.538960705658,     	0.014287433818,     	0.029454689911,     	0.526417057408,     	2490,  	2623,  	134,   	
33,    	0.512929377954,     	0.015597281002,     	0.026586482636,     	0.499438590291,     	2624,  	2767,  	144,   	
34,    	0.484834128936,     	0.016863002894,     	0.024944000295,     	0.470248719191,     	2768,  	2907,  	140,   	
35,    	0.458339868646,     	0.013785292071,     	0.030383016589,     	0.446042485205,     	2908,  	3049,  	142,   	
36,    	0.434852934528,     	0.012952017911,     	0.024049162841,     	0.422419315549,     	3050,  	3195,  	146,   	
37,    	0.410623883789,     	0.013631755948,     	0.030141084493,     	0.398824273825,     	3196,  	3338,  	143,   	
38,    	0.38597059059,      	0.01483407784,      	0.026900545648,     	0.373134844456,     	3339,  	3489,  	151,   	
39,    	0.362183967901,     	0.012658124068,     	0.022778924925,     	0.357196252107,     	3490,  	3635,  	146,   	
40,    	0.34487774035,      	0.014589717085,     	0.023236119015,     	0.332252009292,     	3636,  	3790,  	155,   	
41,    	0.3194197447,       	0.014861686646,     	0.024483340574,     	0.305634803265,     	3791,  	3936,  	146,   	
42,    	0.294437221922,     	0.013640608557,     	0.019626096373,     	0.2826309786,       	3937,  	4092,  	156,   	
43,    	0.270797713779,     	0.01366761994,      	0.021397362682,     	0.258967506178,     	4093,  	4247,  	155,   	
44,    	0.245837881777,     	0.015202706755,     	0.019629220792,     	0.232052686113,     	4248,  	4401,  	154,   	
45,    	0.222466796286,     	0.011080574846,     	0.023168749727,     	0.211852750855,     	4402,  	4561,  	160,   	
46,    	0.198337512273,     	0.015623494389,     	0.021632221601,     	0.184523589006,     	4562,  	4716,  	155,   	
47,    	0.173200414231,     	0.013085401232,     	0.018964261103,     	0.162612452948,     	4717,  	4881,  	165,   	
48,    	0.150475667607,     	0.014319047476,     	0.023062762097,     	0.137795846732,     	4882,  	5039,  	158,   	
49,    	0.123358125359,     	0.016691027346,     	0.019128292356,     	0.108907254018,     	5040,  	5199,  	160,   	
50,    	0.099188914547,     	0.011265049978,     	0.023941866231,     	0.08890163742,      	5200,  	5361,  	162,   	
51,    	0.075304171269,     	0.015896834176,     	0.024883137203,     	0.061539202468,     	5362,  	5522,  	161,   	
52,    	0.051676039381,     	0.011389987907,     	0.024806697559,     	0.042470789463,     	5523,  	5694,  	172,   	
53,    	0.027839332923,     	0.016965342139,     	0.019766306934,     	0.013147565152,     	5695,  	5845,  	151,   	
54,    	0.005582239317,     	0.008741093854,     	0.017434621003,     	-0.001987764837,    	5846,  	6066,  	221,   	
