Point's Coordinates for twisted_polar_coordinates_36

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.087102649824,     	0.003041691557,     	-0.996194698092,    	0.03490658504,      	-1.483529864195,    	1.0,                	
2,     	0.024023378475,     	0.083779477084,     	-0.996194698092,    	1.291543646476,     	-1.483529864195,    	1.0,                	
3,     	-0.072255385402,    	0.048736872841,     	-0.996194698092,    	2.548180707912,     	-1.483529864195,    	1.0,                	
4,     	-0.068679662524,    	-0.053658433163,    	-0.996194698092,    	3.804817769348,     	-1.483529864195,    	1.0,                	
5,     	0.029809019626,     	-0.081899608319,    	-0.996194698092,    	5.061454830784,     	-1.483529864195,    	1.0,                	
6,     	0.173560753169,     	0.005509497833,     	-0.984807753012,    	0.031733259127,     	-1.396263401595,    	1.0,                	
7,     	0.143029937352,     	0.098468911988,     	-0.984807753012,    	0.602931923416,     	-1.396263401595,    	1.0,                	
8,     	0.067088127027,     	0.160165142335,     	-0.984807753012,    	1.174130587705,     	-1.396263401595,    	1.0,                	
9,     	-0.030153689607,    	0.171010071663,     	-0.984807753012,    	1.745329251994,     	-1.396263401595,    	1.0,                	
10,    	-0.117821922847,    	0.127560511538,     	-0.984807753012,    	2.316527916283,     	-1.396263401595,    	1.0,                	
11,    	-0.168082528073,    	0.043611390299,     	-0.984807753012,    	2.887726580572,     	-1.396263401595,    	1.0,                	
12,    	-0.16497811825,     	-0.054184039217,    	-0.984807753012,    	3.458925244861,     	-1.396263401595,    	1.0,                	
13,    	-0.109494321562,    	-0.134776419127,    	-0.984807753012,    	4.030123909151,     	-1.396263401595,    	1.0,                	
14,    	-0.019246851429,    	-0.172578238249,    	-0.984807753012,    	4.60132257344,      	-1.396263401595,    	1.0,                	
15,    	0.077111358042,     	-0.155587686107,    	-0.984807753012,    	5.172521237729,     	-1.396263401595,    	1.0,                	
16,    	0.148987256177,     	-0.089199142955,    	-0.984807753012,    	5.743719902018,     	-1.396263401595,    	1.0,                	
17,    	0.258680470144,     	0.008468321773,     	-0.965925826289,    	0.032724923475,     	-1.308996938996,    	1.0,                	
18,    	0.235748905385,     	0.106816439361,     	-0.965925826289,    	0.425424005174,     	-1.308996938996,    	1.0,                	
19,    	0.176926706849,     	0.18890272235,      	-0.965925826289,    	0.818123086872,     	-1.308996938996,    	1.0,                	
20,    	0.09116902104,      	0.242230278269,     	-0.965925826289,    	1.210822168571,     	-1.308996938996,    	1.0,                	
21,    	-0.008468321773,    	0.258680470144,     	-0.965925826289,    	1.60352125027,      	-1.308996938996,    	1.0,                	
22,    	-0.106816439361,    	0.235748905385,     	-0.965925826289,    	1.996220331969,     	-1.308996938996,    	1.0,                	
23,    	-0.18890272235,     	0.176926706849,     	-0.965925826289,    	2.388919413667,     	-1.308996938996,    	1.0,                	
