number	direction_ind	# of covercap	
0	19	3	
1	20	3	
2	21	4	
3	40	2	
4	65	2	
5	76	2	
6	77	2	
7	78	2	
8	86	2	
9	87	2	
10	95	2	
11	103	2	
12	104	2	
13	108	2	
14	111	2	
15	126	2	
16	127	2	
17	128	2	
18	129	2	
19	130	2	
20	132	2	
21	143	2	
22	145	2	
23	148	2	
24	157	2	
25	160	2	
26	162	2	
27	163	2	
28	164	2	
29	166	2	
30	174	2	
31	176	2	
32	178	2	
33	179	2	
34	219	2	
35	240	2	
36	269	2	
37	273	2	
38	274	2	
39	275	2	
40	315	2	
41	317	2	
42	343	2	
43	427	2	
44	440	2	
45	467	2	
46	478	2	
47	494	2	
48	498	2	
49	562	2	
50	644	2	
51	646	2	
52	649	2	
53	684	2	
54	698	2	
55	762	2	
56	776	2	
57	954	2	
58	973	2	
59	978	2	
60	1047	2	
61	1049	2	
62	1052	2	
63	1064	2	
64	1068	2	
65	1071	2	
66	1122	2	
67	1131	2	
68	1138	2	
69	1149	2	
70	1150	2	
71	1151	2	
72	1152	2	
73	1153	2	
74	1155	2	
75	1157	2	
76	1176	2	
77	1178	2	
78	1180	2	
79	1182	2	
80	1184	2	
81	1191	2	
82	1198	2	
83	1200	2	
84	1210	2	
85	1213	2	
86	1214	2	
87	1364	2	
88	1365	2	
89	1410	2	
90	1423	2	
91	1472	2	
92	1580	2	
93	1581	2	
94	1583	2	
95	1584	2	
96	1587	2	
97	1603	2	
98	1636	2	
99	1638	2	
100	1641	2	
101	1668	2	
102	1693	2	
103	1754	3	
104	1758	2	
105	1809	2	
106	1869	2	
107	1873	2	
108	1926	2	
109	1929	2	
110	1932	2	
111	1980	2	
112	1983	2	
113	1990	2	
114	2020	2	
115	2033	2	
116	2039	2	
117	2040	2	
118	2045	2	
119	2111	2	
120	2117	2	
121	2124	2	
122	2167	2	
123	2168	2	
124	2240	2	
125	2269	2	
126	2274	2	
127	2291	2	
128	2394	2	
129	2400	2	
130	2421	2	
131	2423	2	
132	2498	2	
133	2499	2	
134	2524	2	
135	2547	2	
136	2548	2	
137	2555	2	
138	2569	2	
139	2609	2	
140	2621	2	
141	2633	2	
142	2669	2	
143	2680	2	
144	2762	2	
145	2785	2	
146	2786	2	
147	2797	2	
148	2899	2	
149	2902	2	
150	2946	2	
151	3064	2	
152	3071	2	
153	3077	2	
154	3078	2	
155	3079	2	
156	3081	3	
157	3082	2	
158	3087	2	
159	3088	2	
160	3092	2	
161	3113	2	
162	3144	2	
163	3173	2	
164	3177	2	
165	3180	2	
166	3193	2	
167	3196	2	
168	3204	2	
169	3216	2	
170	3217	2	
171	3219	2	
172	3220	2	
173	3222	2	
174	3227	2	
175	3248	2	
176	3249	2	
177	3251	2	
178	3284	2	
179	3285	2	
180	3288	2	
181	3305	2	
182	3310	2	
183	3311	2	
184	3313	2	
185	3315	2	
186	3316	2	
187	3319	2	
188	3321	2	
189	3323	2	
190	3328	2	
191	3329	2	
192	3353	2	
193	3356	2	
194	3361	2	
195	3367	2	
196	3391	2	
197	3425	2	
198	3455	2	
199	3457	2	
200	3460	2	
201	3528	2	
202	3562	2	
203	3602	2	
204	3634	2	
205	3639	2	
206	3650	2	
207	3662	2	
208	3710	2	
209	3719	2	
210	3730	3	
211	3744	2	
212	3746	2	
213	3754	2	
214	3796	2	
215	3880	2	
216	3893	2	
217	3920	2	
218	3932	2	
219	3945	2	
220	3957	2	
221	3970	2	
222	4013	2	
223	4035	2	
224	4038	2	
225	4090	2	
226	4093	2	
227	4134	2	
228	4153	2	
229	4187	2	
230	4197	2	
231	4206	2	
232	4243	2	
233	4280	2	
234	4297	3	
235	4298	3	
236	4306	2	
237	4398	2	
238	4430	2	
239	4446	2	
240	4546	2	
241	4549	2	
242	4561	2	
243	4565	2	
244	4578	2	
245	4694	2	
246	4706	2	
247	4715	3	
248	4724	2	
249	4728	2	
250	4729	2	
251	4743	2	
252	4750	2	
253	4791	2	
254	4855	2	
255	4868	2	
256	4877	2	
257	4952	2	
258	4961	2	
259	4966	2	
260	4997	2	
261	5011	2	
262	5014	2	
263	5015	2	
264	5017	2	
265	5018	2	
266	5020	2	
267	5021	2	
268	5022	2	
269	5024	2	
270	5033	2	
271	5036	2	
272	5043	2	
273	5046	2	
274	5056	2	
275	5057	2	
276	5083	2	
277	5087	2	
278	5102	2	
279	5103	2	
280	5106	2	
281	5175	2	
282	5176	2	
283	5179	2	
284	5196	2	
285	5260	3	
286	5261	2	
287	5265	3	
288	5331	2	
289	5332	2	
290	5333	2	
291	5336	4	
292	5337	3	
293	5338	2	
294	5343	2	
295	5344	3	
296	5444	2	
297	5450	2	
298	5478	2	
299	5487	2	
300	5493	2	
301	5496	3	
302	5497	3	
303	5499	3	
304	5508	2	
305	5517	2	
306	5520	2	
307	5546	2	
308	5567	2	
309	5583	2	
310	5657	2	
311	5659	5	
312	5660	7	
313	5662	2	
314	5665	2	
315	5666	2	
316	5750	2	
317	5779	3	
318	5793	2	
319	5802	2	
320	5805	2	
321	5811	2	
322	5812	2	
323	5815	2	
324	5816	2	
325	5819	2	
326	5820	4	
327	5823	4	
328	5824	3	
329	5825	3	
330	5826	6	
331	5827	8	
332	5828	8	
333	5829	7	
334	5830	8	
335	5831	7	
336	5832	6	
337	5833	5	
338	5835	4	
339	5836	4	
340	5837	4	
341	5839	2	
342	5841	3	
343	5843	2	
344	5845	2	
345	5846	2	
346	5847	2	
347	5850	2	
348	5853	2	
349	5899	2	
350	5909	3	
351	5912	3	
352	5913	2	
353	5919	2	
354	5921	3	
355	5940	2	
356	5943	2	
357	5954	2	
358	5956	2	
359	5962	2	
360	5965	2	
361	5988	2	
362	5992	2	
363	5999	2	
364	6010	2	
365	6019	2	
366	6028	2	
367	6029	2	
368	6033	2	
369	6035	2	
370	6038	2	
371	6040	2	
372	6041	2	
373	6043	2	
374	6044	2	
375	6046	2	
