This run aims to check if discrepancy is less than 0.0237
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.047854187595,     	0.0,                	0.998854332087,     	0.0,                	1.522923855819,     	1.0,                	0.006036583445,     	0.014037723553,     	0.014037723553,     	Normal,             	
1,     	0.045795248843,     	0.01388590846,      	0.998854332087,     	0.294405761007,     	1.522923855819,     	1.0,                	0.005988100838,     	0.014773895239,     	0.014773895239,     	Normal,             	
2,     	0.039377241361,     	0.027192942708,     	0.998854332087,     	0.604372486733,     	1.522923855819,     	1.0,                	0.006031025326,     	0.013789236428,     	0.013789236428,     	Normal,             	
3,     	0.029988550354,     	0.037292225973,     	0.998854332087,     	0.893529903118,     	1.522923855819,     	1.0,                	0.006014065905,     	0.014252741483,     	0.014252741483,     	Normal,             	
4,     	0.01767530507,      	0.044470291893,     	0.998854332087,     	1.192478746757,     	1.522923855819,     	1.0,                	0.005994083331,     	0.014561367055,     	0.014561367055,     	Normal,             	
5,     	0.003482861304,     	0.047727276766,     	0.998854332087,     	1.497951218869,     	1.522923855819,     	1.0,                	0.006173123921,     	0.014184814263,     	0.014184814263,     	Normal,             	
6,     	-0.010661102063,    	0.046651518444,     	0.998854332087,     	1.795464671329,     	1.522923855819,     	1.0,                	0.006158120799,     	0.014408972345,     	0.014408972345,     	Normal,             	
7,     	-0.024064567365,    	0.041363267133,     	0.998854332087,     	2.097715467909,     	1.522923855819,     	1.0,                	0.005990911746,     	0.014524198748,     	0.014524198748,     	Normal,             	
8,     	-0.035364920695,    	0.032238884202,     	0.998854332087,     	2.402402116142,     	1.522923855819,     	1.0,                	0.006072254066,     	0.014086194317,     	0.014086194317,     	Normal,             	
9,     	-0.043219193908,    	0.020545669819,     	0.998854332087,     	2.697831874443,     	1.522923855819,     	1.0,                	0.006001377037,     	0.014076385712,     	0.014076385712,     	Normal,             	
10,    	-0.047327239462,    	0.007082067164,     	0.998854332087,     	2.993054409086,     	1.522923855819,     	1.0,                	0.005933118618,     	0.014867311326,     	0.014867311326,     	Normal,             	
11,    	-0.047216730494,    	-0.007784833449,    	0.998854332087,     	3.304997067624,     	1.522923855819,     	1.0,                	0.006203124489,     	0.013772701634,     	0.013772701634,     	Normal,             	
