This run aims to check if discrepancy is less than 0.0108
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
27,    	0.991049113552,     	0.012661830558,     	0.025986618868,     	0.98011410658,      	1762,  	1885,  	124,   	
28,    	0.96908221092,      	0.013014578192,     	0.024313641806,     	0.957841932252,     	1886,  	2014,  	129,   	
29,    	0.947121309405,     	0.012392776279,     	0.025641895876,     	0.936415397154,     	2015,  	2149,  	135,   	
30,    	0.926178536341,     	0.011829504413,     	0.019847524693,     	0.915768680733,     	2150,  	2288,  	139,   	
31,    	0.905119267781,     	0.012283439147,     	0.024408199646,     	0.894505383251,     	2289,  	2431,  	143,   	
32,    	0.885075664414,     	0.010927464583,     	0.018931813533,     	0.875200191846,     	2432,  	2578,  	147,   	
33,    	0.866252872972,     	0.010422587891,     	0.022268575934,     	0.856943746493,     	2579,  	2732,  	154,   	
34,    	0.85029848294,      	0.007677845086,     	0.019938337085,     	0.843223258071,     	2733,  	2902,  	170,   	
35,    	0.836128874797,     	0.008213928711,     	0.018929939046,     	0.828823107246,     	2903,  	3085,  	183,   	
36,    	0.821313417697,     	0.008727186956,     	0.019061062714,     	0.813367200282,     	3086,  	3251,  	166,   	
37,    	0.805388392757,     	0.009663021296,     	0.020501244299,     	0.797032053924,     	3252,  	3422,  	171,   	
38,    	0.787678405168,     	0.010816293324,     	0.020024783003,     	0.778325820398,     	3423,  	3601,  	179,   	
39,    	0.770854928317,     	0.008627987749,     	0.017695341687,     	0.76339186409,      	3602,  	3789,  	188,   	
40,    	0.753666113634,     	0.011236452553,     	0.017774732533,     	0.743949769416,     	3790,  	3966,  	177,   	
41,    	0.734284974915,     	0.011152284808,     	0.020010638169,     	0.724621396701,     	3967,  	4144,  	178,   	
42,    	0.71509338216,      	0.010996364515,     	0.01910725154,      	0.705583281817,     	4145,  	4325,  	181,   	
43,    	0.697718590118,     	0.00913304628,      	0.018261962807,     	0.689814790112,     	4326,  	4515,  	190,   	
44,    	0.680405645086,     	0.01088849209,      	0.016720719947,     	0.670987835669,     	4516,  	4710,  	195,   	
45,    	0.661771289499,     	0.010688451786,     	0.016855110409,     	0.652525854528,     	4711,  	4911,  	201,   	
46,    	0.642732304027,     	0.011304313128,     	0.016336647769,     	0.632954338692,     	4912,  	5113,  	202,   	
47,    	0.625398909791,     	0.00874076799,      	0.017994189693,     	0.617836030673,     	5114,  	5313,  	200,   	
48,    	0.608889344961,     	0.010326072716,     	0.01866467142,      	0.599955917885,     	5314,  	5513,  	200,   	
49,    	0.591942932347,     	0.009272520178,     	0.017826354391,     	0.583919863219,     	5514,  	5718,  	205,   	
50,    	0.575101241371,     	0.01018613189,      	0.016245181558,     	0.566288123089,     	5719,  	5932,  	214,   	
51,    	0.556703172152,     	0.011093807406,     	0.013270699087,     	0.547105129339,     	5933,  	6147,  	215,   	
52,    	0.537705316301,     	0.010858053683,     	0.015520667031,     	0.528310661779,     	6148,  	6363,  	216,   	
53,    	0.518690309223,     	0.011130062416,     	0.014886676809,     	0.509060132276,     	6364,  	6576,  	213,   	
54,    	0.500039223985,     	0.0105015417,       	0.015888633025,     	0.490801768007,     	6577,  	6792,  	216,   	
55,    	0.481868399707,     	0.010328713184,     	0.015559699359,     	0.472773381007,     	6793,  	7012,  	220,   	
56,    	0.463929968372,     	0.010231493351,     	0.015575583386,     	0.454784549948,     	7013,  	7237,  	225,   	
57,    	0.446071346847,     	0.010072184731,     	0.015086658416,     	0.437098758983,     	7238,  	7468,  	231,   	
58,    	0.427732418004,     	0.010820481155,     	0.014134353545,     	0.418368187092,     	7469,  	7700,  	232,   	
59,    	0.410748693098,     	0.008804940864,     	0.014494237134,     	0.402389017563,     	7701,  	7932,  	232,   	
60,    	0.393863799447,     	0.009859300428,     	0.013863003408,     	0.385152977175,     	7933,  	8160,  	228,   	
61,    	0.375728421659,     	0.010907239083,     	0.015135559994,     	0.366288248156,     	8161,  	8388,  	228,   	
62,    	0.356641718841,     	0.011166893726,     	0.012372782194,     	0.346976612275,     	8389,  	8620,  	232,   	
63,    	0.337757926553,     	0.010790920868,     	0.013408964854,     	0.328417736462,     	8621,  	8857,  	237,   	
64,    	0.321303852367,     	0.008236397845,     	0.014327949095,     	0.313047785126,     	8858,  	9100,  	243,   	
65,    	0.303755356931,     	0.010748869121,     	0.014826272885,     	0.294451000646,     	9101,  	9342,  	242,   	
66,    	0.285522276209,     	0.010305605315,     	0.013641743504,     	0.276539357729,     	9343,  	9580,  	238,   	
67,    	0.267078483503,     	0.010947187638,     	0.013133854006,     	0.257601945098,     	9581,  	9819,  	239,   	
68,    	0.248174225788,     	0.01091081643,      	0.014004839027,     	0.238691892651,     	9820,  	10060, 	241,   	
69,    	0.229536154624,     	0.010584429019,     	0.014053142601,     	0.220372956787,     	10061, 	10303, 	243,   	
70,    	0.211294849472,     	0.010532189198,     	0.013698495775,     	0.20217659605,      	10304, 	10551, 	248,   	
71,    	0.193198494178,     	0.010416916963,     	0.01254664218,      	0.184097866428,     	10552, 	10804, 	253,   	
72,    	0.174506325795,     	0.011184506891,     	0.013870776866,     	0.164822914563,     	10805, 	11052, 	248,   	
73,    	0.155472358777,     	0.010794740083,     	0.0143081288,       	0.146111644938,     	11053, 	11301, 	249,   	
74,    	0.137544724934,     	0.00990745024,      	0.011336233666,     	0.12862676614,      	11302, 	11550, 	249,   	
75,    	0.118958510281,     	0.011268435471,     	0.013386685994,     	0.109201552792,     	11551, 	11798, 	248,   	
76,    	0.100682803626,     	0.009859394987,     	0.013874997383,     	0.092145475473,     	11799, 	12050, 	252,   	
77,    	0.084474133336,     	0.008868208656,     	0.013772538261,     	0.076680789204,     	12051, 	12314, 	264,   	
78,    	0.068636488526,     	0.009298057163,     	0.011704399424,     	0.060584819769,     	12315, 	12575, 	261,   	
79,    	0.052157506402,     	0.009731458157,     	0.012180821916,     	0.04373036796,      	12576, 	12832, 	257,   	
80,    	0.036893434982,     	0.008042876442,     	0.013780379441,     	0.029928360587,     	12833, 	13095, 	263,   	
81,    	0.022186507494,     	0.00894145469,      	0.011205925729,     	0.014443150817,     	13096, 	13373, 	278,   	
82,    	0.008617711458,     	0.008901874353,     	0.010948244835,     	0.000908496615,     	13374, 	13635, 	262,   	
83,    	0,                  	0.004286542721,     	0.0087028084,       	-0.003168962628,    	13636, 	14027, 	392,   	
