This run aims to check if discrepancy is less than 0.0077
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.555044961151,     	0.0048168385,       	0.31237982137,      	1.551040279324,     	0,     	11,    	12,    	
2,     	1.541586601125,     	0.010454524535,     	0.36489879485,      	1.532921026617,     	12,    	21,    	10,    	
3,     	1.524739420206,     	0.009361831655,     	0.205430810835,     	1.516859403695,     	22,    	38,    	17,    	
4,     	1.508706242387,     	0.00946997132,      	0.153936487889,     	1.500633345979,     	39,    	60,    	22,    	
5,     	1.492733706161,     	0.009147785706,     	0.125042639084,     	1.484865950692,     	61,    	87,    	27,    	
6,     	1.476672031058,     	0.009480636992,     	0.105268972495,     	1.468575954012,     	88,    	119,   	32,    	
7,     	1.460813823586,     	0.008873965117,     	0.081057313752,     	1.453146177482,     	120,   	158,   	39,    	
8,     	1.445140002412,     	0.009174329114,     	0.0732201252,       	1.437269278703,     	159,   	201,   	43,    	
9,     	1.429196520789,     	0.00939052588,      	0.068917147529,     	1.421100744108,     	202,   	249,   	48,    	
10,    	1.413126396893,     	0.009143596034,     	0.06140016236,      	1.405273501602,     	250,   	303,   	54,    	
11,    	1.397778373383,     	0.008710274773,     	0.050977507845,     	1.390149653318,     	304,   	363,   	60,    	
12,    	1.382158387743,     	0.00926412411,      	0.049408109225,     	1.374190853042,     	364,   	426,   	63,    	
13,    	1.36656860244,      	0.008860639471,     	0.050400129426,     	1.358801971861,     	427,   	495,   	69,    	
14,    	1.351005417785,     	0.009001597337,     	0.042949357951,     	1.343166284925,     	496,   	568,   	73,    	
15,    	1.335295321651,     	0.009238113707,     	0.03981229292,      	1.327310153255,     	569,   	646,   	78,    	
16,    	1.319322873327,     	0.009389529988,     	0.039339984744,     	1.311234141991,     	647,   	728,   	82,    	
17,    	1.303102477798,     	0.009346856649,     	0.038246704019,     	1.295036057267,     	729,   	816,   	88,    	
18,    	1.287002357833,     	0.009310527071,     	0.036324336716,     	1.278892197909,     	817,   	907,   	91,    	
19,    	1.270808420894,     	0.009360273271,     	0.034688170716,     	1.262643179517,     	908,   	1003,  	96,    	
20,    	1.253969878834,     	0.009983378035,     	0.032045334689,     	1.245321510855,     	1004,  	1099,  	96,    	
21,    	1.235818661818,     	0.010962140954,     	0.033947260154,     	1.226326302934,     	1100,  	1192,  	93,    	
22,    	1.216180842789,     	0.01173595319,      	0.035822181945,     	1.206029267741,     	1193,  	1284,  	92,    	
23,    	1.196946286701,     	0.010494885135,     	0.030536378334,     	1.187892463663,     	1285,  	1391,  	107,   	
24,    	1.179570495935,     	0.00958984514,      	0.025988838334,     	1.171138439177,     	1392,  	1509,  	118,   	
25,    	1.163120700577,     	0.009316570052,     	0.026229309209,     	1.155077379856,     	1510,  	1636,  	127,   	
26,    	1.147707197852,     	0.008577978769,     	0.025097481845,     	1.140030743544,     	1637,  	1769,  	133,   	
27,    	1.131986688469,     	0.009270458873,     	0.02182035301,      	1.123913078592,     	1770,  	1906,  	137,   	
28,    	1.116528329368,     	0.008508360074,     	0.023466858244,     	1.108951407331,     	1907,  	2046,  	140,   	
29,    	1.101288193778,     	0.008917182343,     	0.019709077356,     	1.093477826119,     	2047,  	2190,  	144,   	
30,    	1.085523727961,     	0.009173229182,     	0.020540679207,     	1.077599370177,     	2191,  	2339,  	149,   	
31,    	1.069582085152,     	0.009285921443,     	0.022243138512,     	1.06151022396,      	2340,  	2492,  	153,   	
32,    	1.054051884997,     	0.008643627805,     	0.018896411918,     	1.04658267251,      	2493,  	2651,  	159,   	
33,    	1.038870243558,     	0.008918628427,     	0.0184667049,       	1.031163328969,     	2652,  	2813,  	162,   	
34,    	1.023140007527,     	0.009275452871,     	0.017814084388,     	1.015124805837,     	2814,  	2981,  	168,   	
35,    	1.007726214886,     	0.008537039569,     	0.018446118969,     	1.000295500395,     	2982,  	3153,  	172,   	
36,    	0.992913497708,     	0.008559412876,     	0.01860893236,      	0.985335074417,     	3154,  	3329,  	176,   	
37,    	0.977836503843,     	0.008678393667,     	0.018863848093,     	0.970248322808,     	3330,  	3505,  	176,   	
38,    	0.962282299995,     	0.009214635758,     	0.017033231969,     	0.95431736928,      	3506,  	3685,  	180,   	
39,    	0.946611276942,     	0.008889163321,     	0.017445547361,     	0.938813105214,     	3686,  	3871,  	186,   	
40,    	0.931369878653,     	0.008695795473,     	0.018601824481,     	0.923851762121,     	3872,  	4062,  	191,   	
41,    	0.916601729076,     	0.008382648404,     	0.016785006235,     	0.908998218117,     	4063,  	4255,  	193,   	
42,    	0.901031087691,     	0.009194797396,     	0.017036180276,     	0.893081449465,     	4256,  	4453,  	198,   	
43,    	0.88548108651,      	0.008771638694,     	0.016961963898,     	0.87787611353,      	4454,  	4655,  	202,   	
44,    	0.870166875245,     	0.008890215486,     	0.017121253166,     	0.862479386774,     	4656,  	4862,  	207,   	
45,    	0.855607232094,     	0.007944608638,     	0.016789923128,     	0.848736046439,     	4863,  	5074,  	212,   	
46,    	0.84176833982,      	0.008048294294,     	0.016542148084,     	0.834784451947,     	5075,  	5282,  	208,   	
47,    	0.828530493258,     	0.007233066839,     	0.016820951686,     	0.822007411272,     	5283,  	5491,  	209,   	
48,    	0.815764633678,     	0.007212174188,     	0.01556331781,      	0.809245611025,     	5492,  	5708,  	217,   	
49,    	0.803790666915,     	0.006544860109,     	0.015676431206,     	0.797929884832,     	5709,  	5939,  	231,   	
50,    	0.790202023983,     	0.008916309709,     	0.014763428347,     	0.782490255823,     	5940,  	6172,  	233,   	
51,    	0.776031622727,     	0.007563808099,     	0.014953128489,     	0.76948816041,      	6173,  	6408,  	236,   	
52,    	0.763640504669,     	0.006941737112,     	0.015314383722,     	0.757565285108,     	6409,  	6634,  	226,   	
53,    	0.749182038606,     	0.009680425373,     	0.013577488106,     	0.740809373708,     	6635,  	6859,  	225,   	
54,    	0.73257325795,      	0.009573769698,     	0.013012529329,     	0.724292373526,     	6860,  	7089,  	230,   	
55,    	0.716954656932,     	0.008464063864,     	0.013739709371,     	0.709632325131,     	7090,  	7325,  	236,   	
56,    	0.702606880912,     	0.008138161452,     	0.012327992258,     	0.695565997565,     	7326,  	7564,  	239,   	
57,    	0.689012772019,     	0.007573270623,     	0.014546392662,     	0.682272241788,     	7565,  	7806,  	242,   	
58,    	0.676639952847,     	0.006512690765,     	0.013828535772,     	0.670516091584,     	7807,  	8056,  	250,   	
59,    	0.66426240656,      	0.007215371824,     	0.011713786707,     	0.658018779449,     	8057,  	8316,  	260,   	
60,    	0.651377932267,     	0.007677558131,     	0.012454743299,     	0.644734556589,     	8317,  	8577,  	261,   	
61,    	0.637497296572,     	0.008372123531,     	0.011721703019,     	0.630253272034,     	8578,  	8836,  	259,   	
62,    	0.624621286935,     	0.006508844208,     	0.013168686749,     	0.61860703294,      	8837,  	9092,  	256,   	
63,    	0.612708321522,     	0.00684569394,      	0.01299012744,      	0.60646792776,      	9093,  	9352,  	260,   	
64,    	0.600173055972,     	0.007265700708,     	0.011398911522,     	0.593499036681,     	9353,  	9618,  	266,   	
65,    	0.585632578057,     	0.009083592996,     	0.012420098543,     	0.577772742456,     	9619,  	9886,  	268,   	
66,    	0.570670009905,     	0.008453903897,     	0.012362990251,     	0.563354405376,     	9887,  	10159, 	273,   	
67,    	0.55590336745,      	0.008601128729,     	0.012453606538,     	0.548460270584,     	10160, 	10434, 	275,   	
68,    	0.541314806201,     	0.008264823925,     	0.011938367018,     	0.534162351611,     	10435, 	10716, 	282,   	
69,    	0.527180766763,     	0.008069215034,     	0.01256864515,      	0.520077807585,     	10717, 	10998, 	282,   	
70,    	0.513067078886,     	0.008100356613,     	0.012383316968,     	0.506056546907,     	10999, 	11283, 	285,   	
71,    	0.498718700976,     	0.0084796166,       	0.011852811527,     	0.491379988867,     	11284, 	11567, 	284,   	
72,    	0.483714535741,     	0.008879509836,     	0.012249019008,     	0.476022690149,     	11568, 	11851, 	284,   	
73,    	0.468533021584,     	0.008658453366,     	0.01198359413,      	0.461039277093,     	11852, 	12137, 	286,   	
74,    	0.454040558838,     	0.008100087805,     	0.010589471123,     	0.446919742543,     	12138, 	12425, 	288,   	
75,    	0.440076060747,     	0.007908053329,     	0.012064510768,     	0.432930072308,     	12426, 	12714, 	289,   	
76,    	0.425537096853,     	0.008553533206,     	0.010518081315,     	0.418029064953,     	12715, 	13007, 	293,   	
77,    	0.410695065198,     	0.008482015827,     	0.010737425728,     	0.403274589344,     	13008, 	13301, 	294,   	
78,    	0.39544318496,      	0.009058069661,     	0.011877305731,     	0.387602894107,     	13302, 	13595, 	294,   	
79,    	0.38004661042,      	0.008740837534,     	0.010966376064,     	0.372480590033,     	13596, 	13893, 	298,   	
80,    	0.364997122456,     	0.008650435866,     	0.011091518467,     	0.357509152793,     	13894, 	14197, 	304,   	
81,    	0.350931236408,     	0.007593126646,     	0.010741840078,     	0.344016743118,     	14198, 	14502, 	305,   	
82,    	0.33640984282,      	0.008814479979,     	0.011119476588,     	0.328779626126,     	14503, 	14809, 	307,   	
83,    	0.321770254201,     	0.008101310709,     	0.010117315198,     	0.314569900088,     	14810, 	15119, 	310,   	
84,    	0.30724453115,      	0.008485407432,     	0.008902326664,     	0.299898764396,     	15120, 	15431, 	312,   	
85,    	0.293064247287,     	0.008157327627,     	0.010533465569,     	0.286002265207,     	15432, 	15745, 	314,   	
86,    	0.279222396269,     	0.007840292385,     	0.009748115766,     	0.272220892155,     	15746, 	16062, 	317,   	
87,    	0.264650281054,     	0.008761894634,     	0.010973226543,     	0.25706480993,      	16063, 	16378, 	316,   	
88,    	0.250658719612,     	0.007426534659,     	0.010221911139,     	0.243671777153,     	16379, 	16696, 	318,   	
89,    	0.236326821713,     	0.008486389987,     	0.010840918394,     	0.228979516322,     	16697, 	17011, 	315,   	
90,    	0.221664293955,     	0.008541327774,     	0.010245373966,     	0.214269297355,     	17012, 	17328, 	317,   	
91,    	0.207039261874,     	0.008348244623,     	0.010029883108,     	0.199616381117,     	17329, 	17648, 	320,   	
92,    	0.192253515732,     	0.008517203064,     	0.009630303377,     	0.184713167011,     	17649, 	17966, 	318,   	
93,    	0.177882871566,     	0.007891450469,     	0.010188446958,     	0.170733136618,     	17967, 	18288, 	322,   	
94,    	0.163150435237,     	0.008772751439,     	0.009173564512,     	0.155491819839,     	18289, 	18608, 	320,   	
95,    	0.149237766423,     	0.007233068708,     	0.008222259438,     	0.142171872742,     	18609, 	18932, 	324,   	
96,    	0.135509260533,     	0.007720479862,     	0.010503217492,     	0.128465802559,     	18933, 	19257, 	325,   	
97,    	0.121762914282,     	0.00777779506,      	0.009047083479,     	0.114828774603,     	19258, 	19586, 	329,   	
98,    	0.107540859565,     	0.008418525427,     	0.010049476322,     	0.100251116005,     	19587, 	19919, 	333,   	
99,    	0.093665256004,     	0.007628188905,     	0.010312354243,     	0.086896548828,     	19920, 	20257, 	338,   	
100,   	0.079730001104,     	0.008286679862,     	0.01023474564,      	0.072554170697,     	20258, 	20590, 	333,   	
101,   	0.065546322995,     	0.008095016096,     	0.010358387623,     	0.058536332785,     	20591, 	20923, 	333,   	
102,   	0.052073299615,     	0.007470724617,     	0.01089268993,      	0.045603795875,     	20924, 	21254, 	331,   	
103,   	0.039276613756,     	0.007331067639,     	0.009865592641,     	0.032927958462,     	21255, 	21585, 	331,   	
104,   	0.027815669653,     	0.005908331298,     	0.010554329845,     	0.022699011041,     	21586, 	21921, 	336,   	
105,   	0.01623983485,      	0.007502183449,     	0.009913802924,     	0.009742837156,     	21922, 	22264, 	343,   	
106,   	0.005357561393,     	0.006361361141,     	0.010362806323,     	-0.00015153061,     	22265, 	22607, 	343,   	
