Point's Coordinates for twisted_polar_coordinates_101

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.031097455138,     	0.000386932982,     	-0.999516282292,    	0.012441951103,     	-1.539691449037,    	1.0,                	
2,     	0.009241646985,     	0.029695006217,     	-0.999516282292,    	1.269079012539,     	-1.539691449037,    	1.0,                	
3,     	-0.025385803189,    	0.017965590156,     	-0.999516282292,    	2.525716073975,     	-1.539691449037,    	1.0,                	
4,     	-0.024930936188,    	-0.018591660873,    	-0.999516282292,    	3.782353135411,     	-1.539691449037,    	1.0,                	
5,     	0.009977637254,     	-0.029455868482,    	-0.999516282292,    	5.038990196847,     	-1.539691449037,    	1.0,                	
6,     	0.062165660617,     	0.00070317736,      	-0.998065597134,    	0.011310864639,     	-1.508586571278,    	1.0,                	
7,     	0.051916915232,     	0.034200844012,     	-0.998065597134,    	0.582509528928,     	-1.508586571278,    	1.0,                	
8,     	0.025184916089,     	0.056839984342,     	-0.998065597134,    	1.153708193217,     	-1.508586571278,    	1.0,                	
9,     	-0.009543115965,    	0.061432831255,     	-0.998065597134,    	1.724906857507,     	-1.508586571278,    	1.0,                	
10,    	-0.041241276128,    	0.046521188309,     	-0.998065597134,    	2.296105521796,     	-1.508586571278,    	1.0,                	
11,    	-0.059845622518,    	0.016839396777,     	-0.998065597134,    	2.867304186085,     	-1.508586571278,    	1.0,                	
12,    	-0.059449406607,    	-0.018188784249,    	-0.998065597134,    	3.438502850374,     	-1.508586571278,    	1.0,                	
13,    	-0.040178424148,    	-0.047442154793,    	-0.998065597134,    	4.009701514663,     	-1.508586571278,    	1.0,                	
14,    	-0.008151075909,    	-0.0616329764,      	-0.998065597134,    	4.580900178952,     	-1.508586571278,    	1.0,                	
15,    	0.026464181338,     	-0.056255763478,    	-0.998065597134,    	5.152098843241,     	-1.508586571278,    	1.0,                	
16,    	0.052677247998,     	-0.033017743136,    	-0.998065597134,    	5.72329750753,      	-1.508586571278,    	1.0,                	
17,    	0.09317292873,      	0.001086849001,     	-0.995649347969,    	0.011664329159,     	-1.47748169352,     	1.0,                	
18,    	0.085664642732,     	0.036659853717,     	-0.995649347969,    	0.404363410858,     	-1.47748169352,     	1.0,                	
19,    	0.065114691429,     	0.066651728027,     	-0.995649347969,    	0.797062492557,     	-1.47748169352,     	1.0,                	
20,    	0.034651618623,     	0.086496480944,     	-0.995649347969,    	1.189761574256,     	-1.47748169352,     	1.0,                	
21,    	-0.001086849001,    	0.09317292873,      	-0.995649347969,    	1.582460655954,     	-1.47748169352,     	1.0,                	
22,    	-0.036659853717,    	0.085664642732,     	-0.995649347969,    	1.975159737653,     	-1.47748169352,     	1.0,                	
23,    	-0.066651728027,    	0.065114691429,     	-0.995649347969,    	2.367858819352,     	-1.47748169352,     	1.0,                	
24,    	-0.086496480944,    	0.034651618623,     	-0.995649347969,    	2.76055790105,      	-1.47748169352,     	1.0,                	
25,    	-0.09317292873,     	-0.001086849001,    	-0.995649347969,    	3.153256982749,     	-1.47748169352,     	1.0,                	
26,    	-0.085664642732,    	-0.036659853717,    	-0.995649347969,    	3.545956064448,     	-1.47748169352,     	1.0,                	
27,    	-0.065114691429,    	-0.066651728027,    	-0.995649347969,    	3.938655146147,     	-1.47748169352,     	1.0,                	
28,    	-0.034651618623,    	-0.086496480944,    	-0.995649347969,    	4.331354227845,     	-1.47748169352,     	1.0,                	
29,    	0.001086849001,     	-0.09317292873,     	-0.995649347969,    	4.724053309544,     	-1.47748169352,     	1.0,                	
30,    	0.036659853717,     	-0.085664642732,    	-0.995649347969,    	5.116752391243,     	-1.47748169352,     	1.0,                	
31,    	0.066651728027,     	-0.065114691429,    	-0.995649347969,    	5.509451472942,     	-1.47748169352,     	1.0,                	
32,    	0.086496480944,     	-0.034651618623,    	-0.995649347969,    	5.90215055464,      	-1.47748169352,     	1.0,                	
33,    	0.12409081437,      	0.001403634263,     	-0.992269872363,    	0.011310864639,     	-1.446376815762,    	1.0,                	
34,    	0.118668815008,     	0.036307199626,     	-0.992269872363,    	0.296910196784,     	-1.446376815762,    	1.0,                	
35,    	0.103632974005,     	0.068269371602,     	-0.992269872363,    	0.582509528928,     	-1.446376815762,    	1.0,                	
36,    	0.080201405777,     	0.094700765105,     	-0.992269872363,    	0.868108861073,     	-1.446376815762,    	1.0,                	
37,    	0.050272396629,     	0.113460065826,     	-0.992269872363,    	1.153708193217,     	-1.446376815762,    	1.0,                	
38,    	0.016270616888,     	0.123027506787,     	-0.992269872363,    	1.439307525362,     	-1.446376815762,    	1.0,                	
39,    	-0.019049311468,    	0.122627990821,     	-0.992269872363,    	1.724906857507,     	-1.446376815762,    	1.0,                	
40,    	-0.0528259779,      	0.112293884335,     	-0.992269872363,    	2.010506189651,     	-1.446376815762,    	1.0,                	
41,    	-0.082322997771,    	0.092862395178,     	-0.992269872363,    	2.296105521796,     	-1.446376815762,    	1.0,                	
42,    	-0.105150697956,    	0.065907747037,     	-0.992269872363,    	2.58170485394,      	-1.446376815762,    	1.0,                	
43,    	-0.119459713948,    	0.0336136452,       	-0.992269872363,    	2.867304186085,     	-1.446376815762,    	1.0,                	
44,    	-0.12409081437,     	-0.001403634263,    	-0.992269872363,    	3.152903518229,     	-1.446376815762,    	1.0,                	
45,    	-0.118668815008,    	-0.036307199626,    	-0.992269872363,    	3.438502850374,     	-1.446376815762,    	1.0,                	
46,    	-0.103632974005,    	-0.068269371602,    	-0.992269872363,    	3.724102182518,     	-1.446376815762,    	1.0,                	
47,    	-0.080201405777,    	-0.094700765105,    	-0.992269872363,    	4.009701514663,     	-1.446376815762,    	1.0,                	
48,    	-0.050272396629,    	-0.113460065826,    	-0.992269872363,    	4.295300846807,     	-1.446376815762,    	1.0,                	
49,    	-0.016270616888,    	-0.123027506787,    	-0.992269872363,    	4.580900178952,     	-1.446376815762,    	1.0,                	
50,    	0.019049311468,     	-0.122627990821,    	-0.992269872363,    	4.866499511096,     	-1.446376815762,    	1.0,                	
51,    	0.0528259779,       	-0.112293884335,    	-0.992269872363,    	5.152098843241,     	-1.446376815762,    	1.0,                	
52,    	0.082322997771,     	-0.092862395178,    	-0.992269872363,    	5.437698175385,     	-1.446376815762,    	1.0,                	
53,    	0.105150697956,     	-0.065907747037,    	-0.992269872363,    	5.72329750753,      	-1.446376815762,    	1.0,                	
54,    	0.119459713948,     	-0.0336136452,      	-0.992269872363,    	6.008896839674,     	-1.446376815762,    	1.0,                	
55,    	0.154887901448,     	0.001784437921,     	-0.987930439741,    	0.011520325096,     	-1.415271938003,    	1.0,                	
56,    	0.150301358314,     	0.037455946426,     	-0.987930439741,    	0.244230892028,     	-1.415271938003,    	1.0,                	
57,    	0.137612030049,     	0.071108195164,     	-0.987930439741,    	0.476941458961,     	-1.415271938003,    	1.0,                	
58,    	0.117504001625,     	0.100926982695,     	-0.987930439741,    	0.709652025893,     	-1.415271938003,    	1.0,                	
59,    	0.091061302058,     	0.125304770464,     	-0.987930439741,    	0.942362592826,     	-1.415271938003,    	1.0,                	
60,    	0.059709464127,     	0.142927345625,     	-0.987930439741,    	1.175073159759,     	-1.415271938003,    	1.0,                	
61,    	0.02513867353,      	0.152844670587,     	-0.987930439741,    	1.407783726691,     	-1.415271938003,    	1.0,                	
62,    	-0.010787349464,    	0.154522099795,     	-0.987930439741,    	1.640494293624,     	-1.415271938003,    	1.0,                	
63,    	-0.046131823657,    	0.147869202607,     	-0.987930439741,    	1.873204860556,     	-1.415271938003,    	1.0,                	
64,    	-0.078989319295,    	0.133244638432,     	-0.987930439741,    	2.105915427489,     	-1.415271938003,    	1.0,                	
65,    	-0.107588480284,    	0.11143682131,      	-0.987930439741,    	2.338625994421,     	-1.415271938003,    	1.0,                	
66,    	-0.130387518453,    	0.083621416307,     	-0.987930439741,    	2.571336561354,     	-1.415271938003,    	1.0,                	
67,    	-0.146157331753,    	0.051297959106,     	-0.987930439741,    	2.804047128287,     	-1.415271938003,    	1.0,                	
68,    	-0.154047765467,    	0.016209015652,     	-0.987930439741,    	3.036757695219,     	-1.415271938003,    	1.0,                	
69,    	-0.15363344427,     	-0.019753760032,    	-0.987930439741,    	3.269468262152,     	-1.415271938003,    	1.0,                	
70,    	-0.144936704326,    	-0.054651605399,    	-0.987930439741,    	3.502178829084,     	-1.415271938003,    	1.0,                	
71,    	-0.128426389137,    	-0.086603168573,    	-0.987930439741,    	3.734889396017,     	-1.415271938003,    	1.0,                	
72,    	-0.104992574067,    	-0.113885932513,    	-0.987930439741,    	3.967599962949,     	-1.415271938003,    	1.0,                	
73,    	-0.075898582153,    	-0.135029076353,    	-0.987930439741,    	4.200310529882,     	-1.415271938003,    	1.0,                	
74,    	-0.042712878029,    	-0.148892767736,    	-0.987930439741,    	4.433021096815,     	-1.415271938003,    	1.0,                	
75,    	-0.007224511595,    	-0.154729611471,    	-0.987930439741,    	4.665731663747,     	-1.415271938003,    	1.0,                	
76,    	0.028653330128,     	-0.152224941801,    	-0.987930439741,    	4.89844223068,      	-1.415271938003,    	1.0,                	
77,    	0.062986463409,     	-0.141513786116,    	-0.987930439741,    	5.131152797612,     	-1.415271938003,    	1.0,                	
78,    	0.093923980143,     	-0.123173585593,    	-0.987930439741,    	5.363863364545,     	-1.415271938003,    	1.0,                	
79,    	0.119798030796,     	-0.098193065188,    	-0.987930439741,    	5.596573931478,     	-1.415271938003,    	1.0,                	
80,    	0.139213738601,     	-0.067918931222,    	-0.987930439741,    	5.82928449841,      	-1.415271938003,    	1.0,                	
81,    	0.151124397724,     	-0.033983270094,    	-0.987930439741,    	6.061995065343,     	-1.415271938003,    	1.0,                	
82,    	0.185535131477,     	0.002164240998,     	-0.982635248222,    	0.011664329159,     	-1.384167060245,    	1.0,                	
83,    	0.181547903477,     	0.038318764259,     	-0.982635248222,    	0.208013870009,     	-1.384167060245,    	1.0,                	
84,    	0.170583891359,     	0.073000718899,     	-0.982635248222,    	0.404363410858,     	-1.384167060245,    	1.0,                	
85,    	0.153064435962,     	0.104877296851,     	-0.982635248222,    	0.600712951707,     	-1.384167060245,    	1.0,                	
86,    	0.12966280013,      	0.132723499101,     	-0.982635248222,    	0.797062492557,     	-1.384167060245,    	1.0,                	
87,    	0.101278295604,     	0.155469211713,     	-0.982635248222,    	0.993412033406,     	-1.384167060245,    	1.0,                	
88,    	0.069001722976,     	0.172240329707,     	-0.982635248222,    	1.189761574256,     	-1.384167060245,    	1.0,                	
89,    	0.034073452831,     	0.182392348423,     	-0.982635248222,    	1.386111115105,     	-1.384167060245,    	1.0,                	
90,    	-0.002164240998,    	0.185535131477,     	-0.982635248222,    	1.582460655954,     	-1.384167060245,    	1.0,                	
