Point's Coordinates for twisted_polar_coordinates_62

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.050638765714,     	0.001026504274,     	-0.998716507171,    	0.020268339701,     	-1.520125477543,    	1.0,                	
2,     	0.014671975601,     	0.048477535375,     	-0.998716507171,    	1.276905401136,     	-1.520125477543,    	1.0,                	
3,     	-0.04157098611,     	0.028934260279,     	-0.998716507171,    	2.533542462572,     	-1.520125477543,    	1.0,                	
4,     	-0.040364257963,    	-0.030595179083,    	-0.998716507171,    	3.790179524008,     	-1.520125477543,    	1.0,                	
5,     	0.016624502758,     	-0.047843120844,    	-0.998716507171,    	5.046816585444,     	-1.520125477543,    	1.0,                	
6,     	0.101151148708,     	0.001863998083,     	-0.994869323392,    	0.018425763364,     	-1.469454628292,    	1.0,                	
7,     	0.084086007753,     	0.056254534696,     	-0.994869323392,    	0.589624427653,     	-1.469454628292,    	1.0,                	
8,     	0.04032415346,      	0.092784654019,     	-0.994869323392,    	1.160823091942,     	-1.469454628292,    	1.0,                	
9,     	-0.016240334639,    	0.099856301276,     	-0.994869323392,    	1.732021756231,     	-1.469454628292,    	1.0,                	
10,    	-0.06764863124,     	0.075224278429,     	-0.994869323392,    	2.30322042052,      	-1.469454628292,    	1.0,                	
11,    	-0.097578965404,    	0.02670907869,      	-0.994869323392,    	2.874419084809,     	-1.469454628292,    	1.0,                	
12,    	-0.096528667512,    	-0.030286064816,    	-0.994869323392,    	3.445617749098,     	-1.469454628292,    	1.0,                	
13,    	-0.064831199725,    	-0.077665596734,    	-0.994869323392,    	4.016816413388,     	-1.469454628292,    	1.0,                	
14,    	-0.0125502841,      	-0.100386850448,    	-0.994869323392,    	4.588015077677,     	-1.469454628292,    	1.0,                	
15,    	0.043715258051,     	-0.091235988444,    	-0.994869323392,    	5.159213741966,     	-1.469454628292,    	1.0,                	
16,    	0.086101514648,     	-0.053118344752,    	-0.994869323392,    	5.730412406255,     	-1.469454628292,    	1.0,                	
17,    	0.1514004411,       	0.002877192135,     	-0.988468324328,    	0.019001568469,     	-1.418783779041,    	1.0,                	
18,    	0.138774714984,     	0.060596619387,     	-0.988468324328,    	0.411700650168,     	-1.418783779041,    	1.0,                	
19,    	0.105021796507,     	0.109090760646,     	-0.988468324328,    	0.804399731867,     	-1.418783779041,    	1.0,                	
20,    	0.055280261537,     	0.140976822508,     	-0.988468324328,    	1.197098813565,     	-1.418783779041,    	1.0,                	
21,    	-0.002877192135,    	0.1514004411,       	-0.988468324328,    	1.589797895264,     	-1.418783779041,    	1.0,                	
22,    	-0.060596619387,    	0.138774714984,     	-0.988468324328,    	1.982496976963,     	-1.418783779041,    	1.0,                	
23,    	-0.109090760646,    	0.105021796507,     	-0.988468324328,    	2.375196058662,     	-1.418783779041,    	1.0,                	
24,    	-0.140976822508,    	0.055280261537,     	-0.988468324328,    	2.76789514036,      	-1.418783779041,    	1.0,                	
25,    	-0.1514004411,      	-0.002877192135,    	-0.988468324328,    	3.160594222059,     	-1.418783779041,    	1.0,                	
26,    	-0.138774714984,    	-0.060596619387,    	-0.988468324328,    	3.553293303758,     	-1.418783779041,    	1.0,                	
27,    	-0.105021796507,    	-0.109090760646,    	-0.988468324328,    	3.945992385457,     	-1.418783779041,    	1.0,                	
28,    	-0.055280261537,    	-0.140976822508,    	-0.988468324328,    	4.338691467155,     	-1.418783779041,    	1.0,                	
29,    	0.002877192135,     	-0.1514004411,      	-0.988468324328,    	4.731390548854,     	-1.418783779041,    	1.0,                	
