number	direction_ind	# of covercap	
0	22	2	
1	63	2	
2	119	2	
3	246	2	
4	264	2	
5	272	2	
6	312	2	
7	317	2	
8	318	2	
9	319	2	
10	329	2	
11	331	2	
12	333	2	
13	334	2	
14	345	2	
15	349	2	
16	392	2	
17	420	2	
18	430	2	
19	431	2	
20	448	2	
21	453	2	
22	454	2	
23	474	2	
24	477	2	
25	487	2	
26	504	2	
27	505	2	
28	508	2	
29	528	2	
30	534	2	
31	538	2	
32	600	2	
33	713	2	
34	717	2	
35	718	2	
36	725	2	
37	737	2	
38	741	2	
39	766	2	
40	790	2	
41	794	2	
42	812	2	
43	813	2	
44	814	2	
45	865	2	
46	961	2	
47	986	2	
48	1000	2	
49	1040	2	
50	1064	2	
51	1066	2	
52	1068	2	
53	1069	2	
54	1070	2	
55	1145	2	
56	1169	2	
57	1170	2	
58	1171	2	
59	1173	2	
60	1174	2	
61	1175	2	
62	1201	2	
63	1223	2	
64	1228	2	
65	1235	2	
66	1262	2	
67	1264	2	
68	1265	2	
69	1266	2	
70	1267	2	
71	1270	2	
72	1288	2	
73	1330	2	
74	1491	2	
75	1619	2	
76	1627	2	
77	1640	2	
78	1648	2	
79	1649	2	
80	1650	2	
81	1654	2	
82	1671	2	
83	1672	2	
84	1674	2	
85	1678	2	
86	1683	2	
87	1688	2	
88	1710	2	
89	1737	2	
90	1778	2	
91	1800	2	
92	1811	2	
93	1901	2	
94	2062	2	
95	2072	2	
96	2075	2	
97	2077	2	
98	2078	2	
99	2079	2	
100	2080	2	
101	2081	2	
102	2082	2	
103	2083	2	
104	2085	2	
105	2087	2	
106	2222	2	
107	2224	2	
108	2226	2	
109	2255	2	
110	2265	2	
111	2369	2	
112	2373	2	
113	2375	2	
114	2413	2	
115	2521	2	
116	2523	2	
117	2524	2	
118	2527	2	
119	2576	2	
120	2579	2	
121	2580	2	
122	2683	2	
123	2685	2	
124	2740	2	
125	2837	2	
126	2838	2	
127	2839	2	
128	2840	2	
129	2899	2	
130	2901	2	
131	2903	2	
132	2952	2	
133	2955	2	
134	2963	2	
135	2965	2	
136	2971	2	
137	2981	2	
138	2982	2	
139	2987	2	
140	2997	2	
141	2998	2	
142	2999	2	
143	3000	2	
144	3001	2	
145	3003	2	
146	3005	2	
147	3033	2	
148	3039	2	
149	3069	2	
150	3071	2	
151	3072	2	
152	3073	3	
153	3074	2	
154	3075	2	
155	3078	2	
156	3081	2	
157	3084	2	
158	3087	2	
159	3089	2	
160	3090	2	
161	3106	2	
162	3119	2	
163	3121	2	
164	3131	2	
165	3166	2	
166	3167	2	
167	3168	2	
168	3243	2	
169	3245	2	
170	3264	2	
171	3268	2	
172	3270	2	
173	3331	2	
174	3334	2	
175	3414	2	
176	3584	2	
177	3647	2	
178	3664	2	
179	3671	2	
180	3672	2	
181	3673	2	
182	3677	2	
183	3766	2	
184	3774	2	
185	3847	2	
186	3848	2	
187	3942	2	
188	3943	2	
189	3982	2	
190	3984	2	
191	3991	2	
192	3994	2	
193	4014	2	
194	4015	2	
195	4016	2	
196	4018	2	
197	4020	2	
198	4021	2	
199	4023	2	
200	4024	2	
201	4115	2	
202	4117	2	
203	4118	2	
204	4119	2	
205	4121	2	
206	4122	2	
207	4151	2	
208	4189	2	
209	4193	2	
210	4196	2	
211	4197	2	
212	4198	2	
213	4199	2	
214	4200	2	
215	4209	2	
216	4214	2	
217	4260	2	
218	4295	2	
219	4298	2	
220	4299	2	
221	4301	2	
222	4302	2	
223	4304	2	
224	4324	2	
225	4336	2	
226	4373	2	
227	4376	2	
228	4377	2	
229	4380	2	
230	4486	2	
231	4489	2	
232	4490	2	
233	4563	2	
234	4565	2	
235	4567	2	
236	4568	2	
237	4637	2	
238	4673	2	
239	4677	2	
240	4678	2	
241	4747	2	
242	4749	2	
243	4860	2	
244	4925	2	
245	4929	2	
246	4930	2	
247	4931	2	
248	4932	2	
249	4933	2	
250	4998	2	
251	5002	2	
252	5044	2	
253	5048	2	
254	5081	2	
255	5084	2	
256	5095	2	
257	5102	2	
258	5115	2	
259	5117	2	
260	5118	2	
261	5119	2	
262	5121	2	
263	5126	2	
264	5130	2	
265	5142	2	
266	5145	2	
267	5171	2	
268	5184	2	
269	5186	2	
270	5189	2	
271	5190	2	
272	5201	2	
273	5219	2	
274	5222	2	
275	5239	2	
276	5246	2	
277	5247	2	
278	5251	2	
279	5262	2	
280	5292	2	
281	5300	2	
282	5309	2	
283	5315	2	
284	5340	2	
285	5356	2	
286	5363	2	
287	5371	2	
288	5386	2	
289	5397	2	
290	5403	2	
291	5407	2	
292	5409	2	
293	5417	2	
294	5428	2	
295	5432	2	
296	5479	2	
297	5506	2	
298	5518	2	
299	5528	2	
300	5530	2	
301	5547	2	
302	5555	2	
303	5557	2	
304	5559	2	
305	5566	2	
306	5603	2	
307	5604	2	
308	5623	2	
309	5635	2	
310	5646	2	
311	5665	2	
312	5691	2	
313	5703	2	
314	5808	2	
315	5862	2	
316	5886	2	
317	5892	2	
318	5958	2	
319	6095	2	
320	6105	2	
321	6121	2	
322	6123	2	
323	6153	2	
324	6160	2	
325	6226	2	
326	6257	2	
327	6284	2	
328	6505	2	
329	6517	2	
330	6530	2	
331	6571	2	
332	6626	2	
333	6632	2	
334	6633	2	
335	6701	2	
336	6737	2	
337	6916	2	
338	6918	2	
339	6919	2	
340	6939	2	
341	6946	2	
342	6972	2	
343	6995	2	
344	7030	2	
345	7039	2	
346	7071	2	
347	7097	2	
348	7106	2	
349	7131	2	
350	7143	2	
351	7149	2	
352	7157	2	
353	7201	2	
354	7205	2	
355	7213	2	
356	7269	2	
357	7334	2	
358	7347	2	
359	7349	2	
360	7351	2	
361	7353	2	
362	7362	2	
363	7366	2	
364	7374	2	
365	7376	2	
366	7391	2	
367	7401	2	
368	7417	2	
369	7420	2	
370	7424	2	
371	7437	2	
372	7440	2	
373	7482	2	
374	7485	2	
375	7492	2	
376	7514	2	
377	7520	2	
378	7542	2	
379	7556	2	
380	7557	2	
381	7570	2	
382	7575	2	
383	7778	2	
384	7780	2	
385	7791	2	
386	7793	2	
387	7796	2	
388	7798	2	
389	7802	2	
390	7807	2	
391	7817	2	
392	7841	2	
393	7850	2	
394	7855	2	
395	7865	2	
396	7868	2	
397	7870	2	
398	7894	2	
399	7903	2	
400	7904	2	
401	7906	2	
402	7913	2	
403	7927	2	
404	7932	2	
405	7936	2	
406	7961	2	
407	7962	2	
408	7964	2	
409	7967	2	
410	7968	2	
411	7971	2	
412	7973	2	
413	7975	2	
414	7976	2	
415	7978	2	
416	7979	2	
417	7986	2	
418	7987	2	
419	8009	2	
420	8052	2	
421	8080	2	
422	8083	2	
423	8086	2	
424	8124	2	
425	8155	2	
426	8179	2	
427	8185	2	
428	8203	2	
429	8204	2	
430	8215	2	
431	8250	2	
432	8289	2	
433	8302	2	
434	8309	2	
435	8312	2	
436	8329	2	
437	8335	2	
438	8355	2	
439	8360	2	
440	8417	2	
441	8420	2	
442	8434	2	
443	8435	2	
444	8462	2	
445	8465	2	
446	8500	2	
447	8506	2	
448	8521	2	
449	8593	2	
450	8638	2	
451	8663	2	
452	8682	2	
453	8717	2	
454	8746	2	
455	8751	2	
456	8803	2	
457	8853	2	
458	8892	2	
459	8909	2	
460	8954	2	
461	8957	2	
462	8962	2	
463	8968	2	
464	8971	2	
465	9070	2	
466	9084	2	
467	9138	2	
468	9166	2	
469	9169	2	
470	9200	2	
471	9203	2	
472	9217	2	
473	9294	2	
474	9319	2	
475	9342	2	
476	9349	2	
477	9396	2	
478	9407	2	
479	9424	2	
480	9650	2	
481	9693	2	
482	9879	2	
483	10023	2	
484	10036	2	
485	10094	2	
486	10106	2	
487	10111	2	
488	10112	2	
489	10113	2	
490	10119	2	
491	10120	2	
492	10121	2	
493	10124	2	
494	10135	2	
495	10138	2	
496	10139	2	
497	10152	2	
498	10160	2	
499	10500	2	
500	10588	2	
501	10591	2	
502	10593	3	
503	10594	2	
504	10601	2	
505	10604	2	
506	10676	2	
507	10831	2	
508	10833	2	
509	10834	2	
510	10836	2	
511	10838	3	
512	10839	2	
513	10841	3	
514	10842	2	
515	11068	2	
516	11069	2	
517	11072	2	
518	11074	2	
519	11077	3	
520	11078	3	
521	11079	7	
522	11080	6	
523	11081	6	
524	11082	3	
525	11083	4	
526	11084	5	
527	11085	3	
528	11086	3	
529	11088	3	
530	11089	2	
531	11090	2	
532	11092	2	
533	11093	2	
534	11098	2	
535	11100	2	
536	11141	2	
537	11309	2	
538	11316	2	
539	11342	2	
540	11348	2	
541	11349	2	
542	11350	2	
543	11351	2	
544	11352	2	
545	11353	2	
546	11354	2	
547	11355	4	
548	11356	7	
549	11357	10	
550	11358	7	
551	11359	6	
552	11360	8	
553	11361	7	
554	11362	6	
555	11363	5	
556	11364	4	
557	11365	5	
