number	direction_ind	# of covercap	
0	41	2	
1	123	2	
2	159	2	
3	160	2	
4	168	2	
5	205	2	
6	243	2	
7	246	2	
8	298	2	
9	302	2	
10	362	2	
11	366	2	
12	369	2	
13	377	2	
14	380	2	
15	397	2	
16	403	2	
17	408	2	
18	415	2	
19	419	2	
20	423	2	
21	594	2	
22	642	2	
23	643	2	
24	644	2	
25	646	2	
26	658	2	
27	670	2	
28	671	2	
29	672	2	
30	673	2	
31	674	2	
32	675	2	
33	676	2	
34	677	2	
35	678	2	
36	684	2	
37	711	2	
38	724	2	
39	801	2	
40	818	2	
41	833	2	
42	835	2	
43	902	2	
44	910	2	
45	938	2	
46	975	2	
47	988	2	
48	989	2	
49	997	2	
50	1003	2	
51	1030	2	
52	1035	2	
53	1040	2	
54	1046	2	
55	1068	2	
56	1071	2	
57	1097	2	
58	1105	2	
59	1106	2	
60	1108	2	
61	1176	2	
62	1181	2	
63	1229	2	
64	1230	2	
65	1246	2	
66	1265	2	
67	1275	2	
68	1287	2	
69	1300	2	
70	1303	2	
71	1307	2	
72	1317	2	
73	1320	2	
74	1323	2	
75	1324	2	
76	1331	2	
77	1334	2	
78	1344	2	
79	1352	2	
80	1353	2	
81	1355	2	
82	1356	2	
83	1366	2	
84	1376	2	
85	1382	2	
86	1384	2	
87	1398	2	
88	1401	2	
89	1406	2	
90	1446	2	
91	1448	2	
92	1451	2	
93	1454	2	
94	1456	2	
95	1494	2	
96	1569	2	
97	1641	2	
98	1649	2	
99	1652	2	
100	1659	2	
101	1671	2	
102	1687	2	
103	1733	2	
104	1741	2	
105	1752	2	
106	1876	2	
107	1910	2	
108	1915	2	
109	1917	2	
110	1922	2	
111	1924	2	
112	1934	2	
113	1959	2	
114	1985	2	
115	1997	2	
116	2022	2	
117	2032	2	
118	2034	2	
119	2039	2	
120	2044	2	
121	2046	2	
122	2063	2	
123	2088	2	
124	2182	2	
125	2191	2	
126	2194	2	
127	2195	2	
128	2196	2	
129	2198	2	
130	2201	2	
131	2223	2	
132	2331	2	
133	2333	2	
134	2335	2	
135	2340	2	
136	2342	2	
137	2346	2	
138	2347	2	
139	2349	2	
140	2355	2	
141	2357	2	
142	2377	2	
143	2413	2	
144	2425	2	
145	2492	2	
146	2494	2	
147	2495	2	
148	2497	2	
149	2498	2	
150	2504	2	
151	2632	2	
152	2641	2	
153	2653	2	
154	2654	2	
155	2657	2	
156	2658	2	
157	2692	2	
158	2720	2	
159	2822	2	
160	2895	2	
161	3128	2	
162	3154	2	
163	3200	2	
164	3234	2	
165	3437	2	
166	3688	2	
167	3696	2	
168	3697	2	
169	3761	2	
170	3763	2	
171	3764	2	
172	3772	2	
173	3773	2	
174	3777	2	
175	3786	2	
176	3799	2	
177	3907	2	
178	3939	2	
179	3944	2	
180	3957	2	
181	3958	2	
182	3962	2	
183	3967	2	
184	3968	2	
185	4005	2	
186	4032	2	
187	4141	2	
188	4144	2	
189	4148	2	
190	4243	2	
191	4310	2	
192	4326	2	
193	4335	2	
194	4339	2	
195	4340	2	
196	4343	2	
197	4344	2	
198	4520	2	
199	4533	2	
200	4542	2	
201	4544	2	
202	4549	2	
203	4712	2	
204	4714	2	
205	4715	2	
206	4716	2	
207	4718	2	
208	4719	2	
209	4721	2	
210	4722	2	
211	4725	2	
212	4728	2	
213	4732	2	
214	4735	2	
215	4736	2	
216	4739	2	
217	4741	2	
218	4742	2	
219	4743	2	
220	4744	2	
221	4746	2	
222	4748	2	
223	4753	2	
224	4908	2	
225	5099	2	
226	5102	2	
227	5105	2	
228	5107	2	
229	5108	2	
230	5109	2	
231	5110	2	
232	5164	2	
233	5167	2	
234	5169	2	
235	5311	2	
236	5312	2	
237	5313	2	
238	5314	2	
239	5315	2	
240	5383	2	
241	5384	2	
242	5385	2	
243	5524	2	
244	5527	2	
245	5528	2	
246	5529	2	
247	5531	2	
248	5609	2	
249	5610	2	
250	5611	2	
251	5612	2	
252	5613	2	
253	5615	2	
254	5751	2	
255	5841	2	
256	5913	2	
257	5968	2	
258	5969	2	
259	5971	3	
260	5972	2	
261	5973	2	
262	5974	2	
263	5976	2	
264	5978	2	
265	5979	2	
266	6058	2	
267	6060	2	
268	6061	3	
269	6062	2	
270	6063	2	
271	6064	2	
272	6065	2	
273	6067	2	
274	6070	2	
275	6185	2	
276	6186	2	
277	6283	2	
278	6285	2	
279	6347	2	
280	6387	2	
281	6388	2	
282	6405	2	
283	6407	2	
284	6408	3	
285	6409	2	
286	6412	2	
287	6507	2	
288	6509	2	
289	6510	2	
290	6511	2	
291	6512	2	
292	6513	2	
293	6514	2	
294	6515	2	
295	6531	2	
296	6532	2	
297	6557	2	
298	6634	2	
299	6639	2	
300	6750	2	
301	6751	2	
302	6872	2	
303	7109	2	
304	7111	2	
305	7552	2	
306	7568	2	
307	7569	2	
308	7573	2	
309	7574	2	
310	7576	2	
311	7577	2	
312	7579	2	
313	7580	2	
314	7582	2	
315	7592	2	
316	7706	2	
317	7708	2	
318	7709	2	
319	7719	2	
320	7720	2	
321	7724	2	
322	7739	2	
323	7819	2	
324	7820	2	
325	7823	2	
326	7826	2	
327	7827	2	
328	7955	2	
329	7959	2	
330	7960	2	
331	7962	2	
332	7963	2	
333	7966	2	
334	8070	2	
335	8075	2	
336	8076	2	
337	8078	2	
338	8081	2	
339	8210	2	
340	8213	2	
341	8214	2	
342	8216	2	
343	8232	2	
344	8322	2	
345	8326	2	
346	8329	2	
347	8330	2	
348	8466	2	
349	8469	2	
350	8472	2	
351	8473	2	
352	8477	2	
353	8545	2	
354	8573	2	
355	8577	2	
356	8578	2	
357	8584	2	
358	8587	2	
359	8720	2	
360	8722	2	
361	8723	2	
362	8729	2	
363	8827	2	
364	8831	2	
365	8972	2	
366	9070	2	
367	9075	2	
368	9076	2	
369	9078	2	
370	9081	2	
371	9221	2	
372	9223	2	
373	9225	2	
374	9226	2	
375	9227	2	
376	9228	2	
377	9229	2	
378	9255	2	
379	9279	2	
380	9289	2	
381	9291	2	
382	9299	2	
383	9304	2	
384	9324	2	
385	9326	2	
386	9327	2	
387	9328	2	
388	9329	2	
389	9330	2	
390	9332	2	
391	9335	2	
392	9338	2	
393	9341	2	
394	9345	2	
395	9353	2	
396	9390	2	
397	9436	2	
398	9443	2	
399	9480	2	
400	9481	2	
401	9482	2	
402	9483	2	
403	9484	2	
404	9488	2	
405	9513	2	
406	9580	2	
407	9581	2	
408	9740	2	
409	9741	2	
410	9742	2	
411	9791	2	
412	9795	2	
413	9838	2	
414	9841	2	
415	9965	2	
416	9987	2	
417	10005	2	
418	10006	2	
419	10007	2	
420	10052	2	
421	10054	2	
422	10057	2	
423	10059	2	
424	10061	2	
425	10068	2	
426	10069	2	
427	10071	2	
428	10080	2	
429	10102	2	
430	10103	2	
431	10104	2	
432	10105	2	
433	10106	2	
434	10107	2	
435	10116	2	
436	10128	2	
437	10172	2	
438	10182	2	
439	10196	2	
440	10203	2	
441	10237	2	
442	10263	2	
443	10272	2	
444	10275	2	
445	10276	2	
446	10293	2	
447	10303	2	
448	10317	2	
449	10325	2	
450	10329	2	
451	10336	2	
452	10369	2	
453	10371	2	
454	10545	2	
455	10588	2	
456	10592	2	
457	10642	2	
458	10711	2	
459	10746	2	
460	10823	2	
461	10824	2	
462	10896	2	
463	10921	2	
464	10950	2	
465	10983	2	
466	11102	2	
467	11107	2	
468	11142	2	
469	11153	2	
470	11167	2	
471	11191	2	
472	11240	2	
473	11242	2	
474	11275	2	
475	11276	2	
476	11327	2	
477	11343	2	
478	11348	2	
479	11355	2	
480	11390	2	
481	11392	2	
482	11401	2	
483	11408	2	
484	11422	2	
485	11428	2	
486	11430	2	
487	11432	2	
488	11723	2	
489	11727	2	
490	11731	2	
491	11734	2	
492	11759	2	
493	11761	2	
494	11769	2	
495	11801	2	
496	11807	2	
497	11835	2	
498	11950	2	
499	11955	2	
500	11967	2	
501	11969	2	
502	11986	2	
503	11997	2	
504	12002	2	
505	12332	2	
