Point's Coordinates for twisted_polar_coordinates_124

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.025331413472,     	0.000256721635,     	-0.999679075296,    	0.01013416985,      	-1.545460902169,    	1.0,                	
2,     	0.00758368047,      	0.024170937197,     	-0.999679075296,    	1.266771231286,     	-1.545460902169,    	1.0,                	
3,     	-0.020644441181,    	0.014681739093,     	-0.999679075296,    	2.523408292722,     	-1.545460902169,    	1.0,                	
4,     	-0.020342646799,    	-0.015097123424,    	-0.999679075296,    	3.780045354158,     	-1.545460902169,    	1.0,                	
5,     	0.008071994038,     	-0.024012274501,    	-0.999679075296,    	5.036682415594,     	-1.545460902169,    	1.0,                	
6,     	0.050647019374,     	0.000466618199,     	-0.998716507171,    	0.009212881682,     	-1.520125477543,    	1.0,                	
7,     	0.042354711132,     	0.027774390165,     	-0.998716507171,    	0.580411545971,     	-1.520125477543,    	1.0,                	
8,     	0.020615081369,     	0.046263989497,     	-0.998716507171,    	1.15161021026,      	-1.520125477543,    	1.0,                	
9,     	-0.00766969107,     	0.050065099051,     	-0.998716507171,    	1.722808874549,     	-1.520125477543,    	1.0,                	
10,    	-0.033519390785,    	0.037970893398,     	-0.998716507171,    	2.294007538838,     	-1.520125477543,    	1.0,                	
11,    	-0.048726920762,    	0.013821197382,     	-0.998716507171,    	2.865206203127,     	-1.520125477543,    	1.0,                	
12,    	-0.048463997686,    	-0.014716631148,    	-0.998716507171,    	3.436404867416,     	-1.520125477543,    	1.0,                	
13,    	-0.032814097774,    	-0.038582033271,    	-0.998716507171,    	4.007603531705,     	-1.520125477543,    	1.0,                	
14,    	-0.006745953673,    	-0.050197912438,    	-0.998716507171,    	4.578802195995,     	-1.520125477543,    	1.0,                	
15,    	0.021463983055,     	-0.045876309087,    	-0.998716507171,    	5.150000860284,     	-1.520125477543,    	1.0,                	
16,    	0.042859256821,     	-0.026989301748,    	-0.998716507171,    	5.721199524573,     	-1.520125477543,    	1.0,                	
17,    	0.075929687204,     	0.000721413281,     	-0.997112913448,    	0.009500784235,     	-1.494790052918,    	1.0,                	
18,    	0.069873811007,     	0.029723532283,     	-0.997112913448,    	0.402199865933,     	-1.494790052918,    	1.0,                	
19,    	0.053180280492,     	0.054200512938,     	-0.997112913448,    	0.794898947632,     	-1.494790052918,    	1.0,                	
20,    	0.028390534352,     	0.070425956828,     	-0.997112913448,    	1.187598029331,     	-1.494790052918,    	1.0,                	
21,    	-0.000721413281,    	0.075929687204,     	-0.997112913448,    	1.58029711103,      	-1.494790052918,    	1.0,                	
22,    	-0.029723532283,    	0.069873811007,     	-0.997112913448,    	1.972996192728,     	-1.494790052918,    	1.0,                	
23,    	-0.054200512938,    	0.053180280492,     	-0.997112913448,    	2.365695274427,     	-1.494790052918,    	1.0,                	
24,    	-0.070425956828,    	0.028390534352,     	-0.997112913448,    	2.758394356126,     	-1.494790052918,    	1.0,                	
25,    	-0.075929687204,    	-0.000721413281,    	-0.997112913448,    	3.151093437824,     	-1.494790052918,    	1.0,                	
26,    	-0.069873811007,    	-0.029723532283,    	-0.997112913448,    	3.543792519523,     	-1.494790052918,    	1.0,                	
27,    	-0.053180280492,    	-0.054200512938,    	-0.997112913448,    	3.936491601222,     	-1.494790052918,    	1.0,                	
28,    	-0.028390534352,    	-0.070425956828,    	-0.997112913448,    	4.329190682921,     	-1.494790052918,    	1.0,                	
29,    	0.000721413281,     	-0.075929687204,    	-0.997112913448,    	4.721889764619,     	-1.494790052918,    	1.0,                	
30,    	0.029723532283,     	-0.069873811007,    	-0.997112913448,    	5.114588846318,     	-1.494790052918,    	1.0,                	
31,    	0.054200512938,     	-0.053180280492,    	-0.997112913448,    	5.507287928017,     	-1.494790052918,    	1.0,                	
32,    	0.070425956828,     	-0.028390534352,    	-0.997112913448,    	5.899987009716,     	-1.494790052918,    	1.0,                	
33,    	0.101164028576,     	0.000932038596,     	-0.994869323392,    	0.009212881682,     	-1.469454628292,    	1.0,                	
34,    	0.096803588985,     	0.029395484915,     	-0.994869323392,    	0.294812213827,     	-1.469454628292,    	1.0,                	
35,    	0.084600698327,     	0.055477483868,     	-0.994869323392,    	0.580411545971,     	-1.469454628292,    	1.0,                	
