Point's Coordinates for twisted_polar_coordinates_102

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.030792721523,     	0.000379384637,     	-0.999525719713,    	0.012319971191,     	-1.539996398819,    	1.0,                	
2,     	0.009154658023,     	0.029402854759,     	-0.999525719713,    	1.268957032626,     	-1.539996398819,    	1.0,                	
3,     	-0.025134831709,    	0.01779257897,      	-0.999525719713,    	2.525594094062,     	-1.539996398819,    	1.0,                	
4,     	-0.02468883832,     	-0.018406436208,    	-0.999525719713,    	3.782231155498,     	-1.539996398819,    	1.0,                	
5,     	0.009876290485,     	-0.029168382158,    	-0.999525719713,    	5.038868216934,     	-1.539996398819,    	1.0,                	
6,     	0.061557045092,     	0.000689466122,     	-0.998103328737,    	0.01119997381,      	-1.509196470842,    	1.0,                	
7,     	0.051412328127,     	0.03386026699,      	-0.998103328737,    	0.582398638099,     	-1.509196470842,    	1.0,                	
8,     	0.024944560243,     	0.056280672333,     	-0.998103328737,    	1.153597302388,     	-1.509196470842,    	1.0,                	
9,     	-0.009442929268,    	0.060832361872,     	-0.998103328737,    	1.724795966677,     	-1.509196470842,    	1.0,                	
10,    	-0.040832355457,    	0.046070206336,     	-0.998103328737,    	2.295994630966,     	-1.509196470842,    	1.0,                	
11,    	-0.059257797296,    	0.016681085806,     	-0.998103328737,    	2.867193295255,     	-1.509196470842,    	1.0,                	
12,    	-0.058869307189,    	-0.018004161605,    	-0.998103328737,    	3.438391959544,     	-1.509196470842,    	1.0,                	
13,    	-0.039790228001,    	-0.046973214918,    	-0.998103328737,    	4.009590623833,     	-1.509196470842,    	1.0,                	
14,    	-0.008078032566,    	-0.061028604391,    	-0.998103328737,    	4.580789288122,     	-1.509196470842,    	1.0,                	
15,    	0.026198881132,     	-0.055707843178,    	-0.998103328737,    	5.151987952411,     	-1.509196470842,    	1.0,                	
16,    	0.052157835182,     	-0.032700235368,    	-0.998103328737,    	5.7231866167,       	-1.509196470842,    	1.0,                	
17,    	0.092262205146,     	0.001065673366,     	-0.995734176295,    	0.011549972991,     	-1.478396542866,    	1.0,                	
18,    	0.084831347417,     	0.036291771153,     	-0.995734176295,    	0.40424905469,      	-1.478396542866,    	1.0,                	
19,    	0.064485686042,     	0.065992775769,     	-0.995734176295,    	0.796948136389,     	-1.478396542866,    	1.0,                	
20,    	0.034322663532,     	0.0856469785,       	-0.995734176295,    	1.189647218087,     	-1.478396542866,    	1.0,                	
21,    	-0.001065673366,    	0.092262205146,     	-0.995734176295,    	1.582346299786,     	-1.478396542866,    	1.0,                	
22,    	-0.036291771153,    	0.084831347417,     	-0.995734176295,    	1.975045381485,     	-1.478396542866,    	1.0,                	
23,    	-0.065992775769,    	0.064485686042,     	-0.995734176295,    	2.367744463183,     	-1.478396542866,    	1.0,                	
24,    	-0.0856469785,      	0.034322663532,     	-0.995734176295,    	2.760443544882,     	-1.478396542866,    	1.0,                	
25,    	-0.092262205146,    	-0.001065673366,    	-0.995734176295,    	3.153142626581,     	-1.478396542866,    	1.0,                	
26,    	-0.084831347417,    	-0.036291771153,    	-0.995734176295,    	3.54584170828,      	-1.478396542866,    	1.0,                	
27,    	-0.064485686042,    	-0.065992775769,    	-0.995734176295,    	3.938540789978,     	-1.478396542866,    	1.0,                	
28,    	-0.034322663532,    	-0.0856469785,      	-0.995734176295,    	4.331239871677,     	-1.478396542866,    	1.0,                	
29,    	0.001065673366,     	-0.092262205146,    	-0.995734176295,    	4.723938953376,     	-1.478396542866,    	1.0,                	
30,    	0.036291771153,     	-0.084831347417,    	-0.995734176295,    	5.116638035075,     	-1.478396542866,    	1.0,                	
31,    	0.065992775769,     	-0.064485686042,    	-0.995734176295,    	5.509337116773,     	-1.478396542866,    	1.0,                	
32,    	0.0856469785,       	-0.034322663532,    	-0.995734176295,    	5.902036198472,     	-1.478396542866,    	1.0,                	
33,    	0.122880583228,     	0.001376316862,     	-0.992420509672,    	0.01119997381,      	-1.447596614889,    	1.0,                	
34,    	0.117515302932,     	0.035940027258,     	-0.992420509672,    	0.296799305954,     	-1.447596614889,    	1.0,                	
35,    	0.102629631683,     	0.067592090389,     	-0.992420509672,    	0.582398638099,     	-1.447596614889,    	1.0,                	
36,    	0.079429518037,     	0.093768244341,     	-0.992420509672,    	0.867997970243,     	-1.447596614889,    	1.0,                	
