number	direction_ind	# of covercap	
0	7	2	
1	71	2	
2	156	2	
3	197	2	
4	247	2	
5	261	2	
6	267	2	
7	294	2	
8	357	2	
9	367	2	
10	373	2	
11	376	2	
12	386	2	
13	389	2	
14	397	2	
15	408	2	
16	413	2	
17	538	2	
18	579	2	
19	658	2	
20	665	2	
21	668	2	
22	670	2	
23	674	2	
24	706	2	
25	715	2	
26	806	2	
27	810	2	
28	884	2	
29	888	2	
30	929	2	
31	931	2	
32	941	2	
33	946	2	
34	958	2	
35	1006	2	
36	1009	2	
37	1012	2	
38	1016	2	
39	1023	2	
40	1027	2	
41	1065	2	
42	1067	2	
43	1089	2	
44	1094	2	
45	1111	2	
46	1165	2	
47	1182	2	
48	1202	2	
49	1215	2	
50	1281	2	
51	1297	2	
52	1305	2	
53	1306	2	
54	1307	2	
55	1309	2	
56	1310	2	
57	1312	2	
58	1313	2	
59	1314	2	
60	1317	2	
61	1318	2	
62	1319	2	
63	1328	2	
64	1373	2	
65	1374	2	
66	1377	2	
67	1379	2	
68	1393	2	
69	1396	2	
70	1397	2	
71	1401	2	
72	1402	2	
73	1403	2	
74	1411	2	
75	1412	2	
76	1414	2	
77	1416	2	
78	1421	2	
79	1430	2	
80	1437	2	
81	1462	2	
82	1469	2	
83	1483	2	
84	1528	2	
85	1530	2	
86	1533	2	
87	1534	2	
88	1535	2	
89	1536	2	
90	1637	2	
91	1644	2	
92	1650	2	
93	1652	2	
94	1656	2	
95	1657	2	
96	1663	2	
97	1670	2	
98	1672	2	
99	1674	2	
100	1717	2	
101	1763	2	
102	1765	2	
103	1767	2	
104	1770	2	
105	1775	2	
106	1776	2	
107	1777	2	
108	1778	2	
109	1781	2	
110	1906	2	
111	1907	2	
112	1974	2	
113	2016	2	
114	2037	2	
115	2038	2	
116	2044	2	
117	2045	2	
118	2046	2	
119	2052	2	
120	2053	2	
121	2102	2	
122	2109	2	
123	2119	2	
124	2169	2	
125	2170	2	
126	2172	2	
127	2174	2	
128	2235	2	
129	2243	2	
130	2258	2	
131	2301	2	
132	2308	2	
133	2333	2	
134	2668	2	
135	2678	2	
136	2684	2	
137	2687	2	
138	2738	2	
139	2740	2	
140	2777	2	
141	2814	2	
142	2833	2	
143	2837	2	
144	2856	2	
145	2996	2	
146	3163	2	
147	3165	2	
148	3167	2	
149	3176	2	
150	3316	2	
151	3334	2	
152	3335	2	
153	3337	2	
154	3368	2	
155	3504	2	
156	3507	2	
157	3509	2	
158	3552	2	
159	3672	2	
160	3675	2	
161	3677	2	
162	3680	2	
163	3687	2	
164	3734	2	
165	3735	2	
166	3736	2	
167	3859	2	
168	3928	2	
169	3933	2	
170	4119	2	
171	4401	2	
172	4414	2	
173	4415	2	
174	4416	2	
175	4417	2	
176	4418	2	
177	4420	2	
178	4501	2	
179	4502	2	
180	4504	2	
181	4505	2	
182	4506	2	
183	4513	2	
184	4610	2	
185	4703	2	
186	4797	2	
187	4802	2	
188	4803	2	
189	4805	2	
190	4807	2	
191	4809	2	
192	4892	2	
193	4895	2	
194	4896	2	
195	4898	2	
196	4901	2	
197	5086	2	
198	5144	2	
199	5151	2	
200	5154	2	
201	5172	2	
202	5175	2	
203	5176	2	
204	5177	2	
205	5180	2	
206	5181	2	
207	5184	2	
208	5185	2	
209	5186	2	
210	5187	2	
211	5189	2	
212	5190	2	
213	5191	2	
214	5193	2	
215	5195	2	
216	5197	2	
217	5226	2	
218	5248	2	
219	5274	2	
220	5281	2	
221	5283	2	
222	5285	2	
223	5287	2	
224	5288	2	
225	5289	2	
226	5290	2	
227	5292	2	
228	5295	2	
229	5297	2	
230	5299	2	
231	5301	2	
232	5318	2	
233	5328	2	
234	5330	2	
235	5369	2	
236	5371	2	
237	5377	2	
238	5378	2	
239	5384	2	
240	5385	2	
241	5485	2	
242	5490	2	
243	5494	2	
244	5497	2	
245	5504	2	
246	5505	2	
247	5513	2	
248	5515	2	
249	5517	2	
250	5556	2	
251	5582	2	
252	5586	2	
253	5587	2	
254	5589	2	
255	5591	2	
256	5592	2	
257	5593	2	
258	5594	2	
259	5595	2	
260	5597	2	
261	5600	2	
262	5602	2	
263	5603	2	
264	5672	2	
265	5700	2	
266	5702	2	
267	5706	2	
268	5707	2	
269	5708	2	
270	5709	2	
271	5710	2	
272	5711	2	
273	5715	2	
274	5737	2	
275	5747	2	
276	5759	2	
277	5786	2	
278	5791	2	
279	5796	2	
280	5797	2	
281	5798	2	
282	5799	2	
283	5801	2	
284	5802	2	
285	5803	2	
286	5805	2	
287	5807	2	
288	5810	2	
289	5812	2	
290	5819	2	
291	5825	2	
292	5835	2	
293	5878	2	
294	5914	2	
295	5916	2	
296	5918	2	
297	5919	3	
298	5921	2	
299	5922	2	
300	5926	2	
301	5942	2	
302	5946	2	
303	5956	2	
304	6007	2	
305	6012	2	
306	6013	2	
307	6019	2	
308	6133	2	
309	6220	2	
310	6223	2	
311	6225	2	
312	6343	2	
313	6347	2	
314	6348	2	
315	6429	2	
316	6430	2	
317	6432	2	
318	6560	2	
319	6561	2	
320	6580	2	
321	6611	2	
322	6633	2	
323	6644	2	
324	6645	2	
325	6646	2	
326	6782	2	
327	6783	2	
328	6784	2	
329	6807	2	
330	6819	2	
331	6825	2	
332	6827	2	
333	6829	2	
334	6831	2	
335	6833	2	
336	6835	2	
337	6838	2	
338	6840	2	
