Point's Coordinates for twisted_polar_coordinates_77

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.040783154343,     	0.000665638619,     	-0.999167799345,    	0.016319961837,     	-1.529996422203,    	1.0,                	
2,     	0.01196962783,      	0.038992778338,     	-0.999167799345,    	1.272957023273,     	-1.529996422203,    	1.0,                	
3,     	-0.033385517511,    	0.02343322371,      	-0.999167799345,    	2.529594084709,     	-1.529996422203,    	1.0,                	
4,     	-0.032603012384,    	-0.02451024962,     	-0.999167799345,    	3.786231146145,     	-1.529996422203,    	1.0,                	
5,     	0.013235747722,     	-0.038581391047,    	-0.999167799345,    	5.04286820758,      	-1.529996422203,    	1.0,                	
6,     	0.081500312936,     	0.001209254179,     	-0.996672582494,    	0.014836328943,     	-1.489196517611,    	1.0,                	
7,     	0.067908654017,     	0.045079685159,     	-0.996672582494,    	0.586034993232,     	-1.489196517611,    	1.0,                	
8,     	0.032756477267,     	0.074637634618,     	-0.996672582494,    	1.157233657521,     	-1.489196517611,    	1.0,                	
9,     	-0.012795649569,    	0.080498662451,     	-0.996672582494,    	1.72843232181,      	-1.489196517611,    	1.0,                	
10,    	-0.054285248077,    	0.060801933732,     	-0.996672582494,    	2.299630986099,     	-1.489196517611,    	1.0,                	
11,    	-0.078539663881,    	0.021801020659,     	-0.996672582494,    	2.870829650388,     	-1.489196517611,    	1.0,                	
12,    	-0.077858291338,    	-0.024121562435,    	-0.996672582494,    	3.442028314677,     	-1.489196517611,    	1.0,                	
13,    	-0.052457461415,    	-0.06238571989,     	-0.996672582494,    	4.013226978966,     	-1.489196517611,    	1.0,                	
14,    	-0.01040175814,     	-0.080842852077,    	-0.996672582494,    	4.584425643255,     	-1.489196517611,    	1.0,                	
15,    	0.034956429849,     	-0.073632949938,    	-0.996672582494,    	5.155624307544,     	-1.489196517611,    	1.0,                	
16,    	0.069216198352,     	-0.043045106459,    	-0.996672582494,    	5.726822971833,     	-1.489196517611,    	1.0,                	
17,    	0.12208002669,      	0.0018679658,       	-0.992518502491,    	0.015299964222,     	-1.448396613019,    	1.0,                	
18,    	0.112072398424,     	0.048443779007,     	-0.992518502491,    	0.407999045921,     	-1.448396613019,    	1.0,                	
19,    	0.085002763436,     	0.087644466004,     	-0.992518502491,    	0.800698127619,     	-1.448396613019,    	1.0,                	
20,    	0.044992228267,     	0.113502077551,     	-0.992518502491,    	1.193397209318,     	-1.448396613019,    	1.0,                	
21,    	-0.0018679658,      	0.12208002669,      	-0.992518502491,    	1.586096291017,     	-1.448396613019,    	1.0,                	
22,    	-0.048443779007,    	0.112072398424,     	-0.992518502491,    	1.978795372716,     	-1.448396613019,    	1.0,                	
23,    	-0.087644466004,    	0.085002763436,     	-0.992518502491,    	2.371494454414,     	-1.448396613019,    	1.0,                	
24,    	-0.113502077551,    	0.044992228267,     	-0.992518502491,    	2.764193536113,     	-1.448396613019,    	1.0,                	
25,    	-0.12208002669,     	-0.0018679658,      	-0.992518502491,    	3.156892617812,     	-1.448396613019,    	1.0,                	
26,    	-0.112072398424,    	-0.048443779007,    	-0.992518502491,    	3.549591699511,     	-1.448396613019,    	1.0,                	
27,    	-0.085002763436,    	-0.087644466004,    	-0.992518502491,    	3.942290781209,     	-1.448396613019,    	1.0,                	
28,    	-0.044992228267,    	-0.113502077551,    	-0.992518502491,    	4.334989862908,     	-1.448396613019,    	1.0,                	
29,    	0.0018679658,       	-0.12208002669,     	-0.992518502491,    	4.727688944607,     	-1.448396613019,    	1.0,                	
30,    	0.048443779007,     	-0.112072398424,    	-0.992518502491,    	5.120388026305,     	-1.448396613019,    	1.0,                	
31,    	0.087644466004,     	-0.085002763436,    	-0.992518502491,    	5.513087108004,     	-1.448396613019,    	1.0,                	
32,    	0.113502077551,     	-0.044992228267,    	-0.992518502491,    	5.905786189703,     	-1.448396613019,    	1.0,                	
33,    	0.162458254736,     	0.00241046097,      	-0.986712473391,    	0.014836328943,     	-1.407596708427,    	1.0,                	
34,    	0.155198448593,     	0.048082599851,     	-0.986712473391,    	0.300435661087,     	-1.407596708427,    	1.0,                	
35,    	0.135365387145,     	0.08985937245,      	-0.986712473391,    	0.586034993232,     	-1.407596708427,    	1.0,                	
36,    	0.10456582708,      	0.124356273107,     	-0.986712473391,    	0.871634325376,     	-1.407596708427,    	1.0,                	
37,    	0.065294965582,     	0.148778568093,     	-0.986712473391,    	1.157233657521,     	-1.407596708427,    	1.0,                	
38,    	0.020734294296,     	0.161147708312,     	-0.986712473391,    	1.442832989665,     	-1.407596708427,    	1.0,                	
39,    	-0.025506146202,    	0.160461619585,     	-0.986712473391,    	1.72843232181,      	-1.407596708427,    	1.0,                	
40,    	-0.069680230426,    	0.146775884742,     	-0.986712473391,    	2.014031653954,     	-1.407596708427,    	1.0,                	
41,    	-0.108209236784,    	0.121199240627,     	-0.986712473391,    	2.299630986099,     	-1.407596708427,    	1.0,                	
42,    	-0.137971774324,    	0.085803754836,     	-0.986712473391,    	2.585230318243,     	-1.407596708427,    	1.0,                	
43,    	-0.156556659257,    	0.043456959123,     	-0.986712473391,    	2.870829650388,     	-1.407596708427,    	1.0,                	
44,    	-0.162458254736,    	-0.00241046097,     	-0.986712473391,    	3.156428982532,     	-1.407596708427,    	1.0,                	
45,    	-0.155198448593,    	-0.048082599851,    	-0.986712473391,    	3.442028314677,     	-1.407596708427,    	1.0,                	
46,    	-0.135365387145,    	-0.08985937245,     	-0.986712473391,    	3.727627646821,     	-1.407596708427,    	1.0,                	
47,    	-0.10456582708,     	-0.124356273107,    	-0.986712473391,    	4.013226978966,     	-1.407596708427,    	1.0,                	
