This run aims to check if discrepancy is less than 0.0089
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.018171366996,     	0.0,                	0.99983488708,      	0.0,                	1.552623959624,     	1.0,                	0.002178156104,     	0.005509345469,     	0.005509345469,     	Normal,             	
1,     	0.017336182513,     	0.005445672996,     	0.99983488708,      	0.304361704488,     	1.552623959624,     	1.0,                	0.00215661912,      	0.005579762604,     	0.005579762604,     	Normal,             	
2,     	0.014866544418,     	0.010449135637,     	0.99983488708,      	0.612644480594,     	1.552623959624,     	1.0,                	0.002146432614,     	0.005633523521,     	0.005633523521,     	Normal,             	
3,     	0.010951799856,     	0.014500229598,     	0.99983488708,      	0.923921655478,     	1.552623959624,     	1.0,                	0.002153867345,     	0.005629295435,     	0.005629295435,     	Normal,             	
4,     	0.005988478807,     	0.017156243763,     	0.99983488708,      	1.23496330715,      	1.552623959624,     	1.0,                	0.002159472422,     	0.005607470045,     	0.005607470045,     	Normal,             	
5,     	0.000472530741,     	0.018165222079,     	0.99983488708,      	1.54478925686,      	1.552623959624,     	1.0,                	0.002158439818,     	0.005589575725,     	0.005589575725,     	Normal,             	
6,     	-0.00507102639,     	0.017449448984,     	0.99983488708,      	1.853618556262,     	1.552623959624,     	1.0,                	0.002151449548,     	0.005566800175,     	0.005566800175,     	Normal,             	
7,     	-0.010115624488,    	0.01509545361,      	0.99983488708,      	2.161179449862,     	1.552623959624,     	1.0,                	0.002137898872,     	0.005560212631,     	0.005560212631,     	Normal,             	
8,     	-0.014206711911,    	0.011329956538,     	0.99983488708,      	2.468373496184,     	1.552623959624,     	1.0,                	0.002128235745,     	0.005590122426,     	0.005590122426,     	Normal,             	
9,     	-0.016978457232,    	0.006475381726,     	0.99983488708,      	2.777233243713,     	1.552623959624,     	1.0,                	0.002134073364,     	0.005641353061,     	0.005641353061,     	Normal,             	
10,    	-0.018146190839,    	0.000956209453,     	0.99983488708,      	3.088946570173,     	1.552623959624,     	1.0,                	0.002125293407,     	0.005663060751,     	0.005663060751,     	Normal,             	
11,    	-0.017559334294,    	-0.004676361582,    	0.99983488708,      	3.401869221421,     	1.552623959624,     	1.0,                	0.002141201104,     	0.005632668729,     	0.005632668729,     	Normal,             	
12,    	0.033703915963,     	0.0,                	0.999431861634,     	0.0,                	1.537086026552,     	1.0,                	0.001092976519,     	0.012109177138,     	0.012109177138,     	Normal,             	
13,    	0.031528617236,     	0.011912188985,     	0.999431861634,     	0.361242003494,     	1.537086026552,     	1.0,                	0.001023424076,     	0.012294165945,     	0.012294165945,     	Normal,             	
14,    	0.025158743166,     	0.022427474078,     	0.999431861634,     	0.728064844431,     	1.537086026552,     	1.0,                	0.00103302797,      	0.012200072121,     	0.012200072121,     	Normal,             	
15,    	0.015526315685,     	0.029914669854,     	0.999431861634,     	1.092048656358,     	1.537086026552,     	1.0,                	0.001038315278,     	0.01214575356,      	0.01214575356,      	Normal,             	
16,    	0.00391436435,      	0.033475837599,     	0.999431861634,     	1.454393889211,     	1.537086026552,     	1.0,                	0.001017780363,     	0.012156855407,     	0.012156855407,     	Normal,             	
17,    	-0.008216867977,    	0.032686955072,     	0.999431861634,     	1.817074001458,     	1.537086026552,     	1.0,                	0.001086282652,     	0.012103747522,     	0.012109177138,     	cover cap,          	
18,    	-0.019239297659,    	0.027673152637,     	0.999431861634,     	2.178316004952,     	1.537086026552,     	1.0,                	0.00102455321,      	0.012297570191,     	0.012297570191,     	Normal,             	
19,    	-0.027886298236,    	0.018929033835,     	0.999431861634,     	2.545241573876,     	1.537086026552,     	1.0,                	0.00101331403,      	0.012195075145,     	0.012195075145,     	Normal,             	
20,    	-0.03279691856,     	0.007766343039,     	0.999431861634,     	2.90907463623,      	1.537086026552,     	1.0,                	0.001035486609,     	0.012144415877,     	0.012144415877,     	Normal,             	
21,    	-0.0334204492,      	-0.004362055312,    	0.999431861634,     	3.271379519528,     	1.537086026552,     	1.0,                	0.001046334151,     	0.012295161461,     	0.012295161461,     	Normal,             	
22,    	0.052855391454,     	0.0,                	0.998602176842,     	0.0,                	1.517916294066,     	1.0,                	0.001251183021,     	0.01074010094,      	0.01074010094,      	Normal,             	
23,    	0.051764208842,     	0.010684525666,     	0.998602176842,     	0.203549045129,     	1.517916294066,     	1.0,                	0.001224567766,     	0.010972552,        	0.010972552,        	Normal,             	
24,    	0.048442713785,     	0.02114227724,      	0.998602176842,     	0.411519336816,     	1.517916294066,     	1.0,                	0.001240180095,     	0.010902189424,     	0.010902189424,     	Normal,             	
