Point's Coordinates for twisted_polar_coordinates_104

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.030200823006,     	0.000364935775,     	-0.99954378449,     	0.012083048668,     	-1.540588705126,    	1.0,                	
2,     	0.008985493006,     	0.028835460873,     	-0.99954378449,     	1.268720110104,     	-1.540588705126,    	1.0,                	
3,     	-0.024647482922,    	0.017456359126,     	-0.99954378449,     	2.525357171539,     	-1.540588705126,    	1.0,                	
4,     	-0.024218475189,    	-0.018046837613,    	-0.99954378449,     	3.781994232975,     	-1.540588705126,    	1.0,                	
5,     	0.009679642099,     	-0.028609918161,    	-0.99954378449,     	5.038631294411,     	-1.540588705126,    	1.0,                	
6,     	0.060374854788,     	0.000663219683,     	-0.998175554223,    	0.010984589698,     	-1.510381083457,    	1.0,                	
7,     	0.050431996253,     	0.033199046748,     	-0.998175554223,    	0.582183253987,     	-1.510381083457,    	1.0,                	
8,     	0.024477335243,     	0.055194411043,     	-0.998175554223,    	1.153381918276,     	-1.510381083457,    	1.0,                	
9,     	-0.009248706758,    	0.059665939817,     	-0.998175554223,    	1.724580582565,     	-1.510381083457,    	1.0,                	
10,    	-0.040038349711,    	0.045193954279,     	-0.998175554223,    	2.295779246854,     	-1.510381083457,    	1.0,                	
11,    	-0.058116099529,    	0.016373207582,     	-0.998175554223,    	2.866977911143,     	-1.510381083457,    	1.0,                	
12,    	-0.057742398375,    	-0.017645916834,    	-0.998175554223,    	3.438176575432,     	-1.510381083457,    	1.0,                	
13,    	-0.039035893725,    	-0.046062587336,    	-0.998175554223,    	4.009375239721,     	-1.510381083457,    	1.0,                	
14,    	-0.007935768632,    	-0.059854711821,    	-0.998175554223,    	4.58057390401,      	-1.510381083457,    	1.0,                	
15,    	0.02568390693,      	-0.054643388216,    	-0.998175554223,    	5.151772568299,     	-1.510381083457,    	1.0,                	
16,    	0.051149123516,     	-0.032083174945,    	-0.998175554223,    	5.722971232588,     	-1.510381083457,    	1.0,                	
17,    	0.090493069467,     	0.001025136501,     	-0.995896557617,    	0.011327858126,     	-1.480173461787,    	1.0,                	
18,    	0.08321239196,      	0.035577301061,     	-0.995896557617,    	0.404026939825,     	-1.480173461787,    	1.0,                	
19,    	0.063263382099,     	0.064713144042,     	-0.995896557617,    	0.796726021523,     	-1.480173461787,    	1.0,                	
20,    	0.033683095797,     	0.08399699747,      	-0.995896557617,    	1.189425103222,     	-1.480173461787,    	1.0,                	
21,    	-0.001025136501,    	0.090493069467,     	-0.995896557617,    	1.582124184921,     	-1.480173461787,    	1.0,                	
22,    	-0.035577301061,    	0.08321239196,      	-0.995896557617,    	1.97482326662,      	-1.480173461787,    	1.0,                	
23,    	-0.064713144042,    	0.063263382099,     	-0.995896557617,    	2.367522348318,     	-1.480173461787,    	1.0,                	
24,    	-0.08399699747,     	0.033683095797,     	-0.995896557617,    	2.760221430017,     	-1.480173461787,    	1.0,                	
25,    	-0.090493069467,    	-0.001025136501,    	-0.995896557617,    	3.152920511716,     	-1.480173461787,    	1.0,                	
26,    	-0.08321239196,     	-0.035577301061,    	-0.995896557617,    	3.545619593414,     	-1.480173461787,    	1.0,                	
27,    	-0.063263382099,    	-0.064713144042,    	-0.995896557617,    	3.938318675113,     	-1.480173461787,    	1.0,                	
28,    	-0.033683095797,    	-0.08399699747,     	-0.995896557617,    	4.331017756812,     	-1.480173461787,    	1.0,                	
29,    	0.001025136501,     	-0.090493069467,    	-0.995896557617,    	4.723716838511,     	-1.480173461787,    	1.0,                	
30,    	0.035577301061,     	-0.08321239196,     	-0.995896557617,    	5.116415920209,     	-1.480173461787,    	1.0,                	
31,    	0.064713144042,     	-0.063263382099,    	-0.995896557617,    	5.509115001908,     	-1.480173461787,    	1.0,                	
32,    	0.08399699747,      	-0.033683095797,    	-0.995896557617,    	5.901814083607,     	-1.480173461787,    	1.0,                	
33,    	0.120529408278,     	0.001324019349,     	-0.992708874098,    	0.010984589698,     	-1.449965840118,    	1.0,                	
34,    	0.115274101,        	0.035227445631,     	-0.992708874098,    	0.296583921842,     	-1.449965840118,    	1.0,                	
35,    	0.10067997162,      	0.066276953774,     	-0.992708874098,    	0.582183253987,     	-1.449965840118,    	1.0,                	
36,    	0.077929349707,     	0.091957097286,     	-0.992708874098,    	0.867782586131,     	-1.449965840118,    	1.0,                	
37,    	0.048865355344,     	0.110187423666,     	-0.992708874098,    	1.153381918276,     	-1.449965840118,    	1.0,                	
38,    	0.015842580505,     	0.11949102029,      	-0.992708874098,    	1.43898125042,      	-1.449965840118,    	1.0,                	
39,    	-0.018463665988,    	0.119114165091,     	-0.992708874098,    	1.724580582565,     	-1.449965840118,    	1.0,                	
40,    	-0.051274096069,    	0.109087388635,     	-0.992708874098,    	2.01017991471,      	-1.449965840118,    	1.0,                	
41,    	-0.079930603826,    	0.09022300072,      	-0.992708874098,    	2.295779246854,     	-1.449965840118,    	1.0,                	
42,    	-0.102111609427,    	0.064049281863,     	-0.992708874098,    	2.581378578999,     	-1.449965840118,    	1.0,                	
43,    	-0.116020139713,    	0.032686671106,     	-0.992708874098,    	2.866977911143,     	-1.449965840118,    	1.0,                	
44,    	-0.120529408278,    	-0.001324019349,    	-0.992708874098,    	3.152577243288,     	-1.449965840118,    	1.0,                	
45,    	-0.115274101,       	-0.035227445631,    	-0.992708874098,    	3.438176575432,     	-1.449965840118,    	1.0,                	
46,    	-0.10067997162,     	-0.066276953774,    	-0.992708874098,    	3.723775907577,     	-1.449965840118,    	1.0,                	
47,    	-0.077929349707,    	-0.091957097286,    	-0.992708874098,    	4.009375239721,     	-1.449965840118,    	1.0,                	
48,    	-0.048865355344,    	-0.110187423666,    	-0.992708874098,    	4.294974571866,     	-1.449965840118,    	1.0,                	
49,    	-0.015842580505,    	-0.11949102029,     	-0.992708874098,    	4.58057390401,      	-1.449965840118,    	1.0,                	
50,    	0.018463665988,     	-0.119114165091,    	-0.992708874098,    	4.866173236155,     	-1.449965840118,    	1.0,                	
51,    	0.051274096069,     	-0.109087388635,    	-0.992708874098,    	5.151772568299,     	-1.449965840118,    	1.0,                	
52,    	0.079930603826,     	-0.09022300072,     	-0.992708874098,    	5.437371900444,     	-1.449965840118,    	1.0,                	
53,    	0.102111609427,     	-0.064049281863,    	-0.992708874098,    	5.722971232588,     	-1.449965840118,    	1.0,                	
54,    	0.116020139713,     	-0.032686671106,    	-0.992708874098,    	6.008570564733,     	-1.449965840118,    	1.0,                	
55,    	0.150455086437,     	0.001683362952,     	-0.988615412208,    	0.011188008026,     	-1.419758218449,    	1.0,                	
56,    	0.146011339898,     	0.036335318452,     	-0.988615412208,    	0.243898574958,     	-1.419758218449,    	1.0,                	
57,    	0.133696084231,     	0.069028427529,     	-0.988615412208,    	0.476609141891,     	-1.419758218449,    	1.0,                	
58,    	0.114173238057,     	0.098000196211,     	-0.988615412208,    	0.709319708823,     	-1.419758218449,    	1.0,                	
59,    	0.088495283066,     	0.121688748949,     	-0.988615412208,    	0.942030275756,     	-1.419758218449,    	1.0,                	
60,    	0.05804652446,      	0.138817029733,     	-0.988615412208,    	1.174740842688,     	-1.419758218449,    	1.0,                	
61,    	0.024468462695,     	0.148461648513,     	-0.988615412208,    	1.407451409621,     	-1.419758218449,    	1.0,                	
62,    	-0.010428700227,    	0.150102661393,     	-0.988615412208,    	1.640161976554,     	-1.419758218449,    	1.0,                	
63,    	-0.044763649221,    	0.143651600945,     	-0.988615412208,    	1.872872543486,     	-1.419758218449,    	1.0,                	
64,    	-0.076685378299,    	0.129456245508,     	-0.988615412208,    	2.105583110419,     	-1.419758218449,    	1.0,                	
65,    	-0.104472978783,    	0.108281870366,     	-0.988615412208,    	2.338293677351,     	-1.419758218449,    	1.0,                	
66,    	-0.126628413939,    	0.081269991566,     	-0.988615412208,    	2.571004244284,     	-1.419758218449,    	1.0,                	
67,    	-0.141957278523,    	0.049876826484,     	-0.988615412208,    	2.803714811217,     	-1.419758218449,    	1.0,                	
68,    	-0.149633189478,    	0.015794788776,     	-0.988615412208,    	3.036425378149,     	-1.419758218449,    	1.0,                	
69,    	-0.149242336456,    	-0.019138750083,    	-0.988615412208,    	3.269135945082,     	-1.419758218449,    	1.0,                	
70,    	-0.140805790447,    	-0.053040513971,    	-0.988615412208,    	3.501846512014,     	-1.419758218449,    	1.0,                	
71,    	-0.124778367828,    	-0.084082850022,    	-0.988615412208,    	3.734557078947,     	-1.419758218449,    	1.0,                	
72,    	-0.102024111102,    	-0.110592257864,    	-0.988615412208,    	3.967267645879,     	-1.419758218449,    	1.0,                	
