This run aims to check if discrepancy is less than 0.0091
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.018310956391,     	0.0,                	0.999832340383,     	0.0,                	1.552484346999,     	1.0,                	0.002243146606,     	0.005575012972,     	0.005575012972,     	Normal,             	
1,     	0.017462263156,     	0.005510035338,     	0.999832340383,     	0.305651629934,     	1.552484346999,     	1.0,                	0.002203375999,     	0.005703016428,     	0.005703016428,     	Normal,             	
2,     	0.01492012839,      	0.010615125661,     	0.999832340383,     	0.618378177741,     	1.552484346999,     	1.0,                	0.002205073235,     	0.005714197194,     	0.005714197194,     	Normal,             	
3,     	0.010921606469,     	0.01469726628,      	0.999832340383,     	0.931722887191,     	1.552484346999,     	1.0,                	0.002220925647,     	0.005704485181,     	0.005704485181,     	Normal,             	
4,     	0.005868807298,     	0.017344976935,     	0.999832340383,     	1.244530637621,     	1.552484346999,     	1.0,                	0.002241532392,     	0.005694388034,     	0.005694388034,     	Normal,             	
5,     	0.000256641019,     	0.0183091578,       	0.999832340383,     	1.556780159847,     	1.552484346999,     	1.0,                	0.002242698256,     	0.005675986801,     	0.005675986801,     	Normal,             	
6,     	-0.005362537471,    	0.017508121425,     	0.999832340383,     	1.868012419364,     	1.552484346999,     	1.0,                	0.002215445647,     	0.005651769607,     	0.005651769607,     	Normal,             	
7,     	-0.010446328043,    	0.015038794977,     	0.999832340383,     	2.177906020042,     	1.552484346999,     	1.0,                	0.002209235896,     	0.005609816512,     	0.005609816512,     	Normal,             	
8,     	-0.014509056255,    	0.011170425711,     	0.999832340383,     	2.485480901675,     	1.552484346999,     	1.0,                	0.00224821465,      	0.005676140307,     	0.005676140307,     	Normal,             	
9,     	-0.017232790248,    	0.006190481744,     	0.999832340383,     	2.796721647001,     	1.552484346999,     	1.0,                	0.002221110046,     	0.005706021608,     	0.005706021608,     	Normal,             	
10,    	-0.018301594683,    	0.000585453674,     	0.999832340383,     	3.109614342084,     	1.552484346999,     	1.0,                	0.002201427467,     	0.005736792403,     	0.005736792403,     	Normal,             	
11,    	-0.017584547545,    	-0.005106350125,    	0.999832340383,     	3.424208386448,     	1.552484346999,     	1.0,                	0.002195744668,     	0.005736847881,     	0.005736847881,     	Normal,             	
12,    	0.033972640902,     	0.0,                	0.999422763234,     	0.0,                	1.53681714763,      	1.0,                	0.00113074135,      	0.012276107336,     	0.012276107336,     	Normal,             	
13,    	0.031754638308,     	0.012074074533,     	0.999422763234,     	0.363348204639,     	1.53681714763,      	1.0,                	0.001075062136,     	0.012660217957,     	0.012660217957,     	Normal,             	
14,    	0.025128960727,     	0.022862101012,     	0.999422763234,     	0.738198206036,     	1.53681714763,      	1.0,                	0.001116370827,     	0.012410530491,     	0.012410530491,     	Normal,             	
15,    	0.015240973731,     	0.030362033028,     	0.999422763234,     	1.105570171465,     	1.53681714763,      	1.0,                	0.001078903182,     	0.012641305769,     	0.012641305769,     	Normal,             	
16,    	0.003085308412,     	0.033832250914,     	0.999422763234,     	1.479853576384,     	1.53681714763,      	1.0,                	0.001076794462,     	0.012641230548,     	0.012641230548,     	Normal,             	
17,    	-0.009497476119,    	0.032618066731,     	0.999422763234,     	1.854134727805,     	1.53681714763,      	1.0,                	0.001152035067,     	0.012434875256,     	0.012434875256,     	Normal,             	
18,    	-0.020598683798,    	0.027015450314,     	0.999422763234,     	2.222235578597,     	1.53681714763,      	1.0,                	0.001070319356,     	0.012645034783,     	0.012645034783,     	Normal,             	
19,    	-0.029051602427,    	0.017610926333,     	0.999422763234,     	2.596630699889,     	1.53681714763,      	1.0,                	0.001089919598,     	0.012630105322,     	0.012630105322,     	Normal,             	
20,    	-0.033477071582,    	0.005781523,        	0.999422763234,     	2.970578561266,     	1.53681714763,      	1.0,                	0.001128829585,     	0.012344254795,     	0.012344254795,     	Normal,             	
21,    	-0.033332895644,    	-0.006561889808,    	0.999422763234,     	3.335966473623,     	1.53681714763,      	1.0,                	0.001067493786,     	0.012649908697,     	0.012649908697,     	Normal,             	
22,    	0.053466456974,     	0.0,                	0.998569646033,     	0.0,                	1.51730436324,      	1.0,                	0.001356692927,     	0.010734721453,     	0.010734721453,     	Normal,             	
23,    	0.052388825772,     	0.010680494168,     	0.998569646033,     	0.201113640726,     	1.51730436324,      	1.0,                	0.001270223539,     	0.011291701708,     	0.011291701708,     	Normal,             	
24,    	0.048977471512,     	0.021444563546,     	0.998569646033,     	0.412700364724,     	1.51730436324,      	1.0,                	0.001278070701,     	0.011215065505,     	0.011215065505,     	Normal,             	
25,    	0.043426616147,     	0.031189598128,     	0.998569646033,     	0.622845733901,     	1.51730436324,      	1.0,                	0.00129605129,      	0.011198113808,     	0.011198113808,     	Normal,             	
26,    	0.035977652828,     	0.039550859895,     	0.998569646033,     	0.832672294568,     	1.51730436324,      	1.0,                	0.001304090087,     	0.0112072266,       	0.0112072266,       	Normal,             	
27,    	0.0269425834,       	0.04618180617,      	0.998569646033,     	1.042670237747,     	1.51730436324,      	1.0,                	0.001305013599,     	0.01115949773,      	0.01115949773,      	Normal,             	
28,    	0.016769306442,     	0.050768616121,     	0.998569646033,     	1.251770570466,     	1.51730436324,      	1.0,                	0.00129323741,      	0.011172889523,     	0.011172889523,     	Normal,             	
29,    	0.005852109225,     	0.053145224047,     	0.998569646033,     	1.461122750958,     	1.51730436324,      	1.0,                	0.001265542245,     	0.011205680381,     	0.011205680381,     	Normal,             	
30,    	-0.00535344796,     	0.053197768904,     	0.998569646033,     	1.671091614583,     	1.51730436324,      	1.0,                	0.001285586951,     	0.011231423993,     	0.011231423993,     	Normal,             	
31,    	-0.016348502477,    	0.050905682278,     	0.998569646033,     	1.881544640955,     	1.51730436324,      	1.0,                	0.001286329555,     	0.011107322188,     	0.011107322188,     	Normal,             	
32,    	-0.026513854454,    	0.046429274638,     	0.998569646033,     	2.089663785469,     	1.51730436324,      	1.0,                	0.001320171237,     	0.011275292604,     	0.011275292604,     	Normal,             	
