Point's Coordinates for twisted_polar_coordinates_34

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.092205345723,     	0.003409454228,     	-0.995734176295,    	0.036959913572,     	-1.478396542866,    	1.0,                	
2,     	0.02525043514,      	0.088746074185,     	-0.995734176295,    	1.293596975008,     	-1.478396542866,    	1.0,                	
3,     	-0.076599718576,    	0.051438635986,     	-0.995734176295,    	2.550234036443,     	-1.478396542866,    	1.0,                	
4,     	-0.072591664748,    	-0.056955248811,    	-0.995734176295,    	3.806871097879,     	-1.478396542866,    	1.0,                	
5,     	0.031735602462,     	-0.086638915589,    	-0.995734176295,    	5.063508159315,     	-1.478396542866,    	1.0,                	
6,     	0.183645805132,     	0.006172807738,     	-0.982973099684,    	0.033599921429,     	-1.385996758937,    	1.0,                	
7,     	0.151155410535,     	0.104479314526,     	-0.982973099684,    	0.604798585718,     	-1.385996758937,    	1.0,                	
8,     	0.070674241107,     	0.169614377167,     	-0.982973099684,    	1.175997250007,     	-1.385996758937,    	1.0,                	
9,     	-0.032245500513,    	0.180898073496,     	-0.982973099684,    	1.747195914296,     	-1.385996758937,    	1.0,                	
10,    	-0.124927523555,    	0.134747909654,     	-0.982973099684,    	2.318394578585,     	-1.385996758937,    	1.0,                	
11,    	-0.177945940565,    	0.045816236581,     	-0.982973099684,    	2.889593242874,     	-1.385996758937,    	1.0,                	
12,    	-0.174467778751,    	-0.057661767885,    	-0.982973099684,    	3.460791907163,     	-1.385996758937,    	1.0,                	
13,    	-0.115597329914,    	-0.142832568466,    	-0.982973099684,    	4.031990571452,     	-1.385996758937,    	1.0,                	
14,    	-0.020025545601,    	-0.182655037766,    	-0.982973099684,    	4.603189235741,     	-1.385996758937,    	1.0,                	
15,    	0.081904207946,     	-0.164485823154,    	-0.982973099684,    	5.17438790003,      	-1.385996758937,    	1.0,                	
16,    	0.157829954178,     	-0.094093521891,    	-0.982973099684,    	5.745586564319,     	-1.385996758937,    	1.0,                	
17,    	0.273498724305,     	0.009480503091,     	-0.961825643173,    	0.034649918973,     	-1.293596975008,    	1.0,                	
