number	direction_ind	# of covercap	
0	15	4	
1	47	2	
2	60	2	
3	71	2	
4	73	2	
5	89	2	
6	93	2	
7	100	2	
8	108	2	
9	120	2	
10	130	2	
11	157	2	
12	159	2	
13	160	2	
14	161	2	
15	166	2	
16	168	2	
17	214	2	
18	217	2	
19	248	2	
20	253	2	
21	255	2	
22	357	2	
23	421	2	
24	517	2	
25	537	2	
26	544	2	
27	574	2	
28	576	2	
29	597	2	
30	599	2	
31	640	2	
32	715	2	
33	731	2	
34	748	2	
35	762	2	
36	788	2	
37	797	2	
38	805	2	
39	814	2	
40	816	2	
41	817	2	
42	842	2	
43	848	2	
44	864	2	
45	868	2	
46	874	2	
47	877	2	
48	881	2	
49	883	2	
50	886	2	
51	892	2	
52	917	2	
53	921	2	
54	925	2	
55	934	2	
56	954	2	
57	957	2	
58	960	2	
59	969	2	
60	982	2	
61	992	2	
62	1010	2	
63	1013	2	
64	1081	2	
65	1098	2	
66	1099	2	
67	1105	2	
68	1110	2	
69	1113	2	
70	1121	2	
71	1123	2	
72	1124	2	
73	1168	2	
74	1173	2	
75	1179	2	
76	1204	2	
77	1310	2	
78	1315	2	
79	1317	2	
80	1333	2	
81	1334	2	
82	1339	2	
83	1414	2	
84	1416	2	
85	1421	2	
86	1428	2	
87	1438	2	
88	1542	2	
89	1544	2	
90	1606	2	
91	1629	2	
92	1631	2	
93	1645	2	
94	1661	2	
95	1662	2	
96	1663	2	
97	1664	2	
98	1666	2	
99	1667	2	
100	1669	2	
101	1689	2	
102	1691	2	
103	1693	2	
104	1694	2	
105	1705	2	
106	1721	2	
107	1725	2	
108	1747	2	
109	1752	2	
110	1770	2	
111	1776	2	
112	1781	2	
113	1783	2	
114	1784	2	
115	1786	2	
116	1788	2	
117	1790	2	
118	1791	2	
119	1810	2	
120	1856	2	
121	1911	2	
122	1913	2	
123	1914	2	
124	1915	2	
125	1917	2	
126	1919	2	
127	1979	2	
128	2040	2	
129	2046	2	
130	2052	2	
131	2122	2	
132	2176	2	
133	2222	2	
134	2312	2	
135	2378	2	
136	2383	2	
137	2412	2	
138	2453	2	
139	2458	2	
140	2632	2	
141	2669	2	
142	2670	2	
143	2684	2	
144	2706	2	
145	2742	2	
146	2762	2	
147	2769	2	
148	2783	2	
149	2815	2	
150	2824	2	
151	2828	2	
152	2832	2	
153	2839	2	
154	2840	2	
155	2841	2	
156	2842	2	
157	2846	2	
158	2849	2	
159	2857	2	
160	2861	2	
161	2895	2	
162	2896	2	
163	3003	2	
164	3012	2	
165	3142	2	
166	3144	2	
167	3145	2	
168	3146	2	
169	3148	2	
170	3149	2	
171	3150	2	
172	3151	2	
173	3152	2	
174	3153	2	
175	3180	2	
176	3182	2	
177	3183	2	
178	3184	2	
179	3186	2	
180	3192	2	
181	3200	2	
182	3314	2	
183	3317	2	
184	3362	2	
185	3550	2	
186	3643	2	
187	3650	2	
188	3670	2	
189	3672	2	
190	3673	2	
191	3674	2	
192	3675	2	
193	3677	2	
194	3731	2	
195	3734	2	
196	3735	2	
197	3736	2	
198	3737	2	
199	3738	2	
200	3739	2	
201	3741	2	
202	3750	2	
203	3752	2	
204	3763	2	
205	3793	2	
206	3832	2	
207	3844	2	
208	3846	2	
209	3847	2	
210	3848	2	
211	3850	2	
212	3853	2	
213	3915	2	
214	3916	2	
215	3917	2	
216	3918	2	
217	3919	2	
218	3920	2	
219	3921	2	
220	3924	2	
221	4010	2	
222	4019	2	
223	4021	2	
224	4022	2	
225	4023	2	
226	4024	2	
227	4026	2	
228	4033	2	
229	4043	2	
230	4094	2	
231	4097	2	
232	4099	2	
233	4101	2	
234	4102	2	
235	4103	2	
236	4105	2	
237	4148	2	
238	4201	2	
239	4202	2	
240	4203	2	
241	4204	2	
242	4285	2	
243	4287	2	
244	4289	2	
245	4290	2	
246	4291	2	
247	4385	2	
248	4387	2	
249	4477	2	
250	4478	2	
251	4479	2	
252	4481	2	
253	4482	2	
254	4483	2	
255	4571	2	
256	4576	2	
257	4577	2	
258	4578	2	
259	4580	2	
260	4582	2	
261	4677	2	
262	4679	2	
263	4681	2	
264	4687	2	
265	4767	2	
266	4776	2	
267	4777	2	
268	4779	2	
269	4781	2	
270	4884	2	
271	4887	2	
272	4888	2	
273	4889	2	
274	4890	2	
275	4896	2	
276	4897	2	
277	4924	2	
278	4938	2	
279	4940	2	
280	4945	2	
281	4981	2	
282	4983	2	
283	4984	2	
284	4985	2	
285	4987	2	
286	4988	2	
287	4992	2	
288	5038	2	
289	5092	2	
290	5093	2	
291	5095	2	
292	5096	2	
293	5097	2	
294	5098	2	
295	5099	2	
296	5104	2	
297	5149	2	
298	5152	2	
299	5155	2	
300	5165	2	
301	5182	2	
302	5187	2	
303	5188	2	
304	5190	2	
305	5191	2	
306	5192	2	
307	5195	2	
308	5196	2	
309	5296	2	
310	5300	2	
311	5301	2	
312	5303	2	
313	5304	2	
314	5305	2	
315	5307	2	
316	5324	2	
317	5390	2	
318	5391	2	
319	5394	2	
320	5397	2	
321	5501	2	
322	5504	2	
323	5507	2	
324	5582	2	
325	5595	2	
326	5718	2	
327	5793	2	
328	5798	2	
329	5799	2	
330	5800	2	
331	5801	2	
332	5802	2	
333	5803	2	
334	5849	2	
335	5892	2	
336	5910	2	
337	5917	2	
338	5922	2	
339	5924	2	
340	5926	2	
341	5927	2	
342	5928	2	
343	5929	2	
344	5935	2	
345	5936	2	
346	5963	2	
347	5971	2	
348	5974	2	
349	5990	2	
350	6002	2	
351	6003	2	
352	6008	2	
353	6009	2	
354	6010	2	
355	6011	2	
356	6014	2	
357	6032	2	
358	6063	2	
359	6067	2	
360	6089	2	
361	6128	2	
362	6141	2	
363	6142	2	
364	6143	2	
365	6144	2	
366	6148	2	
367	6150	2	
368	6152	2	
369	6159	2	
370	6185	2	
371	6189	2	
372	6212	2	
373	6213	2	
374	6221	2	
375	6222	2	
376	6223	2	
377	6225	2	
378	6226	2	
379	6228	2	
380	6229	2	
381	6242	2	
382	6244	2	
383	6247	2	
384	6255	2	
385	6272	2	
386	6275	2	
387	6280	2	
388	6284	2	
389	6299	2	
390	6312	2	
391	6316	2	
392	6345	2	
393	6358	2	
394	6360	2	
395	6361	2	
396	6362	2	
397	6363	2	
398	6364	2	
399	6366	2	
400	6374	2	
401	6375	2	
402	6380	2	
403	6395	2	
404	6447	2	
405	6516	2	
406	6519	2	
407	6586	2	
408	6590	2	
409	6598	2	
410	6642	2	
411	6652	2	
412	6663	2	
413	6670	2	
414	6671	2	
415	6674	2	
416	6680	2	
417	6684	2	
418	6686	2	
419	6688	2	
420	6689	2	
421	6698	2	
422	6722	2	
423	6758	2	
424	6765	2	
425	6792	2	
426	6802	2	
427	6810	2	
428	6811	2	
429	6814	2	
430	6817	2	
431	6820	2	
432	6821	2	
433	6832	2	
434	6841	2	
435	6875	2	
436	6886	2	
437	6890	2	
438	6893	2	
439	6897	2	
440	6898	2	
441	6899	2	
442	6900	2	
443	6902	2	
444	6911	2	
445	6913	2	
446	6914	2	
447	6917	2	
448	6918	2	
449	6920	2	
450	6921	2	
451	6922	2	
452	6928	2	
453	6935	2	
454	6945	2	
455	6947	2	
456	6949	2	
457	6955	2	
458	6963	2	
459	6977	2	
460	6987	2	
461	6991	2	
462	6992	2	
463	6999	2	
464	7000	2	
465	7002	2	
466	7007	2	
467	7025	2	
468	7033	2	
469	7034	2	
470	7035	2	
471	7036	2	
472	7037	2	
473	7038	2	
474	7040	2	
475	7043	2	
476	7047	2	
477	7049	2	
478	7050	2	
479	7051	2	
480	7052	2	
481	7053	2	
482	7055	2	
483	7057	2	
484	7061	2	
485	7065	2	
486	7068	2	
487	7075	2	
488	7084	2	
489	7127	2	
490	7171	2	
491	7174	2	
492	7182	2	
493	7219	2	
494	7257	2	
495	7259	2	
496	7275	2	
497	7319	2	
498	7353	2	
499	7358	2	
500	7360	2	
501	7406	2	
502	7452	2	
503	7453	2	
504	7461	2	
505	7496	2	
506	7506	2	
507	7785	2	
508	7849	2	
509	8022	2	
510	8028	2	
511	8029	2	
512	8042	2	
513	8049	2	
514	8052	2	
515	8054	2	
516	8055	2	
517	8066	2	
518	8075	2	
519	8081	2	
520	8088	2	
521	8107	2	
522	8108	2	
523	8109	2	
524	8115	2	
525	8153	2	
526	8215	2	
527	8217	2	
528	8220	2	
529	8230	2	
530	8240	2	
531	8244	2	
532	8266	2	
533	8289	2	
534	8294	2	
535	8305	2	
536	8347	2	
537	8419	2	
538	8461	2	
539	8495	2	
540	8530	2	
541	8531	2	
542	8536	2	
543	8588	2	
544	8693	2	
545	8706	2	
546	8720	2	
547	8749	2	
548	8758	2	
549	8759	2	
550	8775	2	
551	8787	2	
552	8792	2	
553	8806	2	
554	8809	2	
555	8821	2	
556	8829	2	
557	8884	2	
558	8946	2	
559	8949	2	
560	8968	2	
561	9064	2	
562	9072	2	
563	9124	2	
564	9127	2	
565	9139	2	
566	9169	2	
567	9473	2	
568	9557	2	
569	9573	2	
570	9622	2	
571	9680	2	
572	9711	2	
573	9917	2	
574	9933	2	
575	9955	2	
576	9963	2	
577	9989	2	
578	10059	2	
579	10213	2	
580	10214	2	
581	10227	2	
582	10297	2	
583	10381	2	
584	10388	2	
585	10434	2	
586	10439	2	
587	10537	2	
588	10638	2	
589	10685	2	
590	10708	2	
591	10734	2	
592	10736	2	
593	10741	2	
594	10809	2	
595	10928	2	
596	10975	2	
597	10977	2	
598	10984	2	
599	10986	2	
600	10988	2	
601	10990	2	
602	10996	2	
603	11012	2	
604	11015	2	
605	11027	2	
606	11033	2	
607	11037	2	
608	11039	2	
609	11051	2	
610	11064	2	
611	11069	2	
612	11073	2	
613	11077	2	
614	11079	2	
615	11103	2	
616	11106	2	
617	11108	2	
618	11111	2	
619	11120	2	
620	11127	2	
621	11129	2	
622	11130	2	
623	11134	2	
624	11141	2	
625	11161	2	
626	11162	2	
627	11166	2	
628	11179	2	
629	11183	2	
630	11185	2	
631	11191	2	
632	11192	2	
633	11199	2	
634	11200	2	
635	11201	2	
636	11209	2	
637	11211	2	
638	11220	2	
639	11284	2	
640	11340	2	
641	11365	2	
642	11375	2	
643	11426	2	
644	11503	2	
645	11604	2	
646	11614	2	
647	11617	2	
648	11636	2	
649	11641	2	
650	11654	2	
651	11661	2	
652	11719	2	
653	11725	2	
654	11748	2	
655	11771	2	
656	11809	2	
657	11821	2	
658	11836	2	
659	11857	2	
660	11862	2	
661	11866	2	
662	11871	2	
663	11873	2	
664	11874	2	
665	11903	2	
666	11907	2	
667	11912	2	
668	11960	2	
669	12014	2	
670	12015	2	
671	12030	2	
672	12034	2	
673	12036	2	
674	12052	2	
675	12093	2	
676	12112	2	
677	12114	2	
678	12125	2	
679	12127	2	
680	12129	2	
681	12130	2	
682	12136	2	
683	12149	2	
684	12150	2	
685	12153	2	
686	12159	2	
687	12161	2	
688	12163	2	
689	12164	2	
690	12165	2	
691	12166	2	
692	12176	2	
693	12190	2	
694	12222	2	
695	12224	2	
696	12230	2	
697	12237	2	
698	12242	2	
699	12250	2	
700	12251	2	
701	12256	2	
702	12282	2	
703	12297	2	
704	12299	2	
705	12301	2	
706	12304	2	
707	12314	2	
708	12315	2	
709	12319	2	
710	12333	2	
711	12338	2	
712	12346	2	
713	12348	2	
714	12351	2	
715	12353	2	
716	12355	2	
717	12357	2	
718	12358	2	
719	12365	2	
720	12366	2	
721	12368	2	
722	12370	2	
723	12374	2	
724	12376	2	
725	12378	2	
726	12380	2	
727	12382	2	
728	12384	2	
729	12385	2	
730	12386	2	
731	12387	2	
732	12390	2	
733	12391	2	
734	12393	2	
735	12394	2	
736	12396	2	
