Point's Coordinates for twisted_polar_coordinates_76

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.041319325331,     	0.000683264842,     	-0.999145758387,    	0.016534698177,     	-1.529459581353,    	1.0,                	
2,     	0.012118550243,     	0.039508154053,     	-0.999145758387,    	1.273171759613,     	-1.529459581353,    	1.0,                	
3,     	-0.033829649386,    	0.023734117196,     	-0.999145758387,    	2.529808821049,     	-1.529459581353,    	1.0,                	
4,     	-0.033026423392,    	-0.024839662933,    	-0.999145758387,    	3.786445882485,     	-1.529459581353,    	1.0,                	
5,     	0.013418197203,     	-0.039085873157,    	-0.999145758387,    	5.04308294392,      	-1.529459581353,    	1.0,                	
6,     	0.082570016358,     	0.001241248304,     	-0.996584493007,    	0.015031543797,     	-1.488122835911,    	1.0,                	
7,     	0.068791248469,     	0.045684925662,     	-0.996584493007,    	0.586230208086,     	-1.488122835911,    	1.0,                	
8,     	0.033171745247,     	0.075623961916,     	-0.996584493007,    	1.157428872375,     	-1.488122835911,    	1.0,                	
9,     	-0.01297955271,     	0.081552924595,     	-0.996584493007,    	1.728627536664,     	-1.488122835911,    	1.0,                	
10,    	-0.055009934391,    	0.061589409941,     	-0.996584493007,    	2.299826200953,     	-1.488122835911,    	1.0,                	
11,    	-0.079575050585,    	0.0220716928,       	-0.996584493007,    	2.871024865242,     	-1.488122835911,    	1.0,                	
12,    	-0.078875650468,    	-0.024453630853,    	-0.996584493007,    	3.442223529531,     	-1.488122835911,    	1.0,                	
13,    	-0.053133788636,    	-0.063215099492,    	-0.996584493007,    	4.01342219382,      	-1.488122835911,    	1.0,                	
14,    	-0.010522324338,    	-0.081906220699,    	-0.996584493007,    	4.58462085811,      	-1.488122835911,    	1.0,                	
15,    	0.03542990359,      	-0.074592695555,    	-0.996584493007,    	5.155819522399,     	-1.488122835911,    	1.0,                	
16,    	0.070133387465,     	-0.04359651662,     	-0.996584493007,    	5.727018186688,     	-1.488122835911,    	1.0,                	
17,    	0.123677770536,     	0.001917317267,     	-0.992320579737,    	0.015501279541,     	-1.446786090469,    	1.0,                	
18,    	0.113529635272,     	0.049100803916,     	-0.992320579737,    	0.408200361239,     	-1.446786090469,    	1.0,                	
19,    	0.086097642187,     	0.088809138269,     	-0.992320579737,    	0.800899442938,     	-1.446786090469,    	1.0,                	
20,    	0.045558063556,     	0.114997086378,     	-0.992320579737,    	1.193598524637,     	-1.446786090469,    	1.0,                	
21,    	-0.001917317267,    	0.123677770536,     	-0.992320579737,    	1.586297606336,     	-1.446786090469,    	1.0,                	
22,    	-0.049100803916,    	0.113529635272,     	-0.992320579737,    	1.978996688034,     	-1.446786090469,    	1.0,                	
23,    	-0.088809138269,    	0.086097642187,     	-0.992320579737,    	2.371695769733,     	-1.446786090469,    	1.0,                	
24,    	-0.114997086378,    	0.045558063556,     	-0.992320579737,    	2.764394851432,     	-1.446786090469,    	1.0,                	
25,    	-0.123677770536,    	-0.001917317267,    	-0.992320579737,    	3.157093933131,     	-1.446786090469,    	1.0,                	
26,    	-0.113529635272,    	-0.049100803916,    	-0.992320579737,    	3.549793014829,     	-1.446786090469,    	1.0,                	
27,    	-0.086097642187,    	-0.088809138269,    	-0.992320579737,    	3.942492096528,     	-1.446786090469,    	1.0,                	
28,    	-0.045558063556,    	-0.114997086378,    	-0.992320579737,    	4.335191178227,     	-1.446786090469,    	1.0,                	
29,    	0.001917317267,     	-0.123677770536,    	-0.992320579737,    	4.727890259925,     	-1.446786090469,    	1.0,                	
30,    	0.049100803916,     	-0.113529635272,    	-0.992320579737,    	5.120589341624,     	-1.446786090469,    	1.0,                	
31,    	0.088809138269,     	-0.086097642187,    	-0.992320579737,    	5.513288423323,     	-1.446786090469,    	1.0,                	
32,    	0.114997086378,     	-0.045558063556,    	-0.992320579737,    	5.905987505022,     	-1.446786090469,    	1.0,                	
33,    	0.164575995778,     	0.002474017624,     	-0.986361303403,    	0.015031543797,     	-1.405449345027,    	1.0,                	
34,    	0.157212500264,     	0.048740218612,     	-0.986361303403,    	0.300630875942,     	-1.405449345027,    	1.0,                	
35,    	0.137112582957,     	0.091057776958,     	-0.986361303403,    	0.586230208086,     	-1.405449345027,    	1.0,                	
36,    	0.105904619619,     	0.125998375755,     	-0.986361303403,    	0.871829540231,     	-1.405449345027,    	1.0,                	
37,    	0.066116893838,     	0.150731335491,     	-0.986361303403,    	1.157428872375,     	-1.405449345027,    	1.0,                	
38,    	0.020972770531,     	0.163252938858,     	-0.986361303403,    	1.44302820452,      	-1.405449345027,    	1.0,                	
39,    	-0.025870441915,    	0.162548760022,     	-0.986361303403,    	1.728627536664,     	-1.405449345027,    	1.0,                	
40,    	-0.070617785014,    	0.148675847364,     	-0.986361303403,    	2.014226868809,     	-1.405449345027,    	1.0,                	
41,    	-0.109644095151,    	0.122758101762,     	-0.986361303403,    	2.299826200953,     	-1.405449345027,    	1.0,                	
42,    	-0.139787692778,    	0.086895224825,     	-0.986361303403,    	2.585425533098,     	-1.405449345027,    	1.0,                	
43,    	-0.158606522886,    	0.043992613559,     	-0.986361303403,    	2.871024865242,     	-1.405449345027,    	1.0,                	
44,    	-0.164575995778,    	-0.002474017624,    	-0.986361303403,    	3.156624197387,     	-1.405449345027,    	1.0,                	
45,    	-0.157212500264,    	-0.048740218612,    	-0.986361303403,    	3.442223529531,     	-1.405449345027,    	1.0,                	
46,    	-0.137112582957,    	-0.091057776958,    	-0.986361303403,    	3.727822861676,     	-1.405449345027,    	1.0,                	
47,    	-0.105904619619,    	-0.125998375755,    	-0.986361303403,    	4.01342219382,      	-1.405449345027,    	1.0,                	
48,    	-0.066116893838,    	-0.150731335491,    	-0.986361303403,    	4.299021525965,     	-1.405449345027,    	1.0,                	
49,    	-0.020972770531,    	-0.163252938858,    	-0.986361303403,    	4.58462085811,      	-1.405449345027,    	1.0,                	
50,    	0.025870441915,     	-0.162548760022,    	-0.986361303403,    	4.870220190254,     	-1.405449345027,    	1.0,                	
51,    	0.070617785014,     	-0.148675847364,    	-0.986361303403,    	5.155819522399,     	-1.405449345027,    	1.0,                	
52,    	0.109644095151,     	-0.122758101762,    	-0.986361303403,    	5.441418854543,     	-1.405449345027,    	1.0,                	
53,    	0.139787692778,     	-0.086895224825,    	-0.986361303403,    	5.727018186688,     	-1.405449345027,    	1.0,                	
54,    	0.158606522886,     	-0.043992613559,    	-0.986361303403,    	6.012617518832,     	-1.405449345027,    	1.0,                	
55,    	0.205191292124,     	0.003141704805,     	-0.978716845327,    	0.015309905719,     	-1.364112599585,    	1.0,                	
