Point's Coordinates for twisted_polar_coordinates_64

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.049058216066,     	0.000963379628,     	-0.998795456205,    	0.019634954085,     	-1.521708941583,    	1.0,                	
2,     	0.014243594006,     	0.046954836744,     	-0.998795456205,    	1.276272015521,     	-1.521708941583,    	1.0,                	
3,     	-0.040255190849,    	0.028056305417,     	-0.998795456205,    	2.532909076957,     	-1.521708941583,    	1.0,                	
4,     	-0.039122670174,    	-0.029615086398,    	-0.998795456205,    	3.789546138393,     	-1.521708941583,    	1.0,                	
5,     	0.016076050951,     	-0.046359435391,    	-0.998795456205,    	5.046183199829,     	-1.521708941583,    	1.0,                	
6,     	0.098001525584,     	0.001749508955,     	-0.995184726672,    	0.017849958259,     	-1.47262155637,     	1.0,                	
7,     	0.081498273669,     	0.054455405493,     	-0.995184726672,    	0.589048622548,     	-1.47262155637,     	1.0,                	
8,     	0.039119895703,     	0.08987209555,      	-0.995184726672,    	1.160247286837,     	-1.47262155637,     	1.0,                	
9,     	-0.01567877274,     	0.096755030276,     	-0.995184726672,    	1.731445951126,     	-1.47262155637,     	1.0,                	
10,    	-0.06549954162,     	0.072918926528,     	-0.995184726672,    	2.302644615415,     	-1.47262155637,     	1.0,                	
11,    	-0.094524668833,    	0.025931578828,     	-0.995184726672,    	2.873843279704,     	-1.47262155637,     	1.0,                	
12,    	-0.09353888157,     	-0.029288861927,    	-0.995184726672,    	3.445041943993,     	-1.47262155637,     	1.0,                	
13,    	-0.062855160324,    	-0.075210295965,    	-0.995184726672,    	4.016240608282,     	-1.47262155637,     	1.0,                	
14,    	-0.012215369788,    	-0.097252992444,    	-0.995184726672,    	4.587439272571,     	-1.47262155637,     	1.0,                	
15,    	0.042302714346,     	-0.088418550979,    	-0.995184726672,    	5.158637936861,     	-1.47262155637,     	1.0,                	
16,    	0.083389985572,     	-0.051511844315,    	-0.995184726672,    	5.72983660115,      	-1.47262155637,     	1.0,                	
17,    	0.146705615642,     	0.002700828212,     	-0.989176509965,    	0.018407769455,     	-1.423534171158,    	1.0,                	
18,    	0.134504753386,     	0.058637048447,     	-0.989176509965,    	0.411106851153,     	-1.423534171158,    	1.0,                	
19,    	0.101826761715,     	0.105646309602,     	-0.989176509965,    	0.803805932852,     	-1.423534171158,    	1.0,                	
20,    	0.053646568635,     	0.136571877806,     	-0.989176509965,    	1.196505014551,     	-1.423534171158,    	1.0,                	
21,    	-0.002700828212,    	0.146705615642,     	-0.989176509965,    	1.58920409625,      	-1.423534171158,    	1.0,                	
22,    	-0.058637048447,    	0.134504753386,     	-0.989176509965,    	1.981903177948,     	-1.423534171158,    	1.0,                	
23,    	-0.105646309602,    	0.101826761715,     	-0.989176509965,    	2.374602259647,     	-1.423534171158,    	1.0,                	
24,    	-0.136571877806,    	0.053646568635,     	-0.989176509965,    	2.767301341346,     	-1.423534171158,    	1.0,                	
25,    	-0.146705615642,    	-0.002700828212,    	-0.989176509965,    	3.160000423044,     	-1.423534171158,    	1.0,                	
26,    	-0.134504753386,    	-0.058637048447,    	-0.989176509965,    	3.552699504743,     	-1.423534171158,    	1.0,                	
27,    	-0.101826761715,    	-0.105646309602,    	-0.989176509965,    	3.945398586442,     	-1.423534171158,    	1.0,                	
28,    	-0.053646568635,    	-0.136571877806,    	-0.989176509965,    	4.338097668141,     	-1.423534171158,    	1.0,                	
29,    	0.002700828212,     	-0.146705615642,    	-0.989176509965,    	4.730796749839,     	-1.423534171158,    	1.0,                	
30,    	0.058637048447,     	-0.134504753386,    	-0.989176509965,    	5.123495831538,     	-1.423534171158,    	1.0,                	
31,    	0.105646309602,     	-0.101826761715,    	-0.989176509965,    	5.516194913237,     	-1.423534171158,    	1.0,                	
32,    	0.136571877806,     	-0.053646568635,    	-0.989176509965,    	5.908893994935,     	-1.423534171158,    	1.0,                	
33,    	0.195059242904,     	0.003482169182,     	-0.980785280403,    	0.017849958259,     	-1.374446785946,    	1.0,                	
34,    	0.186176932577,     	0.058295656102,     	-0.980785280403,    	0.303449290404,     	-1.374446785946,    	1.0,                	
35,    	0.162211674411,     	0.108386375662,     	-0.980785280403,    	0.589048622548,     	-1.374446785946,    	1.0,                	
36,    	0.125104991093,     	0.149696275665,     	-0.980785280403,    	0.874647954693,     	-1.374446785946,    	1.0,                	
37,    	0.077863045425,     	0.178878673691,     	-0.980785280403,    	1.160247286837,     	-1.374446785946,    	1.0,                	
38,    	0.024313098886,     	0.193569385407,     	-0.980785280403,    	1.445846618982,     	-1.374446785946,    	1.0,                	
39,    	-0.031206550329,    	0.192578256719,     	-0.980785280403,    	1.731445951126,     	-1.374446785946,    	1.0,                	
40,    	-0.084198030429,    	0.175985582979,     	-0.980785280403,    	2.017045283271,     	-1.374446785946,    	1.0,                	
41,    	-0.130368286848,    	0.145135603932,     	-0.980785280403,    	2.302644615415,     	-1.374446785946,    	1.0,                	
42,    	-0.165976879997,    	0.102527601409,     	-0.980785280403,    	2.58824394756,      	-1.374446785946,    	1.0,                	
43,    	-0.188139013432,    	0.051613422375,     	-0.980785280403,    	2.873843279704,     	-1.374446785946,    	1.0,                	
44,    	-0.195059242904,    	-0.003482169182,    	-0.980785280403,    	3.159442611849,     	-1.374446785946,    	1.0,                	
45,    	-0.186176932577,    	-0.058295656102,    	-0.980785280403,    	3.445041943993,     	-1.374446785946,    	1.0,                	
46,    	-0.162211674411,    	-0.108386375662,    	-0.980785280403,    	3.730641276138,     	-1.374446785946,    	1.0,                	
47,    	-0.125104991093,    	-0.149696275665,    	-0.980785280403,    	4.016240608282,     	-1.374446785946,    	1.0,                	
48,    	-0.077863045425,    	-0.178878673691,    	-0.980785280403,    	4.301839940427,     	-1.374446785946,    	1.0,                	
49,    	-0.024313098886,    	-0.193569385407,    	-0.980785280403,    	4.587439272571,     	-1.374446785946,    	1.0,                	
50,    	0.031206550329,     	-0.192578256719,    	-0.980785280403,    	4.873038604716,     	-1.374446785946,    	1.0,                	
51,    	0.084198030429,     	-0.175985582979,    	-0.980785280403,    	5.158637936861,     	-1.374446785946,    	1.0,                	
52,    	0.130368286848,     	-0.145135603932,    	-0.980785280403,    	5.444237269005,     	-1.374446785946,    	1.0,                	
53,    	0.165976879997,     	-0.102527601409,    	-0.980785280403,    	5.72983660115,      	-1.374446785946,    	1.0,                	
54,    	0.188139013432,     	-0.051613422375,    	-0.980785280403,    	6.015435933294,     	-1.374446785946,    	1.0,                	
55,    	0.242940024762,     	0.00441726098,      	-0.970031253195,    	0.018180513042,     	-1.325359400733,    	1.0,                	
56,    	0.235372854466,     	0.060324018487,     	-0.970031253195,    	0.250891079974,     	-1.325359400733,    	1.0,                	
57,    	0.215116672662,     	0.112978692543,     	-0.970031253195,    	0.483601646907,     	-1.325359400733,    	1.0,                	
58,    	0.183263495353,     	0.159542656041,     	-0.970031253195,    	0.716312213839,     	-1.325359400733,    	1.0,                	
59,    	0.141530535575,     	0.197505633656,     	-0.970031253195,    	0.949022780772,     	-1.325359400733,    	1.0,                	
60,    	0.092167627989,     	0.224821031438,     	-0.970031253195,    	1.181733347704,     	-1.325359400733,    	1.0,                	
61,    	0.037835939722,     	0.240016269222,     	-0.970031253195,    	1.414443914637,     	-1.325359400733,    	1.0,                	
62,    	-0.018535493849,    	0.242272167806,     	-0.970031253195,    	1.64715448157,      	-1.325359400733,    	1.0,                	
63,    	-0.073907674148,    	0.231467111115,     	-0.970031253195,    	1.879865048502,     	-1.325359400733,    	1.0,                	
64,    	-0.125295472605,    	0.20818360255,      	-0.970031253195,    	2.112575615435,     	-1.325359400733,    	1.0,                	
65,    	-0.169928559701,    	0.173676862085,     	-0.970031253195,    	2.345286182367,     	-1.325359400733,    	1.0,                	
66,    	-0.20540075416,     	0.129807157031,     	-0.970031253195,    	2.5779967493,       	-1.325359400733,    	1.0,                	
67,    	-0.229799740796,    	0.078939514542,     	-0.970031253195,    	2.810707316233,     	-1.325359400733,    	1.0,                	
68,    	-0.241810163924,    	0.023816222391,     	-0.970031253195,    	3.043417883165,     	-1.325359400733,    	1.0,                	
69,    	-0.240784538525,    	-0.032591008474,    	-0.970031253195,    	3.276128450098,     	-1.325359400733,    	1.0,                	
70,    	-0.226778156329,    	-0.087241249635,    	-0.970031253195,    	3.50883901703,      	-1.325359400733,    	1.0,                	
71,    	-0.200546105026,    	-0.137188292448,    	-0.970031253195,    	3.741549583963,     	-1.325359400733,    	1.0,                	
72,    	-0.163502561292,    	-0.179739478905,    	-0.970031253195,    	3.974260150895,     	-1.325359400733,    	1.0,                	
73,    	-0.117644552157,    	-0.21260086353,     	-0.970031253195,    	4.206970717828,     	-1.325359400733,    	1.0,                	
74,    	-0.065444294765,    	-0.234000880572,    	-0.970031253195,    	4.439681284761,     	-1.325359400733,    	1.0,                	
75,    	-0.009715918502,    	-0.242785849574,    	-0.970031253195,    	4.672391851693,     	-1.325359400733,    	1.0,                	
76,    	0.046536245442,     	-0.238482170583,    	-0.970031253195,    	4.905102418626,     	-1.325359400733,    	1.0,                	
77,    	0.100279628349,     	-0.221321856047,    	-0.970031253195,    	5.137812985558,     	-1.325359400733,    	1.0,                	
78,    	0.148616910535,     	-0.192230022964,    	-0.970031253195,    	5.370523552491,     	-1.325359400733,    	1.0,                	
79,    	0.188942216607,     	-0.152775019586,    	-0.970031253195,    	5.603234119423,     	-1.325359400733,    	1.0,                	
80,    	0.219081598875,     	-0.105083875359,    	-0.970031253195,    	5.835944686356,     	-1.325359400733,    	1.0,                	
